1.000000000000000000e+01,3.430000000000000000e+02,3.870000000000000000e+02,4.180000000000000000e+02,4.410000000000000000e+02,5.040000000000000000e+02,nan,nan,2.900000000000000000e+02,4.800000000000000000e+02,5.510000000000000000e+02,2.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,3.510000000000000000e+02,3.820000000000000000e+02,4.210000000000000000e+02,4.350000000000000000e+02,4.960000000000000000e+02,nan,nan,2.960000000000000000e+02,4.820000000000000000e+02,5.530000000000000000e+02,2.050000000000000000e+02,3.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,3.460000000000000000e+02,3.840000000000000000e+02,4.190000000000000000e+02,4.320000000000000000e+02,4.930000000000000000e+02,nan,nan,2.970000000000000000e+02,4.890000000000000000e+02,5.550000000000000000e+02,2.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,3.530000000000000000e+02,3.810000000000000000e+02,4.190000000000000000e+02,4.290000000000000000e+02,4.930000000000000000e+02,nan,nan,2.970000000000000000e+02,4.900000000000000000e+02,5.580000000000000000e+02,2.080000000000000000e+02,nan,3.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,3.550000000000000000e+02,3.810000000000000000e+02,4.170000000000000000e+02,4.220000000000000000e+02,4.900000000000000000e+02,nan,nan,3.040000000000000000e+02,4.930000000000000000e+02,5.580000000000000000e+02,2.090000000000000000e+02,nan,3.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,3.570000000000000000e+02,3.840000000000000000e+02,4.190000000000000000e+02,4.180000000000000000e+02,4.870000000000000000e+02,nan,nan,3.060000000000000000e+02,4.930000000000000000e+02,5.580000000000000000e+02,2.100000000000000000e+02,nan,3.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,3.600000000000000000e+02,3.820000000000000000e+02,4.170000000000000000e+02,4.120000000000000000e+02,4.880000000000000000e+02,nan,nan,3.090000000000000000e+02,4.980000000000000000e+02,nan,2.110000000000000000e+02,nan,3.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,3.620000000000000000e+02,3.850000000000000000e+02,4.150000000000000000e+02,4.080000000000000000e+02,4.830000000000000000e+02,nan,nan,3.090000000000000000e+02,5.010000000000000000e+02,nan,2.140000000000000000e+02,nan,3.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,3.600000000000000000e+02,3.830000000000000000e+02,4.120000000000000000e+02,4.030000000000000000e+02,4.810000000000000000e+02,nan,nan,3.110000000000000000e+02,5.030000000000000000e+02,nan,2.140000000000000000e+02,nan,3.270000000000000000e+02,3.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,3.660000000000000000e+02,3.840000000000000000e+02,4.130000000000000000e+02,4.000000000000000000e+02,4.820000000000000000e+02,nan,nan,3.130000000000000000e+02,5.050000000000000000e+02,nan,2.200000000000000000e+02,nan,3.300000000000000000e+02,3.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,3.660000000000000000e+02,3.830000000000000000e+02,4.130000000000000000e+02,3.960000000000000000e+02,4.810000000000000000e+02,nan,nan,3.100000000000000000e+02,5.070000000000000000e+02,nan,2.190000000000000000e+02,nan,3.300000000000000000e+02,3.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,3.700000000000000000e+02,3.790000000000000000e+02,4.160000000000000000e+02,3.920000000000000000e+02,4.760000000000000000e+02,nan,nan,3.190000000000000000e+02,5.090000000000000000e+02,nan,2.260000000000000000e+02,nan,3.320000000000000000e+02,3.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,3.740000000000000000e+02,3.870000000000000000e+02,4.150000000000000000e+02,3.850000000000000000e+02,4.750000000000000000e+02,nan,nan,3.270000000000000000e+02,5.140000000000000000e+02,nan,2.220000000000000000e+02,nan,3.320000000000000000e+02,3.130000000000000000e+02,1.520000000000000000e+02,3.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,3.730000000000000000e+02,3.820000000000000000e+02,4.120000000000000000e+02,3.810000000000000000e+02,4.730000000000000000e+02,nan,nan,3.290000000000000000e+02,5.230000000000000000e+02,nan,2.270000000000000000e+02,nan,3.330000000000000000e+02,3.150000000000000000e+02,1.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,3.760000000000000000e+02,3.820000000000000000e+02,4.160000000000000000e+02,3.770000000000000000e+02,4.720000000000000000e+02,nan,nan,3.320000000000000000e+02,5.200000000000000000e+02,nan,2.260000000000000000e+02,nan,3.360000000000000000e+02,3.180000000000000000e+02,1.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,3.820000000000000000e+02,3.810000000000000000e+02,4.130000000000000000e+02,3.760000000000000000e+02,4.700000000000000000e+02,nan,nan,3.300000000000000000e+02,5.250000000000000000e+02,nan,2.270000000000000000e+02,nan,3.370000000000000000e+02,3.190000000000000000e+02,1.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,3.840000000000000000e+02,3.800000000000000000e+02,4.090000000000000000e+02,3.670000000000000000e+02,4.680000000000000000e+02,nan,nan,nan,5.220000000000000000e+02,nan,2.310000000000000000e+02,nan,3.410000000000000000e+02,3.190000000000000000e+02,1.570000000000000000e+02,nan,1.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,3.820000000000000000e+02,3.830000000000000000e+02,4.080000000000000000e+02,3.640000000000000000e+02,4.710000000000000000e+02,nan,nan,nan,5.200000000000000000e+02,nan,2.310000000000000000e+02,nan,3.410000000000000000e+02,3.240000000000000000e+02,1.350000000000000000e+02,nan,nan,1.560000000000000000e+02,1.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,3.870000000000000000e+02,3.900000000000000000e+02,4.100000000000000000e+02,3.620000000000000000e+02,4.650000000000000000e+02,nan,nan,nan,5.150000000000000000e+02,nan,2.350000000000000000e+02,nan,3.410000000000000000e+02,3.300000000000000000e+02,1.360000000000000000e+02,nan,nan,nan,1.720000000000000000e+02,3.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,3.870000000000000000e+02,3.890000000000000000e+02,4.010000000000000000e+02,3.600000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,5.170000000000000000e+02,nan,2.390000000000000000e+02,nan,3.420000000000000000e+02,3.300000000000000000e+02,1.380000000000000000e+02,nan,nan,nan,1.690000000000000000e+02,3.640000000000000000e+02,1.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,3.890000000000000000e+02,3.870000000000000000e+02,4.000000000000000000e+02,3.510000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,5.100000000000000000e+02,nan,2.420000000000000000e+02,nan,3.430000000000000000e+02,3.340000000000000000e+02,1.400000000000000000e+02,nan,nan,nan,1.740000000000000000e+02,3.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,3.940000000000000000e+02,3.930000000000000000e+02,4.080000000000000000e+02,3.510000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,5.120000000000000000e+02,nan,2.390000000000000000e+02,nan,3.390000000000000000e+02,3.340000000000000000e+02,1.410000000000000000e+02,nan,nan,nan,1.720000000000000000e+02,3.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,3.960000000000000000e+02,3.850000000000000000e+02,4.020000000000000000e+02,3.480000000000000000e+02,4.620000000000000000e+02,nan,nan,nan,5.020000000000000000e+02,nan,2.420000000000000000e+02,nan,3.470000000000000000e+02,3.340000000000000000e+02,1.380000000000000000e+02,nan,nan,nan,1.720000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,4.010000000000000000e+02,3.900000000000000000e+02,3.990000000000000000e+02,3.410000000000000000e+02,4.550000000000000000e+02,nan,nan,nan,5.030000000000000000e+02,nan,2.450000000000000000e+02,nan,3.500000000000000000e+02,3.360000000000000000e+02,1.380000000000000000e+02,nan,nan,nan,1.780000000000000000e+02,3.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,4.030000000000000000e+02,3.880000000000000000e+02,3.980000000000000000e+02,3.380000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,4.990000000000000000e+02,nan,2.480000000000000000e+02,nan,3.450000000000000000e+02,3.360000000000000000e+02,1.440000000000000000e+02,nan,nan,nan,1.840000000000000000e+02,3.770000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,4.030000000000000000e+02,nan,3.790000000000000000e+02,3.340000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,4.970000000000000000e+02,nan,2.450000000000000000e+02,nan,3.500000000000000000e+02,3.370000000000000000e+02,1.410000000000000000e+02,nan,nan,nan,1.830000000000000000e+02,3.780000000000000000e+02,nan,4.030000000000000000e+02,4.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,4.070000000000000000e+02,nan,3.740000000000000000e+02,3.290000000000000000e+02,4.570000000000000000e+02,nan,nan,nan,4.930000000000000000e+02,nan,2.500000000000000000e+02,nan,3.510000000000000000e+02,3.370000000000000000e+02,1.410000000000000000e+02,nan,nan,nan,1.800000000000000000e+02,3.750000000000000000e+02,nan,nan,4.870000000000000000e+02,4.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,4.090000000000000000e+02,nan,nan,3.360000000000000000e+02,4.560000000000000000e+02,nan,nan,nan,4.990000000000000000e+02,nan,2.520000000000000000e+02,nan,3.510000000000000000e+02,3.400000000000000000e+02,1.450000000000000000e+02,nan,nan,nan,1.870000000000000000e+02,3.790000000000000000e+02,nan,nan,4.920000000000000000e+02,nan,4.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,4.130000000000000000e+02,nan,nan,3.490000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,5.040000000000000000e+02,nan,2.540000000000000000e+02,nan,3.560000000000000000e+02,3.410000000000000000e+02,1.470000000000000000e+02,nan,nan,nan,1.860000000000000000e+02,3.780000000000000000e+02,nan,nan,5.000000000000000000e+02,nan,nan,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,4.160000000000000000e+02,nan,nan,3.570000000000000000e+02,4.720000000000000000e+02,nan,nan,nan,5.080000000000000000e+02,nan,2.580000000000000000e+02,nan,3.570000000000000000e+02,3.460000000000000000e+02,1.460000000000000000e+02,nan,nan,nan,1.900000000000000000e+02,3.810000000000000000e+02,nan,nan,5.070000000000000000e+02,nan,nan,nan,4.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,4.180000000000000000e+02,nan,nan,3.620000000000000000e+02,4.770000000000000000e+02,nan,nan,nan,5.240000000000000000e+02,nan,2.590000000000000000e+02,nan,3.570000000000000000e+02,3.470000000000000000e+02,1.470000000000000000e+02,nan,nan,nan,1.850000000000000000e+02,3.840000000000000000e+02,nan,nan,5.150000000000000000e+02,nan,nan,nan,nan,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,4.210000000000000000e+02,nan,nan,3.700000000000000000e+02,4.870000000000000000e+02,nan,nan,nan,5.250000000000000000e+02,nan,2.600000000000000000e+02,nan,3.600000000000000000e+02,3.460000000000000000e+02,1.500000000000000000e+02,nan,nan,nan,1.920000000000000000e+02,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,4.260000000000000000e+02,nan,nan,3.780000000000000000e+02,4.940000000000000000e+02,nan,nan,nan,5.320000000000000000e+02,nan,2.660000000000000000e+02,nan,3.600000000000000000e+02,3.510000000000000000e+02,1.470000000000000000e+02,nan,nan,nan,1.900000000000000000e+02,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,4.290000000000000000e+02,nan,nan,3.890000000000000000e+02,4.960000000000000000e+02,nan,nan,nan,5.450000000000000000e+02,nan,2.640000000000000000e+02,nan,3.630000000000000000e+02,3.530000000000000000e+02,1.480000000000000000e+02,nan,nan,nan,1.980000000000000000e+02,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,4.310000000000000000e+02,nan,nan,4.000000000000000000e+02,5.020000000000000000e+02,nan,nan,nan,5.500000000000000000e+02,nan,2.720000000000000000e+02,nan,3.640000000000000000e+02,3.560000000000000000e+02,1.530000000000000000e+02,nan,nan,nan,1.980000000000000000e+02,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,4.310000000000000000e+02,nan,nan,4.100000000000000000e+02,5.130000000000000000e+02,nan,nan,nan,5.510000000000000000e+02,nan,2.770000000000000000e+02,nan,3.670000000000000000e+02,3.570000000000000000e+02,1.520000000000000000e+02,nan,nan,nan,2.010000000000000000e+02,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,4.330000000000000000e+02,nan,nan,4.170000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,2.760000000000000000e+02,nan,3.680000000000000000e+02,3.550000000000000000e+02,1.550000000000000000e+02,nan,nan,nan,1.970000000000000000e+02,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,4.370000000000000000e+02,nan,nan,4.280000000000000000e+02,5.260000000000000000e+02,nan,nan,nan,nan,nan,2.730000000000000000e+02,nan,3.700000000000000000e+02,3.610000000000000000e+02,1.550000000000000000e+02,nan,nan,nan,1.990000000000000000e+02,4.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,4.430000000000000000e+02,nan,nan,4.340000000000000000e+02,5.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.710000000000000000e+02,3.610000000000000000e+02,1.550000000000000000e+02,nan,nan,nan,2.000000000000000000e+02,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.810000000000000000e+02,nan,nan,nan,nan,nan
4.900000000000000000e+01,4.460000000000000000e+02,nan,nan,4.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.710000000000000000e+02,3.620000000000000000e+02,1.560000000000000000e+02,nan,nan,nan,2.070000000000000000e+02,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.660000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan
5.000000000000000000e+01,4.480000000000000000e+02,nan,nan,4.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.730000000000000000e+02,3.690000000000000000e+02,nan,nan,nan,nan,2.130000000000000000e+02,4.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.660000000000000000e+02,nan,4.910000000000000000e+02,nan,nan,nan
5.100000000000000000e+01,4.520000000000000000e+02,nan,nan,4.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+02,3.680000000000000000e+02,nan,nan,nan,nan,2.140000000000000000e+02,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.680000000000000000e+02,nan,nan,4.910000000000000000e+02,nan,nan
5.200000000000000000e+01,4.540000000000000000e+02,nan,nan,4.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.780000000000000000e+02,3.680000000000000000e+02,nan,nan,nan,nan,2.120000000000000000e+02,4.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.680000000000000000e+02,nan,nan,nan,4.910000000000000000e+02,nan
5.300000000000000000e+01,4.540000000000000000e+02,nan,nan,4.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.760000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,2.120000000000000000e+02,4.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.870000000000000000e+02,nan,nan,nan,nan,nan
5.400000000000000000e+01,4.560000000000000000e+02,nan,nan,4.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.800000000000000000e+02,3.730000000000000000e+02,nan,nan,nan,nan,2.170000000000000000e+02,4.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.710000000000000000e+02,nan,nan,nan,nan,nan
5.500000000000000000e+01,4.580000000000000000e+02,nan,nan,4.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.830000000000000000e+02,3.730000000000000000e+02,nan,nan,nan,nan,2.170000000000000000e+02,4.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.740000000000000000e+02,nan,nan,nan,nan,nan
5.600000000000000000e+01,4.600000000000000000e+02,nan,nan,4.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,3.850000000000000000e+02,3.730000000000000000e+02,nan,nan,nan,nan,2.240000000000000000e+02,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.720000000000000000e+02,nan,nan,nan,nan,nan
5.700000000000000000e+01,4.670000000000000000e+02,nan,nan,4.110000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+02,nan,nan,nan,nan,2.250000000000000000e+02,4.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.750000000000000000e+02,nan,nan,nan,nan,5.280000000000000000e+02
5.800000000000000000e+01,4.680000000000000000e+02,nan,nan,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+02,nan,nan,nan,nan,2.300000000000000000e+02,4.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.730000000000000000e+02,nan,nan,nan,nan,5.300000000000000000e+02
