1.000000000000000000e+01,4.820000000000000000e+02,nan,2.630000000000000000e+02,nan,4.550000000000000000e+02,3.370000000000000000e+02,4.240000000000000000e+02,nan,3.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.820000000000000000e+02,nan,2.630000000000000000e+02,nan,4.540000000000000000e+02,3.330000000000000000e+02,4.140000000000000000e+02,nan,3.660000000000000000e+02,3.720000000000000000e+02,4.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.790000000000000000e+02,nan,2.600000000000000000e+02,nan,4.510000000000000000e+02,3.320000000000000000e+02,4.220000000000000000e+02,nan,3.680000000000000000e+02,3.660000000000000000e+02,4.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.820000000000000000e+02,nan,2.570000000000000000e+02,nan,4.470000000000000000e+02,3.300000000000000000e+02,4.160000000000000000e+02,nan,3.660000000000000000e+02,3.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.770000000000000000e+02,nan,2.570000000000000000e+02,nan,4.470000000000000000e+02,3.250000000000000000e+02,4.150000000000000000e+02,nan,3.710000000000000000e+02,3.560000000000000000e+02,nan,4.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.750000000000000000e+02,nan,2.630000000000000000e+02,nan,4.400000000000000000e+02,3.260000000000000000e+02,4.120000000000000000e+02,nan,3.660000000000000000e+02,3.550000000000000000e+02,nan,4.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.790000000000000000e+02,nan,2.600000000000000000e+02,nan,4.390000000000000000e+02,3.210000000000000000e+02,4.150000000000000000e+02,nan,3.730000000000000000e+02,3.550000000000000000e+02,nan,4.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,4.730000000000000000e+02,nan,2.560000000000000000e+02,nan,4.390000000000000000e+02,3.210000000000000000e+02,4.120000000000000000e+02,nan,3.700000000000000000e+02,3.520000000000000000e+02,nan,4.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,4.740000000000000000e+02,nan,2.580000000000000000e+02,nan,4.310000000000000000e+02,3.190000000000000000e+02,nan,nan,3.670000000000000000e+02,3.460000000000000000e+02,nan,4.820000000000000000e+02,4.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,4.740000000000000000e+02,nan,2.580000000000000000e+02,nan,4.280000000000000000e+02,3.220000000000000000e+02,nan,nan,3.670000000000000000e+02,3.420000000000000000e+02,nan,4.830000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,4.770000000000000000e+02,nan,2.610000000000000000e+02,nan,4.300000000000000000e+02,3.110000000000000000e+02,nan,nan,3.690000000000000000e+02,3.400000000000000000e+02,nan,4.830000000000000000e+02,4.710000000000000000e+02,3.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,4.750000000000000000e+02,nan,2.560000000000000000e+02,nan,4.220000000000000000e+02,3.070000000000000000e+02,nan,nan,3.710000000000000000e+02,3.340000000000000000e+02,nan,4.890000000000000000e+02,4.720000000000000000e+02,3.470000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,4.750000000000000000e+02,nan,2.600000000000000000e+02,nan,4.260000000000000000e+02,3.030000000000000000e+02,nan,nan,3.710000000000000000e+02,3.340000000000000000e+02,nan,4.880000000000000000e+02,4.680000000000000000e+02,3.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,4.770000000000000000e+02,nan,2.560000000000000000e+02,nan,4.230000000000000000e+02,2.990000000000000000e+02,nan,nan,3.680000000000000000e+02,3.250000000000000000e+02,nan,4.920000000000000000e+02,4.680000000000000000e+02,3.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,4.700000000000000000e+02,nan,2.570000000000000000e+02,nan,4.220000000000000000e+02,2.970000000000000000e+02,nan,nan,3.690000000000000000e+02,3.240000000000000000e+02,nan,4.930000000000000000e+02,4.710000000000000000e+02,3.450000000000000000e+02,3.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,4.700000000000000000e+02,nan,2.570000000000000000e+02,nan,4.260000000000000000e+02,2.930000000000000000e+02,nan,nan,3.680000000000000000e+02,3.180000000000000000e+02,nan,nan,4.700000000000000000e+02,3.460000000000000000e+02,3.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,4.660000000000000000e+02,nan,2.580000000000000000e+02,nan,4.200000000000000000e+02,2.910000000000000000e+02,nan,nan,3.730000000000000000e+02,3.170000000000000000e+02,nan,nan,4.760000000000000000e+02,3.490000000000000000e+02,3.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,4.680000000000000000e+02,nan,2.560000000000000000e+02,nan,4.190000000000000000e+02,2.860000000000000000e+02,nan,nan,3.770000000000000000e+02,3.120000000000000000e+02,nan,nan,4.730000000000000000e+02,3.500000000000000000e+02,3.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,4.670000000000000000e+02,nan,2.530000000000000000e+02,nan,4.180000000000000000e+02,2.840000000000000000e+02,nan,nan,3.770000000000000000e+02,3.070000000000000000e+02,nan,nan,4.730000000000000000e+02,3.540000000000000000e+02,3.790000000000000000e+02,4.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,4.660000000000000000e+02,nan,2.530000000000000000e+02,nan,4.170000000000000000e+02,nan,nan,nan,3.740000000000000000e+02,3.080000000000000000e+02,nan,nan,4.710000000000000000e+02,3.560000000000000000e+02,3.730000000000000000e+02,4.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,4.660000000000000000e+02,nan,2.560000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,nan,3.720000000000000000e+02,3.030000000000000000e+02,nan,nan,4.760000000000000000e+02,3.520000000000000000e+02,3.740000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,4.670000000000000000e+02,nan,2.560000000000000000e+02,nan,4.150000000000000000e+02,nan,nan,nan,3.750000000000000000e+02,2.980000000000000000e+02,nan,nan,4.740000000000000000e+02,3.570000000000000000e+02,3.680000000000000000e+02,4.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,4.720000000000000000e+02,nan,2.560000000000000000e+02,nan,4.130000000000000000e+02,nan,nan,nan,3.730000000000000000e+02,2.950000000000000000e+02,nan,nan,4.780000000000000000e+02,nan,3.720000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,4.700000000000000000e+02,nan,2.530000000000000000e+02,nan,4.100000000000000000e+02,nan,nan,nan,3.700000000000000000e+02,2.900000000000000000e+02,nan,nan,4.780000000000000000e+02,nan,3.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,4.690000000000000000e+02,nan,2.520000000000000000e+02,nan,nan,nan,nan,nan,3.760000000000000000e+02,2.850000000000000000e+02,nan,nan,4.760000000000000000e+02,nan,3.700000000000000000e+02,nan,4.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,4.710000000000000000e+02,nan,2.510000000000000000e+02,nan,nan,nan,nan,nan,3.720000000000000000e+02,2.820000000000000000e+02,nan,nan,4.820000000000000000e+02,nan,3.660000000000000000e+02,nan,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,4.720000000000000000e+02,nan,2.530000000000000000e+02,nan,nan,nan,nan,nan,3.720000000000000000e+02,2.750000000000000000e+02,nan,nan,4.820000000000000000e+02,nan,3.630000000000000000e+02,nan,4.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,4.680000000000000000e+02,nan,2.500000000000000000e+02,nan,nan,nan,nan,nan,3.690000000000000000e+02,2.740000000000000000e+02,nan,nan,4.840000000000000000e+02,nan,3.520000000000000000e+02,nan,4.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,4.610000000000000000e+02,nan,2.470000000000000000e+02,nan,nan,nan,nan,nan,3.750000000000000000e+02,2.680000000000000000e+02,nan,nan,nan,nan,3.510000000000000000e+02,nan,4.210000000000000000e+02,1.690000000000000000e+02,3.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,4.640000000000000000e+02,nan,2.450000000000000000e+02,nan,nan,nan,nan,nan,3.730000000000000000e+02,2.630000000000000000e+02,nan,nan,nan,nan,3.510000000000000000e+02,nan,4.200000000000000000e+02,1.650000000000000000e+02,3.520000000000000000e+02,4.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,4.690000000000000000e+02,nan,2.470000000000000000e+02,nan,nan,nan,nan,nan,3.750000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.140000000000000000e+02,1.680000000000000000e+02,3.480000000000000000e+02,4.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,4.640000000000000000e+02,nan,2.450000000000000000e+02,nan,nan,nan,nan,nan,3.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.150000000000000000e+02,1.650000000000000000e+02,3.480000000000000000e+02,4.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,4.680000000000000000e+02,nan,2.450000000000000000e+02,nan,nan,nan,nan,nan,3.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.140000000000000000e+02,1.610000000000000000e+02,3.470000000000000000e+02,4.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,4.680000000000000000e+02,nan,2.450000000000000000e+02,nan,nan,nan,nan,nan,3.770000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.140000000000000000e+02,1.560000000000000000e+02,3.460000000000000000e+02,4.310000000000000000e+02,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,4.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.060000000000000000e+02,1.560000000000000000e+02,3.460000000000000000e+02,4.320000000000000000e+02,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,4.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.070000000000000000e+02,1.540000000000000000e+02,3.440000000000000000e+02,4.240000000000000000e+02,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,4.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.020000000000000000e+02,1.510000000000000000e+02,3.460000000000000000e+02,4.220000000000000000e+02,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,4.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.010000000000000000e+02,1.470000000000000000e+02,nan,4.160000000000000000e+02,nan,3.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,4.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.990000000000000000e+02,1.470000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,3.680000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,4.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.970000000000000000e+02,1.410000000000000000e+02,nan,4.090000000000000000e+02,nan,nan,3.700000000000000000e+02,4.400000000000000000e+02,nan,nan,nan,nan,nan,nan
5.000000000000000000e+01,4.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.930000000000000000e+02,1.390000000000000000e+02,nan,4.060000000000000000e+02,nan,nan,nan,4.370000000000000000e+02,3.310000000000000000e+02,nan,nan,nan,nan,nan
5.100000000000000000e+01,4.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.890000000000000000e+02,1.360000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,nan,4.340000000000000000e+02,3.250000000000000000e+02,3.670000000000000000e+02,nan,nan,nan,nan
5.200000000000000000e+01,4.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.920000000000000000e+02,1.380000000000000000e+02,nan,3.950000000000000000e+02,nan,nan,nan,4.290000000000000000e+02,3.300000000000000000e+02,3.670000000000000000e+02,nan,nan,nan,nan
5.300000000000000000e+01,4.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.850000000000000000e+02,nan,nan,3.950000000000000000e+02,nan,nan,nan,4.230000000000000000e+02,3.320000000000000000e+02,nan,nan,nan,nan,nan
5.400000000000000000e+01,4.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.860000000000000000e+02,nan,nan,3.910000000000000000e+02,nan,nan,nan,4.210000000000000000e+02,nan,nan,nan,nan,nan,nan
5.500000000000000000e+01,4.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.850000000000000000e+02,nan,nan,3.860000000000000000e+02,nan,nan,nan,4.180000000000000000e+02,nan,nan,nan,nan,nan,nan
5.600000000000000000e+01,4.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.860000000000000000e+02,nan,nan,3.810000000000000000e+02,nan,nan,nan,4.210000000000000000e+02,nan,nan,3.650000000000000000e+02,nan,nan,nan
5.700000000000000000e+01,4.490000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.820000000000000000e+02,nan,nan,3.820000000000000000e+02,nan,nan,nan,4.150000000000000000e+02,nan,nan,3.670000000000000000e+02,nan,nan,nan
5.800000000000000000e+01,4.470000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.810000000000000000e+02,nan,nan,3.760000000000000000e+02,nan,nan,nan,4.110000000000000000e+02,nan,nan,3.690000000000000000e+02,nan,nan,nan
5.900000000000000000e+01,4.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.780000000000000000e+02,nan,nan,3.760000000000000000e+02,nan,nan,nan,4.060000000000000000e+02,nan,nan,3.640000000000000000e+02,1.280000000000000000e+02,nan,nan
6.000000000000000000e+01,4.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.710000000000000000e+02,1.260000000000000000e+02,2.790000000000000000e+02,nan
6.100000000000000000e+01,4.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.660000000000000000e+02,1.240000000000000000e+02,2.780000000000000000e+02,nan
6.200000000000000000e+01,4.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.700000000000000000e+02,1.200000000000000000e+02,2.820000000000000000e+02,nan
6.300000000000000000e+01,4.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.760000000000000000e+02,1.200000000000000000e+02,2.790000000000000000e+02,nan
6.400000000000000000e+01,4.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,3.670000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.720000000000000000e+02,1.210000000000000000e+02,2.770000000000000000e+02,3.180000000000000000e+02
