0.000000000000000000e+00,3.890000000000000000e+02,3.100000000000000000e+02,nan,nan
1.000000000000000000e+00,3.840000000000000000e+02,3.070000000000000000e+02,nan,nan
2.000000000000000000e+00,3.850000000000000000e+02,3.100000000000000000e+02,nan,4.440000000000000000e+02
3.000000000000000000e+00,3.860000000000000000e+02,3.090000000000000000e+02,nan,4.440000000000000000e+02
4.000000000000000000e+00,3.830000000000000000e+02,3.050000000000000000e+02,nan,4.420000000000000000e+02
5.000000000000000000e+00,3.800000000000000000e+02,3.080000000000000000e+02,nan,4.460000000000000000e+02
6.000000000000000000e+00,3.730000000000000000e+02,3.080000000000000000e+02,nan,4.430000000000000000e+02
7.000000000000000000e+00,3.720000000000000000e+02,3.090000000000000000e+02,nan,4.380000000000000000e+02
8.000000000000000000e+00,3.710000000000000000e+02,3.010000000000000000e+02,nan,4.430000000000000000e+02
9.000000000000000000e+00,3.630000000000000000e+02,3.040000000000000000e+02,nan,4.420000000000000000e+02
1.000000000000000000e+01,3.670000000000000000e+02,3.000000000000000000e+02,nan,4.420000000000000000e+02
1.100000000000000000e+01,3.620000000000000000e+02,3.000000000000000000e+02,nan,4.380000000000000000e+02
1.200000000000000000e+01,3.570000000000000000e+02,2.970000000000000000e+02,nan,4.380000000000000000e+02
1.300000000000000000e+01,3.580000000000000000e+02,2.970000000000000000e+02,nan,4.350000000000000000e+02
1.400000000000000000e+01,3.540000000000000000e+02,2.970000000000000000e+02,nan,4.400000000000000000e+02
1.500000000000000000e+01,3.540000000000000000e+02,2.960000000000000000e+02,nan,4.400000000000000000e+02
1.600000000000000000e+01,3.490000000000000000e+02,2.940000000000000000e+02,nan,4.410000000000000000e+02
1.700000000000000000e+01,3.470000000000000000e+02,2.980000000000000000e+02,nan,4.400000000000000000e+02
1.800000000000000000e+01,3.440000000000000000e+02,2.940000000000000000e+02,nan,4.400000000000000000e+02
1.900000000000000000e+01,3.420000000000000000e+02,2.940000000000000000e+02,nan,4.430000000000000000e+02
2.000000000000000000e+01,3.460000000000000000e+02,2.960000000000000000e+02,nan,4.390000000000000000e+02
2.100000000000000000e+01,3.370000000000000000e+02,2.960000000000000000e+02,nan,4.460000000000000000e+02
2.200000000000000000e+01,3.390000000000000000e+02,2.880000000000000000e+02,nan,4.480000000000000000e+02
2.300000000000000000e+01,3.360000000000000000e+02,2.910000000000000000e+02,nan,4.440000000000000000e+02
2.400000000000000000e+01,3.340000000000000000e+02,2.880000000000000000e+02,nan,4.440000000000000000e+02
2.500000000000000000e+01,3.340000000000000000e+02,2.900000000000000000e+02,nan,4.420000000000000000e+02
2.600000000000000000e+01,3.380000000000000000e+02,2.920000000000000000e+02,nan,4.440000000000000000e+02
2.700000000000000000e+01,3.320000000000000000e+02,2.900000000000000000e+02,nan,4.440000000000000000e+02
2.800000000000000000e+01,3.320000000000000000e+02,2.910000000000000000e+02,nan,4.440000000000000000e+02
2.900000000000000000e+01,3.300000000000000000e+02,2.900000000000000000e+02,nan,4.450000000000000000e+02
3.000000000000000000e+01,3.280000000000000000e+02,2.950000000000000000e+02,nan,4.480000000000000000e+02
3.100000000000000000e+01,3.280000000000000000e+02,2.930000000000000000e+02,nan,4.470000000000000000e+02
3.200000000000000000e+01,3.270000000000000000e+02,2.940000000000000000e+02,nan,4.490000000000000000e+02
3.300000000000000000e+01,3.270000000000000000e+02,2.930000000000000000e+02,nan,4.490000000000000000e+02
