0.000000000000000000e+00,2.830000000000000000e+02,4.530000000000000000e+02,nan,nan
1.000000000000000000e+00,2.830000000000000000e+02,4.490000000000000000e+02,nan,nan
2.000000000000000000e+00,2.880000000000000000e+02,4.390000000000000000e+02,nan,3.930000000000000000e+02
3.000000000000000000e+00,2.900000000000000000e+02,4.340000000000000000e+02,nan,3.980000000000000000e+02
4.000000000000000000e+00,2.940000000000000000e+02,4.290000000000000000e+02,nan,4.060000000000000000e+02
5.000000000000000000e+00,2.930000000000000000e+02,4.240000000000000000e+02,nan,4.150000000000000000e+02
6.000000000000000000e+00,2.970000000000000000e+02,4.210000000000000000e+02,nan,4.190000000000000000e+02
7.000000000000000000e+00,2.980000000000000000e+02,4.140000000000000000e+02,nan,4.260000000000000000e+02
8.000000000000000000e+00,3.020000000000000000e+02,4.080000000000000000e+02,nan,4.300000000000000000e+02
9.000000000000000000e+00,3.020000000000000000e+02,4.020000000000000000e+02,nan,4.400000000000000000e+02
1.000000000000000000e+01,3.100000000000000000e+02,3.940000000000000000e+02,nan,4.460000000000000000e+02
1.100000000000000000e+01,3.080000000000000000e+02,3.920000000000000000e+02,nan,4.510000000000000000e+02
1.200000000000000000e+01,3.090000000000000000e+02,3.820000000000000000e+02,nan,4.570000000000000000e+02
1.300000000000000000e+01,3.140000000000000000e+02,3.830000000000000000e+02,nan,4.620000000000000000e+02
1.400000000000000000e+01,3.190000000000000000e+02,3.760000000000000000e+02,nan,4.710000000000000000e+02
1.500000000000000000e+01,3.200000000000000000e+02,3.720000000000000000e+02,nan,4.770000000000000000e+02
1.600000000000000000e+01,3.240000000000000000e+02,3.790000000000000000e+02,nan,4.740000000000000000e+02
1.700000000000000000e+01,3.260000000000000000e+02,3.880000000000000000e+02,nan,4.720000000000000000e+02
1.800000000000000000e+01,3.260000000000000000e+02,3.960000000000000000e+02,nan,4.700000000000000000e+02
1.900000000000000000e+01,3.310000000000000000e+02,4.110000000000000000e+02,nan,4.710000000000000000e+02
2.000000000000000000e+01,3.330000000000000000e+02,4.180000000000000000e+02,nan,4.630000000000000000e+02
2.100000000000000000e+01,3.340000000000000000e+02,4.300000000000000000e+02,nan,4.700000000000000000e+02
2.200000000000000000e+01,3.370000000000000000e+02,4.400000000000000000e+02,nan,4.620000000000000000e+02
2.300000000000000000e+01,3.410000000000000000e+02,4.510000000000000000e+02,nan,4.600000000000000000e+02
2.400000000000000000e+01,3.440000000000000000e+02,4.580000000000000000e+02,nan,4.560000000000000000e+02
2.500000000000000000e+01,3.460000000000000000e+02,4.710000000000000000e+02,nan,4.550000000000000000e+02
2.600000000000000000e+01,3.480000000000000000e+02,4.780000000000000000e+02,nan,4.550000000000000000e+02
2.700000000000000000e+01,3.510000000000000000e+02,4.880000000000000000e+02,nan,4.540000000000000000e+02
2.800000000000000000e+01,3.530000000000000000e+02,5.040000000000000000e+02,nan,4.470000000000000000e+02
2.900000000000000000e+01,3.550000000000000000e+02,5.100000000000000000e+02,nan,4.480000000000000000e+02
3.000000000000000000e+01,3.560000000000000000e+02,5.240000000000000000e+02,nan,4.460000000000000000e+02
3.100000000000000000e+01,3.580000000000000000e+02,5.320000000000000000e+02,nan,4.440000000000000000e+02
3.200000000000000000e+01,3.630000000000000000e+02,5.340000000000000000e+02,nan,4.450000000000000000e+02
3.300000000000000000e+01,3.660000000000000000e+02,5.310000000000000000e+02,nan,4.530000000000000000e+02
