1.000000000000000000e+01,1.080000000000000000e+02,2.050000000000000000e+02,2.680000000000000000e+02,2.350000000000000000e+02,3.200000000000000000e+02,2.280000000000000000e+02,3.580000000000000000e+02,3.980000000000000000e+02,4.250000000000000000e+02,4.100000000000000000e+02,nan,4.590000000000000000e+02,nan,nan,nan,4.710000000000000000e+02,5.240000000000000000e+02,5.270000000000000000e+02,nan,3.930000000000000000e+02,5.270000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,1.120000000000000000e+02,2.080000000000000000e+02,2.690000000000000000e+02,2.320000000000000000e+02,3.230000000000000000e+02,2.260000000000000000e+02,3.570000000000000000e+02,3.980000000000000000e+02,4.270000000000000000e+02,4.130000000000000000e+02,nan,4.630000000000000000e+02,nan,nan,nan,4.730000000000000000e+02,5.240000000000000000e+02,5.300000000000000000e+02,nan,3.900000000000000000e+02,5.280000000000000000e+02,4.540000000000000000e+02,1.220000000000000000e+02,2.980000000000000000e+02,4.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,1.120000000000000000e+02,2.080000000000000000e+02,2.650000000000000000e+02,2.320000000000000000e+02,3.240000000000000000e+02,2.210000000000000000e+02,3.540000000000000000e+02,3.990000000000000000e+02,4.260000000000000000e+02,4.140000000000000000e+02,nan,4.730000000000000000e+02,nan,nan,nan,4.730000000000000000e+02,5.280000000000000000e+02,5.340000000000000000e+02,nan,3.780000000000000000e+02,5.230000000000000000e+02,4.580000000000000000e+02,1.240000000000000000e+02,2.960000000000000000e+02,4.420000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,1.120000000000000000e+02,2.100000000000000000e+02,2.600000000000000000e+02,2.300000000000000000e+02,3.290000000000000000e+02,2.070000000000000000e+02,3.570000000000000000e+02,4.020000000000000000e+02,4.290000000000000000e+02,4.140000000000000000e+02,nan,4.720000000000000000e+02,nan,nan,nan,4.800000000000000000e+02,5.300000000000000000e+02,5.390000000000000000e+02,nan,3.760000000000000000e+02,5.300000000000000000e+02,4.570000000000000000e+02,1.220000000000000000e+02,2.930000000000000000e+02,4.420000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,2.130000000000000000e+02,2.570000000000000000e+02,2.250000000000000000e+02,3.310000000000000000e+02,1.990000000000000000e+02,3.510000000000000000e+02,4.030000000000000000e+02,4.330000000000000000e+02,4.160000000000000000e+02,nan,4.800000000000000000e+02,nan,nan,nan,4.800000000000000000e+02,nan,nan,nan,3.740000000000000000e+02,5.350000000000000000e+02,4.600000000000000000e+02,1.250000000000000000e+02,2.840000000000000000e+02,4.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,2.110000000000000000e+02,2.530000000000000000e+02,2.230000000000000000e+02,3.280000000000000000e+02,1.860000000000000000e+02,3.490000000000000000e+02,4.080000000000000000e+02,4.360000000000000000e+02,4.160000000000000000e+02,nan,4.850000000000000000e+02,nan,nan,nan,4.810000000000000000e+02,nan,nan,nan,3.610000000000000000e+02,5.350000000000000000e+02,4.650000000000000000e+02,1.220000000000000000e+02,2.820000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,2.120000000000000000e+02,2.480000000000000000e+02,2.200000000000000000e+02,3.270000000000000000e+02,1.820000000000000000e+02,3.480000000000000000e+02,4.100000000000000000e+02,4.400000000000000000e+02,4.180000000000000000e+02,nan,4.870000000000000000e+02,nan,nan,nan,4.820000000000000000e+02,nan,nan,nan,3.570000000000000000e+02,5.350000000000000000e+02,4.670000000000000000e+02,1.270000000000000000e+02,2.760000000000000000e+02,4.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,2.120000000000000000e+02,2.540000000000000000e+02,2.210000000000000000e+02,3.280000000000000000e+02,1.720000000000000000e+02,3.540000000000000000e+02,4.120000000000000000e+02,4.410000000000000000e+02,4.200000000000000000e+02,nan,4.950000000000000000e+02,nan,nan,nan,4.840000000000000000e+02,nan,nan,nan,3.520000000000000000e+02,5.390000000000000000e+02,4.680000000000000000e+02,1.240000000000000000e+02,2.720000000000000000e+02,4.530000000000000000e+02,5.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,2.160000000000000000e+02,2.600000000000000000e+02,2.270000000000000000e+02,3.310000000000000000e+02,1.890000000000000000e+02,3.640000000000000000e+02,4.140000000000000000e+02,4.480000000000000000e+02,4.300000000000000000e+02,nan,5.000000000000000000e+02,nan,nan,nan,4.910000000000000000e+02,nan,nan,nan,3.630000000000000000e+02,5.420000000000000000e+02,4.670000000000000000e+02,1.270000000000000000e+02,2.780000000000000000e+02,4.600000000000000000e+02,5.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,nan,2.210000000000000000e+02,2.630000000000000000e+02,2.210000000000000000e+02,3.360000000000000000e+02,2.120000000000000000e+02,3.630000000000000000e+02,4.170000000000000000e+02,4.460000000000000000e+02,4.320000000000000000e+02,nan,5.080000000000000000e+02,nan,nan,nan,4.710000000000000000e+02,nan,nan,nan,3.780000000000000000e+02,5.450000000000000000e+02,4.690000000000000000e+02,1.290000000000000000e+02,2.860000000000000000e+02,nan,5.420000000000000000e+02,3.200000000000000000e+02,4.910000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,nan,2.240000000000000000e+02,2.730000000000000000e+02,nan,3.270000000000000000e+02,2.240000000000000000e+02,3.700000000000000000e+02,4.200000000000000000e+02,4.490000000000000000e+02,4.390000000000000000e+02,nan,5.130000000000000000e+02,nan,nan,nan,4.920000000000000000e+02,nan,nan,nan,3.910000000000000000e+02,5.470000000000000000e+02,4.730000000000000000e+02,1.300000000000000000e+02,2.930000000000000000e+02,nan,5.430000000000000000e+02,nan,nan,1.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,nan,2.260000000000000000e+02,2.880000000000000000e+02,nan,3.290000000000000000e+02,2.450000000000000000e+02,3.760000000000000000e+02,4.250000000000000000e+02,4.530000000000000000e+02,4.450000000000000000e+02,nan,5.220000000000000000e+02,nan,nan,nan,4.890000000000000000e+02,nan,nan,nan,4.070000000000000000e+02,5.500000000000000000e+02,4.750000000000000000e+02,1.290000000000000000e+02,3.030000000000000000e+02,nan,5.450000000000000000e+02,nan,nan,1.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,nan,2.280000000000000000e+02,2.870000000000000000e+02,nan,3.320000000000000000e+02,2.550000000000000000e+02,3.870000000000000000e+02,4.290000000000000000e+02,4.540000000000000000e+02,4.540000000000000000e+02,nan,5.240000000000000000e+02,nan,nan,nan,4.890000000000000000e+02,nan,nan,nan,4.180000000000000000e+02,5.490000000000000000e+02,4.800000000000000000e+02,1.350000000000000000e+02,3.110000000000000000e+02,nan,5.480000000000000000e+02,nan,nan,1.810000000000000000e+02,3.470000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,nan,2.310000000000000000e+02,2.970000000000000000e+02,nan,3.440000000000000000e+02,2.680000000000000000e+02,3.880000000000000000e+02,4.310000000000000000e+02,4.590000000000000000e+02,4.610000000000000000e+02,nan,5.330000000000000000e+02,nan,nan,nan,4.990000000000000000e+02,nan,nan,nan,4.300000000000000000e+02,5.510000000000000000e+02,4.800000000000000000e+02,1.390000000000000000e+02,3.180000000000000000e+02,nan,5.500000000000000000e+02,nan,nan,1.860000000000000000e+02,nan,2.150000000000000000e+02,5.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,2.330000000000000000e+02,3.070000000000000000e+02,nan,3.370000000000000000e+02,2.860000000000000000e+02,3.990000000000000000e+02,4.350000000000000000e+02,4.640000000000000000e+02,4.630000000000000000e+02,nan,5.310000000000000000e+02,nan,nan,nan,5.040000000000000000e+02,nan,nan,nan,4.440000000000000000e+02,nan,nan,1.420000000000000000e+02,3.240000000000000000e+02,nan,5.540000000000000000e+02,nan,nan,1.920000000000000000e+02,nan,2.180000000000000000e+02,5.610000000000000000e+02,4.450000000000000000e+02,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,2.350000000000000000e+02,3.220000000000000000e+02,nan,3.410000000000000000e+02,2.890000000000000000e+02,4.000000000000000000e+02,4.360000000000000000e+02,4.670000000000000000e+02,4.710000000000000000e+02,nan,5.380000000000000000e+02,nan,nan,nan,5.120000000000000000e+02,nan,nan,nan,4.580000000000000000e+02,nan,nan,1.430000000000000000e+02,3.340000000000000000e+02,nan,5.540000000000000000e+02,nan,nan,2.020000000000000000e+02,nan,2.190000000000000000e+02,nan,4.470000000000000000e+02,nan,3.800000000000000000e+02,5.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,nan,2.420000000000000000e+02,3.240000000000000000e+02,nan,3.410000000000000000e+02,3.040000000000000000e+02,4.130000000000000000e+02,4.390000000000000000e+02,4.700000000000000000e+02,4.710000000000000000e+02,nan,5.470000000000000000e+02,nan,nan,nan,5.190000000000000000e+02,nan,nan,nan,4.670000000000000000e+02,nan,nan,1.430000000000000000e+02,3.450000000000000000e+02,nan,5.550000000000000000e+02,nan,nan,2.090000000000000000e+02,nan,2.200000000000000000e+02,nan,4.520000000000000000e+02,nan,3.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,nan,2.400000000000000000e+02,3.340000000000000000e+02,nan,3.480000000000000000e+02,3.200000000000000000e+02,4.170000000000000000e+02,4.410000000000000000e+02,4.680000000000000000e+02,4.760000000000000000e+02,nan,5.480000000000000000e+02,nan,nan,nan,5.210000000000000000e+02,nan,nan,nan,4.570000000000000000e+02,nan,nan,1.480000000000000000e+02,3.510000000000000000e+02,nan,5.560000000000000000e+02,nan,nan,2.170000000000000000e+02,nan,2.240000000000000000e+02,nan,4.520000000000000000e+02,nan,3.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,nan,2.420000000000000000e+02,3.410000000000000000e+02,nan,3.520000000000000000e+02,3.360000000000000000e+02,4.290000000000000000e+02,4.420000000000000000e+02,4.740000000000000000e+02,4.830000000000000000e+02,nan,5.530000000000000000e+02,nan,nan,nan,5.310000000000000000e+02,nan,nan,nan,4.640000000000000000e+02,nan,nan,1.450000000000000000e+02,3.590000000000000000e+02,nan,5.400000000000000000e+02,nan,nan,2.270000000000000000e+02,nan,2.220000000000000000e+02,nan,4.530000000000000000e+02,nan,3.840000000000000000e+02,nan,5.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,nan,2.230000000000000000e+02,3.480000000000000000e+02,nan,3.550000000000000000e+02,3.520000000000000000e+02,4.280000000000000000e+02,4.420000000000000000e+02,4.730000000000000000e+02,4.870000000000000000e+02,nan,5.520000000000000000e+02,nan,nan,nan,5.190000000000000000e+02,nan,nan,nan,4.700000000000000000e+02,nan,nan,1.420000000000000000e+02,3.730000000000000000e+02,nan,5.390000000000000000e+02,nan,nan,2.370000000000000000e+02,nan,2.270000000000000000e+02,nan,4.510000000000000000e+02,nan,3.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,nan,2.450000000000000000e+02,nan,nan,3.590000000000000000e+02,3.680000000000000000e+02,4.390000000000000000e+02,4.470000000000000000e+02,4.830000000000000000e+02,4.930000000000000000e+02,nan,5.580000000000000000e+02,nan,nan,nan,5.190000000000000000e+02,nan,nan,nan,4.760000000000000000e+02,nan,nan,1.440000000000000000e+02,nan,nan,nan,nan,nan,2.420000000000000000e+02,nan,2.260000000000000000e+02,nan,4.550000000000000000e+02,nan,3.890000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,nan,2.270000000000000000e+02,nan,nan,3.600000000000000000e+02,3.830000000000000000e+02,4.460000000000000000e+02,4.510000000000000000e+02,4.780000000000000000e+02,4.900000000000000000e+02,nan,nan,nan,nan,nan,5.220000000000000000e+02,nan,nan,nan,4.800000000000000000e+02,nan,nan,1.480000000000000000e+02,nan,nan,nan,nan,nan,2.510000000000000000e+02,nan,2.280000000000000000e+02,nan,nan,nan,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,2.280000000000000000e+02,nan,nan,3.600000000000000000e+02,3.900000000000000000e+02,4.540000000000000000e+02,4.510000000000000000e+02,4.760000000000000000e+02,4.970000000000000000e+02,nan,nan,nan,nan,nan,5.250000000000000000e+02,nan,nan,nan,4.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.600000000000000000e+02,nan,2.250000000000000000e+02,nan,nan,nan,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,2.300000000000000000e+02,nan,nan,3.650000000000000000e+02,4.100000000000000000e+02,4.550000000000000000e+02,4.550000000000000000e+02,4.740000000000000000e+02,5.040000000000000000e+02,nan,nan,nan,nan,nan,5.290000000000000000e+02,nan,nan,nan,4.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.670000000000000000e+02,nan,2.310000000000000000e+02,nan,nan,nan,3.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,nan,2.310000000000000000e+02,nan,nan,3.700000000000000000e+02,4.010000000000000000e+02,4.620000000000000000e+02,4.590000000000000000e+02,4.790000000000000000e+02,5.070000000000000000e+02,nan,nan,nan,nan,nan,5.280000000000000000e+02,nan,nan,nan,4.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.670000000000000000e+02,nan,2.300000000000000000e+02,nan,nan,nan,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,nan,2.330000000000000000e+02,nan,nan,3.750000000000000000e+02,4.080000000000000000e+02,4.610000000000000000e+02,4.600000000000000000e+02,4.890000000000000000e+02,5.100000000000000000e+02,nan,nan,nan,nan,nan,5.300000000000000000e+02,nan,nan,nan,4.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.640000000000000000e+02,nan,2.360000000000000000e+02,nan,nan,nan,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,nan,2.360000000000000000e+02,nan,nan,3.710000000000000000e+02,4.040000000000000000e+02,4.590000000000000000e+02,4.630000000000000000e+02,4.910000000000000000e+02,5.140000000000000000e+02,nan,nan,nan,nan,nan,5.320000000000000000e+02,nan,nan,nan,5.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.630000000000000000e+02,nan,2.360000000000000000e+02,nan,nan,nan,4.020000000000000000e+02,nan,nan,4.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,nan,2.370000000000000000e+02,nan,nan,3.780000000000000000e+02,4.280000000000000000e+02,4.600000000000000000e+02,4.650000000000000000e+02,5.010000000000000000e+02,5.150000000000000000e+02,nan,nan,nan,nan,nan,5.330000000000000000e+02,nan,nan,nan,5.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.580000000000000000e+02,nan,2.370000000000000000e+02,nan,nan,nan,4.000000000000000000e+02,nan,nan,nan,3.920000000000000000e+02,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,nan,2.370000000000000000e+02,nan,nan,3.800000000000000000e+02,nan,nan,4.680000000000000000e+02,5.100000000000000000e+02,5.230000000000000000e+02,nan,nan,nan,nan,nan,5.350000000000000000e+02,nan,nan,nan,5.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.520000000000000000e+02,nan,2.390000000000000000e+02,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,nan,2.390000000000000000e+02,nan,nan,3.860000000000000000e+02,nan,nan,4.690000000000000000e+02,5.160000000000000000e+02,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.440000000000000000e+02,nan,2.370000000000000000e+02,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,3.830000000000000000e+02,4.130000000000000000e+02,nan,nan,nan,nan,nan
4.000000000000000000e+01,nan,2.370000000000000000e+02,nan,nan,3.880000000000000000e+02,nan,nan,nan,5.220000000000000000e+02,5.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.460000000000000000e+02,nan,2.430000000000000000e+02,nan,nan,nan,4.050000000000000000e+02,nan,nan,nan,nan,4.070000000000000000e+02,nan,nan,nan,nan,nan
4.100000000000000000e+01,nan,2.380000000000000000e+02,nan,nan,3.860000000000000000e+02,nan,nan,nan,5.340000000000000000e+02,5.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,2.400000000000000000e+02,nan,2.400000000000000000e+02,nan,nan,nan,4.060000000000000000e+02,nan,nan,nan,nan,3.970000000000000000e+02,nan,nan,nan,nan,nan
4.200000000000000000e+01,nan,2.370000000000000000e+02,nan,nan,3.930000000000000000e+02,nan,nan,nan,5.400000000000000000e+02,5.350000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.380000000000000000e+02,nan,2.480000000000000000e+02,nan,nan,nan,4.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,nan,2.410000000000000000e+02,nan,nan,3.920000000000000000e+02,nan,nan,nan,5.460000000000000000e+02,5.420000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.300000000000000000e+02,nan,2.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,nan,nan,nan,nan,3.970000000000000000e+02,nan,nan,nan,5.520000000000000000e+02,5.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,nan,nan,nan
4.500000000000000000e+01,nan,nan,nan,nan,3.990000000000000000e+02,nan,nan,nan,nan,5.450000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.070000000000000000e+02,nan,nan,nan,nan
4.600000000000000000e+01,nan,nan,nan,nan,4.060000000000000000e+02,nan,nan,nan,nan,5.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.120000000000000000e+02,2.890000000000000000e+02,nan,nan,nan
4.700000000000000000e+01,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,nan,5.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.160000000000000000e+02,2.890000000000000000e+02,3.490000000000000000e+02,nan,nan
4.800000000000000000e+01,nan,nan,nan,nan,4.100000000000000000e+02,nan,nan,nan,nan,5.550000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.400000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.190000000000000000e+02,2.780000000000000000e+02,3.440000000000000000e+02,nan,nan
4.900000000000000000e+01,nan,nan,nan,nan,4.130000000000000000e+02,nan,nan,nan,nan,5.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.170000000000000000e+02,2.730000000000000000e+02,3.380000000000000000e+02,nan,nan
5.000000000000000000e+01,nan,nan,nan,nan,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.190000000000000000e+02,2.690000000000000000e+02,3.300000000000000000e+02,nan,nan
