0.000000000000000000e+00,4.030000000000000000e+02,4.520000000000000000e+02,2.370000000000000000e+02,nan,nan,nan
1.000000000000000000e+00,3.970000000000000000e+02,4.480000000000000000e+02,2.400000000000000000e+02,nan,nan,nan
2.000000000000000000e+00,3.930000000000000000e+02,4.450000000000000000e+02,2.380000000000000000e+02,nan,nan,nan
3.000000000000000000e+00,3.880000000000000000e+02,4.400000000000000000e+02,2.340000000000000000e+02,nan,5.790000000000000000e+02,nan
4.000000000000000000e+00,3.840000000000000000e+02,4.380000000000000000e+02,2.340000000000000000e+02,nan,5.770000000000000000e+02,nan
5.000000000000000000e+00,3.800000000000000000e+02,4.340000000000000000e+02,2.370000000000000000e+02,nan,5.740000000000000000e+02,nan
6.000000000000000000e+00,3.760000000000000000e+02,4.360000000000000000e+02,2.350000000000000000e+02,nan,5.740000000000000000e+02,nan
7.000000000000000000e+00,3.730000000000000000e+02,4.310000000000000000e+02,2.320000000000000000e+02,nan,5.700000000000000000e+02,nan
8.000000000000000000e+00,nan,4.290000000000000000e+02,2.280000000000000000e+02,nan,5.680000000000000000e+02,nan
9.000000000000000000e+00,nan,4.270000000000000000e+02,2.290000000000000000e+02,nan,5.650000000000000000e+02,nan
1.000000000000000000e+01,nan,4.240000000000000000e+02,2.210000000000000000e+02,nan,5.630000000000000000e+02,nan
1.100000000000000000e+01,nan,4.200000000000000000e+02,2.210000000000000000e+02,nan,5.650000000000000000e+02,nan
1.200000000000000000e+01,nan,4.220000000000000000e+02,2.210000000000000000e+02,nan,5.650000000000000000e+02,nan
1.300000000000000000e+01,nan,4.130000000000000000e+02,2.180000000000000000e+02,nan,5.630000000000000000e+02,nan
1.400000000000000000e+01,nan,4.140000000000000000e+02,2.200000000000000000e+02,nan,5.600000000000000000e+02,nan
1.500000000000000000e+01,nan,4.080000000000000000e+02,2.160000000000000000e+02,nan,5.630000000000000000e+02,nan
1.600000000000000000e+01,nan,4.040000000000000000e+02,2.130000000000000000e+02,nan,5.560000000000000000e+02,nan
1.700000000000000000e+01,nan,4.020000000000000000e+02,2.080000000000000000e+02,nan,5.540000000000000000e+02,nan
1.800000000000000000e+01,nan,3.980000000000000000e+02,2.060000000000000000e+02,nan,5.530000000000000000e+02,nan
1.900000000000000000e+01,nan,3.970000000000000000e+02,2.060000000000000000e+02,nan,5.500000000000000000e+02,nan
2.000000000000000000e+01,nan,3.910000000000000000e+02,2.070000000000000000e+02,nan,5.450000000000000000e+02,nan
2.100000000000000000e+01,nan,3.840000000000000000e+02,2.050000000000000000e+02,nan,5.470000000000000000e+02,nan
2.200000000000000000e+01,nan,3.850000000000000000e+02,2.030000000000000000e+02,nan,5.440000000000000000e+02,nan
2.300000000000000000e+01,nan,nan,2.000000000000000000e+02,nan,5.400000000000000000e+02,nan
2.400000000000000000e+01,nan,nan,1.970000000000000000e+02,nan,5.340000000000000000e+02,nan
2.500000000000000000e+01,nan,nan,1.970000000000000000e+02,nan,5.380000000000000000e+02,nan
2.600000000000000000e+01,nan,nan,1.950000000000000000e+02,nan,5.350000000000000000e+02,nan
2.700000000000000000e+01,nan,nan,1.970000000000000000e+02,nan,5.360000000000000000e+02,nan
2.800000000000000000e+01,nan,nan,1.950000000000000000e+02,nan,5.310000000000000000e+02,nan
2.900000000000000000e+01,nan,nan,1.940000000000000000e+02,nan,5.300000000000000000e+02,nan
3.000000000000000000e+01,nan,nan,1.920000000000000000e+02,nan,5.280000000000000000e+02,nan
3.100000000000000000e+01,nan,nan,1.900000000000000000e+02,nan,5.260000000000000000e+02,nan
3.200000000000000000e+01,nan,nan,1.880000000000000000e+02,nan,5.240000000000000000e+02,nan
3.300000000000000000e+01,nan,nan,1.870000000000000000e+02,nan,5.210000000000000000e+02,nan
3.400000000000000000e+01,nan,nan,1.860000000000000000e+02,nan,5.220000000000000000e+02,nan
3.500000000000000000e+01,nan,nan,1.850000000000000000e+02,nan,5.170000000000000000e+02,nan
3.600000000000000000e+01,nan,nan,1.840000000000000000e+02,nan,5.130000000000000000e+02,nan
3.700000000000000000e+01,nan,nan,1.810000000000000000e+02,nan,5.080000000000000000e+02,nan
3.800000000000000000e+01,nan,nan,1.800000000000000000e+02,nan,5.050000000000000000e+02,nan
3.900000000000000000e+01,nan,nan,1.780000000000000000e+02,nan,5.050000000000000000e+02,nan
4.000000000000000000e+01,nan,nan,1.780000000000000000e+02,nan,5.030000000000000000e+02,nan
4.100000000000000000e+01,nan,nan,1.760000000000000000e+02,nan,4.970000000000000000e+02,nan
4.200000000000000000e+01,nan,nan,1.740000000000000000e+02,nan,4.970000000000000000e+02,nan
4.300000000000000000e+01,nan,nan,1.760000000000000000e+02,nan,4.950000000000000000e+02,nan
4.400000000000000000e+01,nan,nan,1.760000000000000000e+02,nan,4.940000000000000000e+02,nan
4.500000000000000000e+01,nan,nan,1.740000000000000000e+02,nan,4.900000000000000000e+02,nan
4.600000000000000000e+01,nan,nan,1.720000000000000000e+02,nan,4.940000000000000000e+02,nan
4.700000000000000000e+01,nan,nan,1.720000000000000000e+02,nan,4.890000000000000000e+02,nan
4.800000000000000000e+01,nan,nan,1.710000000000000000e+02,nan,4.860000000000000000e+02,nan
4.900000000000000000e+01,nan,nan,1.700000000000000000e+02,nan,nan,4.290000000000000000e+02
5.000000000000000000e+01,nan,nan,1.710000000000000000e+02,nan,nan,4.290000000000000000e+02
5.100000000000000000e+01,nan,nan,1.710000000000000000e+02,nan,nan,4.290000000000000000e+02
5.200000000000000000e+01,nan,nan,1.720000000000000000e+02,nan,nan,4.250000000000000000e+02
5.300000000000000000e+01,nan,nan,1.710000000000000000e+02,nan,nan,4.260000000000000000e+02
5.400000000000000000e+01,nan,nan,1.690000000000000000e+02,nan,nan,4.260000000000000000e+02
5.500000000000000000e+01,nan,nan,1.690000000000000000e+02,nan,nan,4.220000000000000000e+02
5.600000000000000000e+01,nan,nan,1.690000000000000000e+02,nan,nan,4.220000000000000000e+02
5.700000000000000000e+01,nan,nan,1.700000000000000000e+02,nan,nan,4.210000000000000000e+02
5.800000000000000000e+01,nan,nan,1.670000000000000000e+02,nan,nan,4.180000000000000000e+02
