0.000000000000000000e+00,1.130000000000000000e+02,1.250000000000000000e+02,4.000000000000000000e+02,3.930000000000000000e+02,nan,nan,nan,nan
1.000000000000000000e+00,1.080000000000000000e+02,1.240000000000000000e+02,4.010000000000000000e+02,3.920000000000000000e+02,nan,nan,nan,nan
2.000000000000000000e+00,1.040000000000000000e+02,1.250000000000000000e+02,3.980000000000000000e+02,3.920000000000000000e+02,nan,nan,nan,nan
3.000000000000000000e+00,1.010000000000000000e+02,1.200000000000000000e+02,4.010000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,nan
4.000000000000000000e+00,1.060000000000000000e+02,1.200000000000000000e+02,3.990000000000000000e+02,3.930000000000000000e+02,nan,nan,nan,nan
5.000000000000000000e+00,1.030000000000000000e+02,1.230000000000000000e+02,3.990000000000000000e+02,3.980000000000000000e+02,nan,nan,nan,nan
6.000000000000000000e+00,1.000000000000000000e+02,1.200000000000000000e+02,3.980000000000000000e+02,3.980000000000000000e+02,nan,nan,nan,nan
7.000000000000000000e+00,9.700000000000000000e+01,1.180000000000000000e+02,3.920000000000000000e+02,3.990000000000000000e+02,nan,nan,nan,nan
8.000000000000000000e+00,9.600000000000000000e+01,1.190000000000000000e+02,3.930000000000000000e+02,4.010000000000000000e+02,nan,nan,nan,nan
9.000000000000000000e+00,9.400000000000000000e+01,1.180000000000000000e+02,3.930000000000000000e+02,3.990000000000000000e+02,nan,nan,nan,nan
1.000000000000000000e+01,9.200000000000000000e+01,1.170000000000000000e+02,3.920000000000000000e+02,4.040000000000000000e+02,nan,nan,nan,nan
1.100000000000000000e+01,8.700000000000000000e+01,1.190000000000000000e+02,3.920000000000000000e+02,4.060000000000000000e+02,nan,nan,nan,nan
1.200000000000000000e+01,8.400000000000000000e+01,1.170000000000000000e+02,3.880000000000000000e+02,4.040000000000000000e+02,nan,nan,nan,nan
1.300000000000000000e+01,8.200000000000000000e+01,1.170000000000000000e+02,3.900000000000000000e+02,4.070000000000000000e+02,nan,nan,nan,nan
1.400000000000000000e+01,7.900000000000000000e+01,1.180000000000000000e+02,3.920000000000000000e+02,4.080000000000000000e+02,nan,nan,nan,nan
1.500000000000000000e+01,8.100000000000000000e+01,1.140000000000000000e+02,3.900000000000000000e+02,nan,nan,nan,nan,nan
1.600000000000000000e+01,7.800000000000000000e+01,1.160000000000000000e+02,3.880000000000000000e+02,nan,nan,nan,nan,nan
1.700000000000000000e+01,7.700000000000000000e+01,1.140000000000000000e+02,3.880000000000000000e+02,nan,5.360000000000000000e+02,nan,nan,nan
1.800000000000000000e+01,7.500000000000000000e+01,1.140000000000000000e+02,3.880000000000000000e+02,nan,5.330000000000000000e+02,nan,nan,nan
1.900000000000000000e+01,nan,1.140000000000000000e+02,3.860000000000000000e+02,nan,5.330000000000000000e+02,nan,nan,nan
2.000000000000000000e+01,nan,1.150000000000000000e+02,3.840000000000000000e+02,nan,5.300000000000000000e+02,nan,nan,nan
2.100000000000000000e+01,nan,1.140000000000000000e+02,3.850000000000000000e+02,nan,5.280000000000000000e+02,nan,nan,nan
2.200000000000000000e+01,nan,1.160000000000000000e+02,3.800000000000000000e+02,nan,5.270000000000000000e+02,nan,nan,nan
2.300000000000000000e+01,nan,1.130000000000000000e+02,3.740000000000000000e+02,nan,5.210000000000000000e+02,nan,nan,nan
2.400000000000000000e+01,nan,1.140000000000000000e+02,3.720000000000000000e+02,nan,5.210000000000000000e+02,nan,nan,nan
2.500000000000000000e+01,nan,1.120000000000000000e+02,3.750000000000000000e+02,nan,5.180000000000000000e+02,nan,nan,nan
2.600000000000000000e+01,nan,nan,3.710000000000000000e+02,nan,5.150000000000000000e+02,nan,nan,nan
2.700000000000000000e+01,nan,nan,3.660000000000000000e+02,nan,5.150000000000000000e+02,nan,nan,nan
2.800000000000000000e+01,nan,nan,3.690000000000000000e+02,nan,5.150000000000000000e+02,nan,nan,nan
2.900000000000000000e+01,nan,nan,3.690000000000000000e+02,nan,5.130000000000000000e+02,nan,nan,nan
3.000000000000000000e+01,nan,nan,3.680000000000000000e+02,nan,5.160000000000000000e+02,nan,nan,nan
3.100000000000000000e+01,nan,nan,3.650000000000000000e+02,nan,5.080000000000000000e+02,nan,nan,nan
3.200000000000000000e+01,nan,nan,3.670000000000000000e+02,nan,5.100000000000000000e+02,nan,nan,nan
3.300000000000000000e+01,nan,nan,3.640000000000000000e+02,nan,5.090000000000000000e+02,nan,nan,nan
3.400000000000000000e+01,nan,nan,3.630000000000000000e+02,nan,5.020000000000000000e+02,nan,nan,nan
3.500000000000000000e+01,nan,nan,3.630000000000000000e+02,nan,5.020000000000000000e+02,nan,nan,nan
3.600000000000000000e+01,nan,nan,3.620000000000000000e+02,nan,5.020000000000000000e+02,nan,nan,nan
3.700000000000000000e+01,nan,nan,3.600000000000000000e+02,nan,5.010000000000000000e+02,nan,nan,nan
3.800000000000000000e+01,nan,nan,3.590000000000000000e+02,nan,5.000000000000000000e+02,nan,nan,nan
3.900000000000000000e+01,nan,nan,3.590000000000000000e+02,nan,4.980000000000000000e+02,nan,nan,nan
4.000000000000000000e+01,nan,nan,3.620000000000000000e+02,nan,4.970000000000000000e+02,4.470000000000000000e+02,nan,nan
4.100000000000000000e+01,nan,nan,3.590000000000000000e+02,nan,4.960000000000000000e+02,4.440000000000000000e+02,nan,nan
4.200000000000000000e+01,nan,nan,3.580000000000000000e+02,nan,4.940000000000000000e+02,4.390000000000000000e+02,nan,nan
4.300000000000000000e+01,nan,nan,3.560000000000000000e+02,nan,4.940000000000000000e+02,4.340000000000000000e+02,nan,nan
4.400000000000000000e+01,nan,nan,3.540000000000000000e+02,nan,4.920000000000000000e+02,4.320000000000000000e+02,nan,nan
