0.000000000000000000e+00,2.600000000000000000e+02,3.640000000000000000e+02,4.220000000000000000e+02,5.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,2.680000000000000000e+02,3.630000000000000000e+02,4.250000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.750000000000000000e+02,3.580000000000000000e+02,4.250000000000000000e+02,5.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.800000000000000000e+02,3.570000000000000000e+02,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.890000000000000000e+02,3.530000000000000000e+02,4.300000000000000000e+02,nan,nan,4.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,2.880000000000000000e+02,3.520000000000000000e+02,4.360000000000000000e+02,nan,nan,3.900000000000000000e+01,5.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,2.990000000000000000e+02,3.440000000000000000e+02,4.370000000000000000e+02,nan,nan,3.900000000000000000e+01,5.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,3.050000000000000000e+02,3.420000000000000000e+02,4.400000000000000000e+02,nan,nan,4.500000000000000000e+01,5.370000000000000000e+02,3.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,3.130000000000000000e+02,3.350000000000000000e+02,4.430000000000000000e+02,nan,nan,4.800000000000000000e+01,5.390000000000000000e+02,3.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,nan,4.450000000000000000e+02,nan,nan,4.800000000000000000e+01,5.410000000000000000e+02,3.100000000000000000e+02,3.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,nan,4.580000000000000000e+02,nan,nan,4.900000000000000000e+01,5.440000000000000000e+02,3.070000000000000000e+02,3.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,nan,4.810000000000000000e+02,nan,nan,5.200000000000000000e+01,5.480000000000000000e+02,3.120000000000000000e+02,3.160000000000000000e+02,4.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,nan,nan,nan,nan,5.500000000000000000e+01,5.470000000000000000e+02,3.120000000000000000e+02,3.170000000000000000e+02,3.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,nan,nan,nan,nan,5.500000000000000000e+01,5.500000000000000000e+02,3.130000000000000000e+02,3.210000000000000000e+02,3.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,nan,nan,nan,nan,5.500000000000000000e+01,5.510000000000000000e+02,3.140000000000000000e+02,3.170000000000000000e+02,3.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,nan,nan,nan,nan,5.700000000000000000e+01,5.540000000000000000e+02,3.140000000000000000e+02,3.210000000000000000e+02,3.500000000000000000e+01,3.130000000000000000e+02,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,nan,nan,nan,nan,5.900000000000000000e+01,5.580000000000000000e+02,3.140000000000000000e+02,3.250000000000000000e+02,3.400000000000000000e+01,3.140000000000000000e+02,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,nan,nan,nan,nan,6.100000000000000000e+01,5.580000000000000000e+02,3.150000000000000000e+02,3.260000000000000000e+02,3.300000000000000000e+01,3.070000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,nan,nan,nan,nan,6.000000000000000000e+01,5.580000000000000000e+02,3.210000000000000000e+02,3.280000000000000000e+02,3.100000000000000000e+01,3.090000000000000000e+02,1.600000000000000000e+02,nan,nan,nan,nan,nan
1.900000000000000000e+01,nan,nan,nan,nan,nan,6.500000000000000000e+01,5.580000000000000000e+02,3.220000000000000000e+02,3.300000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+02,1.630000000000000000e+02,nan,nan,nan,nan,nan
2.000000000000000000e+01,nan,nan,nan,nan,nan,6.800000000000000000e+01,nan,3.240000000000000000e+02,3.340000000000000000e+02,3.000000000000000000e+01,2.980000000000000000e+02,1.640000000000000000e+02,nan,nan,nan,nan,nan
2.100000000000000000e+01,nan,nan,nan,nan,nan,6.600000000000000000e+01,nan,3.300000000000000000e+02,3.340000000000000000e+02,5.100000000000000000e+01,2.960000000000000000e+02,1.640000000000000000e+02,nan,nan,nan,nan,nan
2.200000000000000000e+01,nan,nan,nan,nan,nan,6.700000000000000000e+01,nan,3.310000000000000000e+02,3.380000000000000000e+02,4.900000000000000000e+01,2.890000000000000000e+02,1.690000000000000000e+02,nan,nan,nan,nan,nan
2.300000000000000000e+01,nan,nan,nan,nan,nan,7.400000000000000000e+01,nan,3.340000000000000000e+02,3.390000000000000000e+02,4.200000000000000000e+01,2.860000000000000000e+02,1.700000000000000000e+02,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,nan,nan,nan,nan,7.000000000000000000e+01,nan,3.340000000000000000e+02,3.410000000000000000e+02,3.600000000000000000e+01,2.850000000000000000e+02,1.710000000000000000e+02,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,nan,nan,nan,nan,7.700000000000000000e+01,nan,3.350000000000000000e+02,3.440000000000000000e+02,3.100000000000000000e+01,2.790000000000000000e+02,1.740000000000000000e+02,1.250000000000000000e+02,3.250000000000000000e+02,nan,nan,nan
2.600000000000000000e+01,nan,nan,nan,nan,nan,7.900000000000000000e+01,nan,3.400000000000000000e+02,3.460000000000000000e+02,2.500000000000000000e+01,2.780000000000000000e+02,1.770000000000000000e+02,1.300000000000000000e+02,3.300000000000000000e+02,nan,nan,nan
2.700000000000000000e+01,nan,nan,nan,nan,nan,7.400000000000000000e+01,nan,3.380000000000000000e+02,3.480000000000000000e+02,nan,2.750000000000000000e+02,1.780000000000000000e+02,1.290000000000000000e+02,3.290000000000000000e+02,nan,nan,nan
2.800000000000000000e+01,nan,nan,nan,nan,nan,8.300000000000000000e+01,nan,3.430000000000000000e+02,3.510000000000000000e+02,nan,2.740000000000000000e+02,1.790000000000000000e+02,1.300000000000000000e+02,nan,nan,nan,nan
2.900000000000000000e+01,nan,nan,nan,nan,nan,8.800000000000000000e+01,nan,3.450000000000000000e+02,3.540000000000000000e+02,nan,2.670000000000000000e+02,1.770000000000000000e+02,1.320000000000000000e+02,nan,1.280000000000000000e+02,nan,nan
3.000000000000000000e+01,nan,nan,nan,nan,nan,8.500000000000000000e+01,nan,3.460000000000000000e+02,3.560000000000000000e+02,nan,2.700000000000000000e+02,1.830000000000000000e+02,1.340000000000000000e+02,nan,1.250000000000000000e+02,3.370000000000000000e+02,nan
3.100000000000000000e+01,nan,nan,nan,nan,nan,8.400000000000000000e+01,nan,3.480000000000000000e+02,3.560000000000000000e+02,nan,2.640000000000000000e+02,1.860000000000000000e+02,1.360000000000000000e+02,nan,1.210000000000000000e+02,3.410000000000000000e+02,nan
