2.100000000000000000e+01,1.500000000000000000e+02,3.360000000000000000e+02,3.730000000000000000e+02,3.980000000000000000e+02,8.800000000000000000e+01,2.520000000000000000e+02,2.520000000000000000e+02,1.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,1.470000000000000000e+02,3.310000000000000000e+02,3.700000000000000000e+02,3.990000000000000000e+02,8.300000000000000000e+01,2.520000000000000000e+02,2.530000000000000000e+02,1.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,1.420000000000000000e+02,3.330000000000000000e+02,nan,3.980000000000000000e+02,7.500000000000000000e+01,2.500000000000000000e+02,2.460000000000000000e+02,9.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,1.410000000000000000e+02,3.300000000000000000e+02,nan,3.980000000000000000e+02,7.800000000000000000e+01,2.490000000000000000e+02,2.420000000000000000e+02,9.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,1.330000000000000000e+02,3.280000000000000000e+02,nan,4.000000000000000000e+02,7.200000000000000000e+01,2.450000000000000000e+02,2.390000000000000000e+02,9.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,1.300000000000000000e+02,3.250000000000000000e+02,nan,3.980000000000000000e+02,7.600000000000000000e+01,2.430000000000000000e+02,2.370000000000000000e+02,8.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,1.270000000000000000e+02,3.230000000000000000e+02,nan,3.990000000000000000e+02,7.100000000000000000e+01,2.410000000000000000e+02,2.300000000000000000e+02,8.400000000000000000e+01,1.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,1.250000000000000000e+02,3.190000000000000000e+02,nan,3.980000000000000000e+02,6.800000000000000000e+01,2.420000000000000000e+02,2.250000000000000000e+02,8.300000000000000000e+01,1.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,1.090000000000000000e+02,3.160000000000000000e+02,nan,3.930000000000000000e+02,6.700000000000000000e+01,2.360000000000000000e+02,2.220000000000000000e+02,7.600000000000000000e+01,1.060000000000000000e+02,2.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,1.130000000000000000e+02,3.120000000000000000e+02,nan,3.930000000000000000e+02,6.100000000000000000e+01,2.360000000000000000e+02,2.180000000000000000e+02,7.200000000000000000e+01,1.060000000000000000e+02,2.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,1.130000000000000000e+02,3.100000000000000000e+02,nan,3.980000000000000000e+02,6.300000000000000000e+01,2.330000000000000000e+02,2.150000000000000000e+02,7.100000000000000000e+01,1.030000000000000000e+02,2.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,3.070000000000000000e+02,nan,3.940000000000000000e+02,6.000000000000000000e+01,2.320000000000000000e+02,2.110000000000000000e+02,6.900000000000000000e+01,1.000000000000000000e+02,2.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,3.040000000000000000e+02,nan,3.900000000000000000e+02,nan,2.300000000000000000e+02,2.080000000000000000e+02,6.100000000000000000e+01,1.000000000000000000e+02,2.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,nan,3.030000000000000000e+02,nan,3.940000000000000000e+02,nan,2.320000000000000000e+02,2.040000000000000000e+02,6.200000000000000000e+01,9.700000000000000000e+01,2.730000000000000000e+02,1.250000000000000000e+02,1.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,nan,3.010000000000000000e+02,nan,3.890000000000000000e+02,nan,2.270000000000000000e+02,2.010000000000000000e+02,5.700000000000000000e+01,9.200000000000000000e+01,2.680000000000000000e+02,1.230000000000000000e+02,1.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,nan,2.990000000000000000e+02,nan,3.890000000000000000e+02,nan,2.270000000000000000e+02,1.970000000000000000e+02,5.300000000000000000e+01,8.900000000000000000e+01,2.650000000000000000e+02,1.160000000000000000e+02,1.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,nan,2.950000000000000000e+02,nan,3.870000000000000000e+02,nan,2.240000000000000000e+02,1.950000000000000000e+02,nan,8.700000000000000000e+01,2.650000000000000000e+02,1.170000000000000000e+02,1.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,nan,2.920000000000000000e+02,nan,3.840000000000000000e+02,nan,2.260000000000000000e+02,1.910000000000000000e+02,nan,8.700000000000000000e+01,2.630000000000000000e+02,1.120000000000000000e+02,1.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,nan,2.900000000000000000e+02,nan,3.810000000000000000e+02,nan,2.210000000000000000e+02,1.890000000000000000e+02,nan,1.070000000000000000e+02,2.560000000000000000e+02,nan,1.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,nan,2.870000000000000000e+02,nan,3.820000000000000000e+02,nan,2.220000000000000000e+02,1.820000000000000000e+02,nan,1.060000000000000000e+02,2.550000000000000000e+02,nan,1.620000000000000000e+02,8.300000000000000000e+01,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,nan,2.860000000000000000e+02,nan,3.860000000000000000e+02,nan,2.160000000000000000e+02,1.810000000000000000e+02,nan,1.020000000000000000e+02,2.500000000000000000e+02,nan,1.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,nan,2.810000000000000000e+02,nan,3.780000000000000000e+02,nan,nan,1.750000000000000000e+02,nan,1.020000000000000000e+02,2.460000000000000000e+02,nan,1.590000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,nan,2.800000000000000000e+02,nan,3.830000000000000000e+02,nan,nan,1.730000000000000000e+02,nan,9.800000000000000000e+01,2.430000000000000000e+02,nan,1.580000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,nan,2.810000000000000000e+02,nan,3.860000000000000000e+02,nan,nan,1.800000000000000000e+02,nan,1.000000000000000000e+02,2.540000000000000000e+02,nan,1.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,nan,nan,nan,3.890000000000000000e+02,nan,nan,1.860000000000000000e+02,nan,1.070000000000000000e+02,2.600000000000000000e+02,nan,1.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,nan,nan,nan,4.000000000000000000e+02,nan,nan,1.950000000000000000e+02,nan,1.130000000000000000e+02,2.710000000000000000e+02,nan,1.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,nan,nan,nan,4.030000000000000000e+02,nan,nan,2.050000000000000000e+02,nan,1.240000000000000000e+02,2.810000000000000000e+02,nan,1.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,nan,nan,nan,4.150000000000000000e+02,nan,nan,2.080000000000000000e+02,nan,1.320000000000000000e+02,2.940000000000000000e+02,nan,1.890000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,nan,nan,nan,4.150000000000000000e+02,nan,nan,nan,nan,1.370000000000000000e+02,3.020000000000000000e+02,nan,1.960000000000000000e+02,nan,3.510000000000000000e+02,nan,nan,nan,nan,nan
5.000000000000000000e+01,nan,nan,nan,4.220000000000000000e+02,nan,nan,nan,nan,1.440000000000000000e+02,3.140000000000000000e+02,nan,nan,nan,3.540000000000000000e+02,nan,nan,nan,nan,nan
5.100000000000000000e+01,nan,nan,nan,4.330000000000000000e+02,nan,nan,nan,nan,1.510000000000000000e+02,3.230000000000000000e+02,nan,nan,nan,3.560000000000000000e+02,3.950000000000000000e+02,nan,nan,nan,nan
5.200000000000000000e+01,nan,nan,nan,4.370000000000000000e+02,nan,nan,nan,nan,1.580000000000000000e+02,3.350000000000000000e+02,nan,nan,nan,3.560000000000000000e+02,3.960000000000000000e+02,2.830000000000000000e+02,nan,nan,nan
5.300000000000000000e+01,nan,nan,nan,4.430000000000000000e+02,nan,nan,nan,nan,1.610000000000000000e+02,3.450000000000000000e+02,nan,nan,nan,3.580000000000000000e+02,3.960000000000000000e+02,2.830000000000000000e+02,3.520000000000000000e+02,nan,nan
5.400000000000000000e+01,nan,nan,nan,4.470000000000000000e+02,nan,nan,nan,nan,1.740000000000000000e+02,3.590000000000000000e+02,nan,nan,nan,3.590000000000000000e+02,3.950000000000000000e+02,2.840000000000000000e+02,3.600000000000000000e+02,nan,nan
5.500000000000000000e+01,nan,nan,nan,4.530000000000000000e+02,nan,nan,nan,nan,1.760000000000000000e+02,3.590000000000000000e+02,nan,nan,nan,3.610000000000000000e+02,3.960000000000000000e+02,2.850000000000000000e+02,3.630000000000000000e+02,2.570000000000000000e+02,2.570000000000000000e+02
5.600000000000000000e+01,nan,nan,nan,4.590000000000000000e+02,nan,nan,nan,nan,1.920000000000000000e+02,3.820000000000000000e+02,nan,nan,nan,3.600000000000000000e+02,3.990000000000000000e+02,2.860000000000000000e+02,3.680000000000000000e+02,2.610000000000000000e+02,2.590000000000000000e+02
5.700000000000000000e+01,nan,nan,nan,4.680000000000000000e+02,nan,nan,nan,nan,1.980000000000000000e+02,3.940000000000000000e+02,nan,nan,nan,3.630000000000000000e+02,4.000000000000000000e+02,2.890000000000000000e+02,3.740000000000000000e+02,2.610000000000000000e+02,2.590000000000000000e+02
5.800000000000000000e+01,nan,nan,nan,4.760000000000000000e+02,nan,nan,nan,nan,2.000000000000000000e+02,4.040000000000000000e+02,nan,nan,nan,3.620000000000000000e+02,4.020000000000000000e+02,2.910000000000000000e+02,3.810000000000000000e+02,2.640000000000000000e+02,2.580000000000000000e+02
