0.000000000000000000e+00,2.900000000000000000e+02,nan
1.000000000000000000e+00,2.900000000000000000e+02,nan
2.000000000000000000e+00,2.870000000000000000e+02,4.930000000000000000e+02
3.000000000000000000e+00,2.870000000000000000e+02,4.870000000000000000e+02
4.000000000000000000e+00,2.880000000000000000e+02,4.870000000000000000e+02
5.000000000000000000e+00,2.840000000000000000e+02,4.830000000000000000e+02
6.000000000000000000e+00,2.860000000000000000e+02,4.810000000000000000e+02
7.000000000000000000e+00,2.850000000000000000e+02,4.770000000000000000e+02
8.000000000000000000e+00,2.840000000000000000e+02,4.710000000000000000e+02
9.000000000000000000e+00,2.820000000000000000e+02,4.680000000000000000e+02
1.000000000000000000e+01,2.810000000000000000e+02,4.630000000000000000e+02
1.100000000000000000e+01,2.810000000000000000e+02,4.570000000000000000e+02
1.200000000000000000e+01,2.790000000000000000e+02,4.550000000000000000e+02
1.300000000000000000e+01,2.800000000000000000e+02,4.540000000000000000e+02
1.400000000000000000e+01,2.770000000000000000e+02,4.490000000000000000e+02
1.500000000000000000e+01,2.760000000000000000e+02,4.450000000000000000e+02
1.600000000000000000e+01,2.740000000000000000e+02,4.460000000000000000e+02
1.700000000000000000e+01,2.720000000000000000e+02,4.390000000000000000e+02
1.800000000000000000e+01,2.750000000000000000e+02,4.350000000000000000e+02
1.900000000000000000e+01,2.740000000000000000e+02,4.320000000000000000e+02
2.000000000000000000e+01,2.720000000000000000e+02,4.330000000000000000e+02
2.100000000000000000e+01,2.730000000000000000e+02,4.240000000000000000e+02
2.200000000000000000e+01,2.720000000000000000e+02,4.200000000000000000e+02
2.300000000000000000e+01,2.720000000000000000e+02,nan
2.400000000000000000e+01,2.740000000000000000e+02,nan
2.500000000000000000e+01,2.720000000000000000e+02,nan
2.600000000000000000e+01,2.710000000000000000e+02,nan
2.700000000000000000e+01,2.710000000000000000e+02,nan
2.800000000000000000e+01,2.680000000000000000e+02,nan
2.900000000000000000e+01,2.680000000000000000e+02,nan
3.000000000000000000e+01,2.670000000000000000e+02,nan
3.100000000000000000e+01,2.650000000000000000e+02,nan
3.200000000000000000e+01,2.670000000000000000e+02,nan
3.300000000000000000e+01,2.640000000000000000e+02,nan
3.400000000000000000e+01,2.640000000000000000e+02,nan
3.500000000000000000e+01,2.650000000000000000e+02,nan
3.600000000000000000e+01,2.650000000000000000e+02,nan
3.700000000000000000e+01,2.650000000000000000e+02,nan
3.800000000000000000e+01,2.610000000000000000e+02,nan
3.900000000000000000e+01,2.610000000000000000e+02,nan
4.000000000000000000e+01,2.630000000000000000e+02,nan
4.100000000000000000e+01,2.640000000000000000e+02,nan
4.200000000000000000e+01,2.620000000000000000e+02,nan
4.300000000000000000e+01,2.630000000000000000e+02,nan
4.400000000000000000e+01,2.650000000000000000e+02,nan
4.500000000000000000e+01,2.660000000000000000e+02,nan
4.600000000000000000e+01,2.680000000000000000e+02,nan
4.700000000000000000e+01,2.710000000000000000e+02,nan
4.800000000000000000e+01,nan,nan
4.900000000000000000e+01,nan,nan
5.000000000000000000e+01,nan,nan
5.100000000000000000e+01,nan,nan
5.200000000000000000e+01,nan,nan
5.300000000000000000e+01,nan,nan
5.400000000000000000e+01,nan,nan
5.500000000000000000e+01,nan,nan
5.600000000000000000e+01,nan,nan
5.700000000000000000e+01,nan,nan
5.800000000000000000e+01,nan,nan
