0.000000000000000000e+00,3.650000000000000000e+02,nan
1.000000000000000000e+00,3.670000000000000000e+02,nan
2.000000000000000000e+00,3.700000000000000000e+02,1.720000000000000000e+02
3.000000000000000000e+00,3.720000000000000000e+02,1.710000000000000000e+02
4.000000000000000000e+00,3.710000000000000000e+02,1.720000000000000000e+02
5.000000000000000000e+00,3.740000000000000000e+02,1.750000000000000000e+02
6.000000000000000000e+00,3.770000000000000000e+02,1.770000000000000000e+02
7.000000000000000000e+00,3.790000000000000000e+02,1.780000000000000000e+02
8.000000000000000000e+00,3.790000000000000000e+02,1.770000000000000000e+02
9.000000000000000000e+00,3.810000000000000000e+02,1.780000000000000000e+02
1.000000000000000000e+01,3.830000000000000000e+02,1.800000000000000000e+02
1.100000000000000000e+01,3.840000000000000000e+02,1.810000000000000000e+02
1.200000000000000000e+01,3.890000000000000000e+02,1.820000000000000000e+02
1.300000000000000000e+01,3.890000000000000000e+02,1.820000000000000000e+02
1.400000000000000000e+01,3.940000000000000000e+02,1.840000000000000000e+02
1.500000000000000000e+01,3.930000000000000000e+02,1.850000000000000000e+02
1.600000000000000000e+01,3.980000000000000000e+02,1.870000000000000000e+02
1.700000000000000000e+01,3.990000000000000000e+02,1.870000000000000000e+02
1.800000000000000000e+01,4.010000000000000000e+02,1.890000000000000000e+02
1.900000000000000000e+01,4.020000000000000000e+02,1.910000000000000000e+02
2.000000000000000000e+01,4.050000000000000000e+02,1.980000000000000000e+02
2.100000000000000000e+01,4.070000000000000000e+02,1.950000000000000000e+02
2.200000000000000000e+01,4.110000000000000000e+02,1.900000000000000000e+02
2.300000000000000000e+01,4.110000000000000000e+02,nan
2.400000000000000000e+01,4.120000000000000000e+02,nan
2.500000000000000000e+01,4.110000000000000000e+02,nan
2.600000000000000000e+01,4.150000000000000000e+02,nan
2.700000000000000000e+01,4.180000000000000000e+02,nan
2.800000000000000000e+01,4.190000000000000000e+02,nan
2.900000000000000000e+01,4.200000000000000000e+02,nan
3.000000000000000000e+01,4.230000000000000000e+02,nan
3.100000000000000000e+01,4.270000000000000000e+02,nan
3.200000000000000000e+01,4.260000000000000000e+02,nan
3.300000000000000000e+01,4.270000000000000000e+02,nan
3.400000000000000000e+01,4.300000000000000000e+02,nan
3.500000000000000000e+01,4.320000000000000000e+02,nan
3.600000000000000000e+01,4.310000000000000000e+02,nan
3.700000000000000000e+01,4.360000000000000000e+02,nan
3.800000000000000000e+01,4.370000000000000000e+02,nan
3.900000000000000000e+01,4.380000000000000000e+02,nan
4.000000000000000000e+01,4.410000000000000000e+02,nan
4.100000000000000000e+01,4.460000000000000000e+02,nan
4.200000000000000000e+01,4.450000000000000000e+02,nan
4.300000000000000000e+01,4.480000000000000000e+02,nan
4.400000000000000000e+01,4.480000000000000000e+02,nan
4.500000000000000000e+01,4.530000000000000000e+02,nan
4.600000000000000000e+01,4.520000000000000000e+02,nan
4.700000000000000000e+01,4.560000000000000000e+02,nan
4.800000000000000000e+01,nan,nan
4.900000000000000000e+01,nan,nan
5.000000000000000000e+01,nan,nan
5.100000000000000000e+01,nan,nan
5.200000000000000000e+01,nan,nan
5.300000000000000000e+01,nan,nan
5.400000000000000000e+01,nan,nan
5.500000000000000000e+01,nan,nan
5.600000000000000000e+01,nan,nan
5.700000000000000000e+01,nan,nan
5.800000000000000000e+01,nan,nan
