0.000000000000000000e+00,2.700000000000000000e+02,3.420000000000000000e+02,4.270000000000000000e+02,5.260000000000000000e+02,nan,nan,nan,nan
1.000000000000000000e+00,2.660000000000000000e+02,3.380000000000000000e+02,4.300000000000000000e+02,5.300000000000000000e+02,nan,4.690000000000000000e+02,nan,nan
2.000000000000000000e+00,2.620000000000000000e+02,3.350000000000000000e+02,4.300000000000000000e+02,5.320000000000000000e+02,nan,4.710000000000000000e+02,nan,nan
3.000000000000000000e+00,2.560000000000000000e+02,3.360000000000000000e+02,4.240000000000000000e+02,5.350000000000000000e+02,nan,4.720000000000000000e+02,nan,nan
4.000000000000000000e+00,2.550000000000000000e+02,3.350000000000000000e+02,4.220000000000000000e+02,5.360000000000000000e+02,nan,4.720000000000000000e+02,nan,nan
5.000000000000000000e+00,2.510000000000000000e+02,3.310000000000000000e+02,4.220000000000000000e+02,5.340000000000000000e+02,nan,4.770000000000000000e+02,nan,nan
6.000000000000000000e+00,2.390000000000000000e+02,3.280000000000000000e+02,4.220000000000000000e+02,5.360000000000000000e+02,nan,4.770000000000000000e+02,nan,nan
7.000000000000000000e+00,2.340000000000000000e+02,3.260000000000000000e+02,4.220000000000000000e+02,5.420000000000000000e+02,nan,4.800000000000000000e+02,nan,nan
8.000000000000000000e+00,2.290000000000000000e+02,3.280000000000000000e+02,4.220000000000000000e+02,5.430000000000000000e+02,nan,4.820000000000000000e+02,nan,nan
9.000000000000000000e+00,2.230000000000000000e+02,3.250000000000000000e+02,4.240000000000000000e+02,5.460000000000000000e+02,nan,4.880000000000000000e+02,nan,nan
1.000000000000000000e+01,2.160000000000000000e+02,3.240000000000000000e+02,4.210000000000000000e+02,nan,nan,4.880000000000000000e+02,5.460000000000000000e+02,nan
1.100000000000000000e+01,2.070000000000000000e+02,3.240000000000000000e+02,4.230000000000000000e+02,nan,nan,4.900000000000000000e+02,5.470000000000000000e+02,nan
1.200000000000000000e+01,1.990000000000000000e+02,3.210000000000000000e+02,4.190000000000000000e+02,nan,nan,4.910000000000000000e+02,5.450000000000000000e+02,nan
1.300000000000000000e+01,1.940000000000000000e+02,3.180000000000000000e+02,4.210000000000000000e+02,nan,nan,4.900000000000000000e+02,5.460000000000000000e+02,nan
1.400000000000000000e+01,1.890000000000000000e+02,3.210000000000000000e+02,4.180000000000000000e+02,nan,nan,4.920000000000000000e+02,5.450000000000000000e+02,nan
1.500000000000000000e+01,1.860000000000000000e+02,3.180000000000000000e+02,4.200000000000000000e+02,nan,nan,4.930000000000000000e+02,5.440000000000000000e+02,nan
1.600000000000000000e+01,1.730000000000000000e+02,3.120000000000000000e+02,4.160000000000000000e+02,nan,nan,4.920000000000000000e+02,5.420000000000000000e+02,nan
1.700000000000000000e+01,1.760000000000000000e+02,3.100000000000000000e+02,4.160000000000000000e+02,nan,nan,4.950000000000000000e+02,5.470000000000000000e+02,nan
1.800000000000000000e+01,1.680000000000000000e+02,3.100000000000000000e+02,4.140000000000000000e+02,nan,nan,4.950000000000000000e+02,5.420000000000000000e+02,3.130000000000000000e+02
1.900000000000000000e+01,1.580000000000000000e+02,nan,4.130000000000000000e+02,nan,nan,4.990000000000000000e+02,5.430000000000000000e+02,3.140000000000000000e+02
2.000000000000000000e+01,1.550000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,5.030000000000000000e+02,5.410000000000000000e+02,3.140000000000000000e+02
2.100000000000000000e+01,1.540000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,5.040000000000000000e+02,5.380000000000000000e+02,3.150000000000000000e+02
2.200000000000000000e+01,1.540000000000000000e+02,nan,4.130000000000000000e+02,nan,nan,5.050000000000000000e+02,5.420000000000000000e+02,3.190000000000000000e+02
2.300000000000000000e+01,1.660000000000000000e+02,nan,4.190000000000000000e+02,nan,nan,5.100000000000000000e+02,5.470000000000000000e+02,3.230000000000000000e+02
2.400000000000000000e+01,1.700000000000000000e+02,nan,4.240000000000000000e+02,nan,nan,5.080000000000000000e+02,5.560000000000000000e+02,3.220000000000000000e+02
2.500000000000000000e+01,1.870000000000000000e+02,nan,4.340000000000000000e+02,nan,nan,5.100000000000000000e+02,nan,3.270000000000000000e+02
2.600000000000000000e+01,2.090000000000000000e+02,nan,4.340000000000000000e+02,nan,nan,5.140000000000000000e+02,nan,3.240000000000000000e+02
2.700000000000000000e+01,2.180000000000000000e+02,nan,4.410000000000000000e+02,nan,nan,nan,nan,3.280000000000000000e+02
2.800000000000000000e+01,2.360000000000000000e+02,nan,4.450000000000000000e+02,nan,nan,nan,nan,3.300000000000000000e+02
