0.000000000000000000e+00,5.050000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.100000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,5.110000000000000000e+02,nan,2.030000000000000000e+02,nan,nan,nan,nan
3.000000000000000000e+00,5.130000000000000000e+02,nan,2.130000000000000000e+02,nan,nan,nan,nan
4.000000000000000000e+00,5.130000000000000000e+02,nan,2.270000000000000000e+02,nan,nan,nan,nan
5.000000000000000000e+00,5.140000000000000000e+02,nan,2.350000000000000000e+02,nan,nan,nan,nan
6.000000000000000000e+00,5.200000000000000000e+02,nan,2.450000000000000000e+02,nan,nan,nan,nan
7.000000000000000000e+00,5.220000000000000000e+02,nan,2.560000000000000000e+02,nan,nan,nan,nan
8.000000000000000000e+00,5.240000000000000000e+02,nan,2.680000000000000000e+02,nan,nan,nan,nan
9.000000000000000000e+00,5.270000000000000000e+02,nan,2.710000000000000000e+02,nan,nan,nan,nan
1.000000000000000000e+01,5.270000000000000000e+02,nan,2.850000000000000000e+02,3.630000000000000000e+02,nan,nan,nan
1.100000000000000000e+01,5.320000000000000000e+02,nan,2.980000000000000000e+02,3.660000000000000000e+02,nan,nan,nan
1.200000000000000000e+01,5.340000000000000000e+02,nan,3.070000000000000000e+02,3.660000000000000000e+02,nan,nan,nan
1.300000000000000000e+01,5.410000000000000000e+02,nan,3.190000000000000000e+02,3.620000000000000000e+02,3.460000000000000000e+02,nan,nan
1.400000000000000000e+01,5.380000000000000000e+02,nan,3.130000000000000000e+02,3.670000000000000000e+02,3.470000000000000000e+02,nan,nan
1.500000000000000000e+01,5.470000000000000000e+02,nan,3.050000000000000000e+02,3.680000000000000000e+02,3.460000000000000000e+02,4.940000000000000000e+02,nan
1.600000000000000000e+01,5.470000000000000000e+02,nan,3.000000000000000000e+02,3.710000000000000000e+02,3.520000000000000000e+02,4.980000000000000000e+02,nan
1.700000000000000000e+01,5.460000000000000000e+02,nan,2.920000000000000000e+02,3.690000000000000000e+02,3.510000000000000000e+02,5.050000000000000000e+02,nan
1.800000000000000000e+01,5.510000000000000000e+02,nan,2.870000000000000000e+02,3.730000000000000000e+02,3.500000000000000000e+02,5.110000000000000000e+02,nan
1.900000000000000000e+01,5.550000000000000000e+02,nan,2.790000000000000000e+02,3.750000000000000000e+02,3.580000000000000000e+02,5.140000000000000000e+02,nan
2.000000000000000000e+01,5.570000000000000000e+02,nan,2.780000000000000000e+02,3.810000000000000000e+02,3.510000000000000000e+02,5.230000000000000000e+02,nan
2.100000000000000000e+01,5.550000000000000000e+02,nan,2.650000000000000000e+02,3.840000000000000000e+02,3.540000000000000000e+02,5.310000000000000000e+02,nan
2.200000000000000000e+01,5.390000000000000000e+02,nan,2.630000000000000000e+02,3.850000000000000000e+02,3.600000000000000000e+02,nan,nan
2.300000000000000000e+01,5.410000000000000000e+02,nan,2.550000000000000000e+02,3.840000000000000000e+02,3.680000000000000000e+02,nan,nan
2.400000000000000000e+01,5.420000000000000000e+02,nan,2.430000000000000000e+02,3.860000000000000000e+02,3.620000000000000000e+02,nan,nan
2.500000000000000000e+01,5.450000000000000000e+02,nan,2.360000000000000000e+02,3.910000000000000000e+02,3.670000000000000000e+02,nan,nan
2.600000000000000000e+01,nan,nan,2.320000000000000000e+02,3.920000000000000000e+02,3.680000000000000000e+02,nan,nan
2.700000000000000000e+01,nan,nan,2.270000000000000000e+02,3.910000000000000000e+02,3.710000000000000000e+02,nan,nan
2.800000000000000000e+01,nan,nan,2.190000000000000000e+02,3.960000000000000000e+02,3.690000000000000000e+02,nan,nan
2.900000000000000000e+01,nan,nan,2.100000000000000000e+02,3.970000000000000000e+02,3.680000000000000000e+02,nan,2.930000000000000000e+02
3.000000000000000000e+01,nan,nan,2.040000000000000000e+02,3.990000000000000000e+02,3.740000000000000000e+02,nan,2.950000000000000000e+02
3.100000000000000000e+01,nan,nan,2.020000000000000000e+02,3.970000000000000000e+02,3.770000000000000000e+02,nan,2.990000000000000000e+02
3.200000000000000000e+01,nan,nan,1.940000000000000000e+02,3.970000000000000000e+02,3.820000000000000000e+02,nan,2.960000000000000000e+02
