0.000000000000000000e+00,4.700000000000000000e+02,5.030000000000000000e+02,3.730000000000000000e+02,nan,nan,nan,nan
1.000000000000000000e+00,4.630000000000000000e+02,5.000000000000000000e+02,3.670000000000000000e+02,nan,nan,nan,nan
2.000000000000000000e+00,4.670000000000000000e+02,4.970000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,nan
3.000000000000000000e+00,4.640000000000000000e+02,4.950000000000000000e+02,3.750000000000000000e+02,nan,nan,nan,nan
4.000000000000000000e+00,4.570000000000000000e+02,4.950000000000000000e+02,3.730000000000000000e+02,nan,4.760000000000000000e+02,nan,nan
5.000000000000000000e+00,4.580000000000000000e+02,4.910000000000000000e+02,3.740000000000000000e+02,nan,4.780000000000000000e+02,nan,nan
6.000000000000000000e+00,4.520000000000000000e+02,4.910000000000000000e+02,3.790000000000000000e+02,nan,4.760000000000000000e+02,nan,nan
7.000000000000000000e+00,4.490000000000000000e+02,4.880000000000000000e+02,3.820000000000000000e+02,nan,4.790000000000000000e+02,nan,nan
8.000000000000000000e+00,4.480000000000000000e+02,4.880000000000000000e+02,3.780000000000000000e+02,nan,4.810000000000000000e+02,nan,nan
9.000000000000000000e+00,4.470000000000000000e+02,4.880000000000000000e+02,3.790000000000000000e+02,nan,4.750000000000000000e+02,nan,nan
1.000000000000000000e+01,4.440000000000000000e+02,4.870000000000000000e+02,3.760000000000000000e+02,nan,4.790000000000000000e+02,nan,nan
1.100000000000000000e+01,4.440000000000000000e+02,4.870000000000000000e+02,3.750000000000000000e+02,nan,4.780000000000000000e+02,4.120000000000000000e+02,nan
1.200000000000000000e+01,4.400000000000000000e+02,4.870000000000000000e+02,3.800000000000000000e+02,nan,4.860000000000000000e+02,4.110000000000000000e+02,nan
1.300000000000000000e+01,4.420000000000000000e+02,4.860000000000000000e+02,3.790000000000000000e+02,nan,4.830000000000000000e+02,4.110000000000000000e+02,nan
1.400000000000000000e+01,4.390000000000000000e+02,4.820000000000000000e+02,3.800000000000000000e+02,nan,4.860000000000000000e+02,4.110000000000000000e+02,nan
1.500000000000000000e+01,4.380000000000000000e+02,4.850000000000000000e+02,3.760000000000000000e+02,nan,4.890000000000000000e+02,4.100000000000000000e+02,nan
1.600000000000000000e+01,4.380000000000000000e+02,4.870000000000000000e+02,3.840000000000000000e+02,nan,4.880000000000000000e+02,4.060000000000000000e+02,nan
1.700000000000000000e+01,4.320000000000000000e+02,4.860000000000000000e+02,3.820000000000000000e+02,nan,4.850000000000000000e+02,4.040000000000000000e+02,nan
1.800000000000000000e+01,4.320000000000000000e+02,4.870000000000000000e+02,3.880000000000000000e+02,nan,4.870000000000000000e+02,4.110000000000000000e+02,nan
1.900000000000000000e+01,4.320000000000000000e+02,4.850000000000000000e+02,3.840000000000000000e+02,nan,4.930000000000000000e+02,4.080000000000000000e+02,nan
2.000000000000000000e+01,4.290000000000000000e+02,4.890000000000000000e+02,3.830000000000000000e+02,nan,4.960000000000000000e+02,4.080000000000000000e+02,nan
2.100000000000000000e+01,4.300000000000000000e+02,4.870000000000000000e+02,3.860000000000000000e+02,nan,4.950000000000000000e+02,4.100000000000000000e+02,nan
2.200000000000000000e+01,4.290000000000000000e+02,4.850000000000000000e+02,3.890000000000000000e+02,nan,5.000000000000000000e+02,4.090000000000000000e+02,nan
2.300000000000000000e+01,4.290000000000000000e+02,4.850000000000000000e+02,3.890000000000000000e+02,nan,5.000000000000000000e+02,4.080000000000000000e+02,nan
2.400000000000000000e+01,4.280000000000000000e+02,4.840000000000000000e+02,3.950000000000000000e+02,nan,5.030000000000000000e+02,4.090000000000000000e+02,nan
2.500000000000000000e+01,4.280000000000000000e+02,4.830000000000000000e+02,3.890000000000000000e+02,nan,nan,4.050000000000000000e+02,nan
2.600000000000000000e+01,4.250000000000000000e+02,4.850000000000000000e+02,3.920000000000000000e+02,nan,nan,4.060000000000000000e+02,nan
2.700000000000000000e+01,4.230000000000000000e+02,4.850000000000000000e+02,3.930000000000000000e+02,nan,nan,4.090000000000000000e+02,nan
2.800000000000000000e+01,4.260000000000000000e+02,4.860000000000000000e+02,3.960000000000000000e+02,nan,nan,4.100000000000000000e+02,nan
2.900000000000000000e+01,4.180000000000000000e+02,4.820000000000000000e+02,3.970000000000000000e+02,nan,nan,4.120000000000000000e+02,nan
3.000000000000000000e+01,4.180000000000000000e+02,4.810000000000000000e+02,3.960000000000000000e+02,nan,nan,4.100000000000000000e+02,nan
3.100000000000000000e+01,4.160000000000000000e+02,4.830000000000000000e+02,4.030000000000000000e+02,nan,nan,4.110000000000000000e+02,nan
3.200000000000000000e+01,4.140000000000000000e+02,4.820000000000000000e+02,4.010000000000000000e+02,nan,nan,4.090000000000000000e+02,nan
3.300000000000000000e+01,4.120000000000000000e+02,4.770000000000000000e+02,4.040000000000000000e+02,nan,nan,4.080000000000000000e+02,nan
3.400000000000000000e+01,4.110000000000000000e+02,4.830000000000000000e+02,4.040000000000000000e+02,nan,nan,4.110000000000000000e+02,nan
3.500000000000000000e+01,4.130000000000000000e+02,4.800000000000000000e+02,4.070000000000000000e+02,nan,nan,4.110000000000000000e+02,nan
3.600000000000000000e+01,4.100000000000000000e+02,4.800000000000000000e+02,4.020000000000000000e+02,nan,nan,4.120000000000000000e+02,3.420000000000000000e+02
3.700000000000000000e+01,4.100000000000000000e+02,4.810000000000000000e+02,4.080000000000000000e+02,nan,nan,4.140000000000000000e+02,3.370000000000000000e+02
3.800000000000000000e+01,4.090000000000000000e+02,4.830000000000000000e+02,4.140000000000000000e+02,nan,nan,4.110000000000000000e+02,3.350000000000000000e+02
3.900000000000000000e+01,4.060000000000000000e+02,4.790000000000000000e+02,nan,nan,nan,4.100000000000000000e+02,3.340000000000000000e+02
4.000000000000000000e+01,4.070000000000000000e+02,4.780000000000000000e+02,nan,nan,nan,4.120000000000000000e+02,3.280000000000000000e+02
4.100000000000000000e+01,4.160000000000000000e+02,4.790000000000000000e+02,nan,nan,nan,nan,3.290000000000000000e+02
4.200000000000000000e+01,4.150000000000000000e+02,4.750000000000000000e+02,nan,nan,nan,nan,3.270000000000000000e+02
4.300000000000000000e+01,4.140000000000000000e+02,4.800000000000000000e+02,nan,nan,nan,nan,3.270000000000000000e+02
4.400000000000000000e+01,4.120000000000000000e+02,4.800000000000000000e+02,nan,nan,nan,nan,3.230000000000000000e+02
4.500000000000000000e+01,4.090000000000000000e+02,4.770000000000000000e+02,nan,nan,nan,nan,3.260000000000000000e+02
4.600000000000000000e+01,4.100000000000000000e+02,4.760000000000000000e+02,nan,nan,nan,nan,3.210000000000000000e+02
4.700000000000000000e+01,4.040000000000000000e+02,4.760000000000000000e+02,nan,nan,nan,nan,3.200000000000000000e+02
4.800000000000000000e+01,4.080000000000000000e+02,4.730000000000000000e+02,nan,nan,nan,nan,3.150000000000000000e+02
4.900000000000000000e+01,4.050000000000000000e+02,4.770000000000000000e+02,nan,nan,nan,nan,3.080000000000000000e+02
5.000000000000000000e+01,4.050000000000000000e+02,4.730000000000000000e+02,nan,nan,nan,nan,3.070000000000000000e+02
5.100000000000000000e+01,4.030000000000000000e+02,4.730000000000000000e+02,nan,nan,nan,nan,3.060000000000000000e+02
5.200000000000000000e+01,3.980000000000000000e+02,4.700000000000000000e+02,nan,nan,nan,nan,3.030000000000000000e+02
5.300000000000000000e+01,3.990000000000000000e+02,4.700000000000000000e+02,nan,nan,nan,nan,3.010000000000000000e+02
5.400000000000000000e+01,4.020000000000000000e+02,4.670000000000000000e+02,nan,nan,nan,nan,3.000000000000000000e+02
