0.000000000000000000e+00,2.820000000000000000e+02,4.010000000000000000e+02,5.560000000000000000e+02,nan,nan
1.000000000000000000e+00,2.790000000000000000e+02,4.000000000000000000e+02,5.550000000000000000e+02,nan,nan
2.000000000000000000e+00,2.750000000000000000e+02,4.070000000000000000e+02,5.570000000000000000e+02,nan,nan
3.000000000000000000e+00,2.830000000000000000e+02,4.130000000000000000e+02,5.570000000000000000e+02,nan,nan
4.000000000000000000e+00,2.910000000000000000e+02,4.110000000000000000e+02,5.580000000000000000e+02,nan,nan
5.000000000000000000e+00,2.960000000000000000e+02,4.170000000000000000e+02,5.580000000000000000e+02,nan,nan
6.000000000000000000e+00,3.020000000000000000e+02,4.220000000000000000e+02,nan,nan,nan
7.000000000000000000e+00,3.110000000000000000e+02,4.280000000000000000e+02,nan,nan,nan
8.000000000000000000e+00,3.120000000000000000e+02,4.290000000000000000e+02,nan,nan,nan
9.000000000000000000e+00,3.180000000000000000e+02,4.320000000000000000e+02,nan,nan,nan
1.000000000000000000e+01,nan,4.390000000000000000e+02,nan,nan,nan
1.100000000000000000e+01,nan,4.430000000000000000e+02,nan,nan,nan
1.200000000000000000e+01,nan,4.500000000000000000e+02,nan,nan,nan
1.300000000000000000e+01,nan,4.530000000000000000e+02,nan,nan,nan
1.400000000000000000e+01,nan,4.610000000000000000e+02,nan,nan,nan
1.500000000000000000e+01,nan,4.620000000000000000e+02,nan,nan,nan
1.600000000000000000e+01,nan,4.630000000000000000e+02,nan,nan,nan
1.700000000000000000e+01,nan,4.680000000000000000e+02,nan,nan,nan
1.800000000000000000e+01,nan,4.780000000000000000e+02,nan,nan,nan
1.900000000000000000e+01,nan,4.790000000000000000e+02,nan,nan,nan
2.000000000000000000e+01,nan,4.870000000000000000e+02,nan,nan,nan
2.100000000000000000e+01,nan,4.930000000000000000e+02,nan,nan,nan
2.200000000000000000e+01,nan,4.970000000000000000e+02,nan,nan,nan
2.300000000000000000e+01,nan,5.070000000000000000e+02,nan,nan,nan
2.400000000000000000e+01,nan,5.090000000000000000e+02,nan,nan,nan
2.500000000000000000e+01,nan,5.110000000000000000e+02,nan,nan,2.620000000000000000e+02
2.600000000000000000e+01,nan,5.100000000000000000e+02,nan,nan,2.650000000000000000e+02
2.700000000000000000e+01,nan,5.210000000000000000e+02,nan,nan,2.650000000000000000e+02
