1,2106857E+0	2,1035992E+1	2,0879512E+1	2,0906149E+1	2,0865977E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
3,3151879E+0	2,1035839E+1	2,0880585E+1	2,0906762E+1	2,0866743E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
5,4187512E+0	2,1036758E+1	2,0880432E+1	2,0908141E+1	2,0868275E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
7,5233984E+0	2,1036758E+1	2,0881504E+1	2,0907374E+1	2,0868582E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
9,6289277E+0	2,1039210E+1	2,0882117E+1	2,0908600E+1	2,0869348E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
1,1733819E+1	2,1039363E+1	2,0884109E+1	2,0908754E+1	2,0869807E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
1,3840102E+1	2,1040589E+1	2,0885642E+1	2,0910286E+1	2,0872412E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
1,5946477E+1	2,1041049E+1	2,0887634E+1	2,0913810E+1	2,0875630E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
1,8050671E+1	2,0929495E+1	2,0775316E+1	2,0923310E+1	2,0886662E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
2,0153919E+1	2,0786075E+1	2,0517598E+1	2,0938634E+1	2,0915008E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
2,2257987E+1	2,0712682E+1	2,0207045E+1	2,0952884E+1	2,0945194E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
2,4361927E+1	2,0692916E+1	1,9893764E+1	2,0965143E+1	2,0962355E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
2,6466822E+1	2,0702416E+1	1,9610533E+1	2,0991652E+1	2,0986412E+1	1,0100000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
2,8570051E+1	2,0716359E+1	1,9331155E+1	2,1028888E+1	2,1006638E+1	9,9000000E-1	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
3,0674714E+1	2,0736891E+1	1,9081359E+1	2,1041607E+1	2,1070841E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
3,2779469E+1	2,0757269E+1	1,8873388E+1	2,1049729E+1	2,1271580E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
3,4883554E+1	2,0777188E+1	1,8698200E+1	2,1064746E+1	2,1318472E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
3,6988489E+1	2,0799252E+1	1,8546755E+1	2,1077618E+1	2,1318472E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
3,9092529E+1	2,0827292E+1	1,8415835E+1	2,1095087E+1	2,1303454E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
4,1197787E+1	2,0874946E+1	1,8300691E+1	2,1121291E+1	2,1281081E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
4,3302162E+1	2,0909269E+1	1,8191523E+1	2,1142438E+1	2,1263612E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
4,5407579E+1	2,0931181E+1	1,8096596E+1	2,1179369E+1	2,1250893E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
4,7511395E+1	2,0949109E+1	1,8009787E+1	2,1230859E+1	2,1234190E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
4,9616449E+1	2,1213136E+1	1,8224135E+1	2,1300587E+1	2,1222084E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
5,1719876E+1	2,4379862E+1	2,1950466E+1	2,1559280E+1	2,1210898E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
5,3825564E+1	2,6686221E+1	2,5003822E+1	2,2131448E+1	2,1193429E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
5,5930757E+1	2,7968745E+1	2,6879444E+1	2,2312331E+1	2,1168911E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
5,8035834E+1	2,8657802E+1	2,7963522E+1	2,2336705E+1	2,1142401E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
6,0140280E+1	2,9044085E+1	2,8578875E+1	2,2297615E+1	2,1114512E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
6,2245605E+1	2,9290316E+1	2,8945037E+1	2,2282745E+1	2,1093213E+1	1,0000000E+0	9,2000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
6,4349717E+1	2,9420428E+1	2,9161928E+1	2,2278913E+1	2,1079729E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
6,6454897E+1	2,9483258E+1	2,9281131E+1	2,2271861E+1	2,1065478E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
6,8559903E+1	2,9490171E+1	2,9333361E+1	2,2258525E+1	2,1050768E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
7,0664437E+1	2,9476960E+1	2,9327831E+1	2,2236757E+1	2,1037590E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
7,2770636E+1	2,9432257E+1	2,9306785E+1	2,2209012E+1	2,1025025E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
7,4876063E+1	2,9340240E+1	2,9317231E+1	2,2180653E+1	2,1010315E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
7,6981730E+1	2,9303834E+1	2,9337048E+1	2,2145244E+1	2,0997597E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
7,9086927E+1	2,9284940E+1	2,9352410E+1	2,2144018E+1	2,0980436E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
8,1192524E+1	2,9281099E+1	2,9361473E+1	2,2204720E+1	2,0966645E+1	1,0000000E+0	9,4000000E-2	0,0000000E+0	0,0000000E+0	0,0000000E+0	0,0000000E+0
