x-axis,1,2
second,Volt,Volt
0,2.90091132,-3.04184972
0.00001,2.89725469,-3.02686843
0.00002,2.88979261,-3.01138484
0.00003,2.88167693,-2.9800467
0.00004,2.86700358,-2.94148522
0.00005,2.85392566,-2.90450638
0.00006,2.84052122,-2.85794871
0.00007,2.83235541,-2.8147201
0.00008,2.82583529,-2.75946205
0.00009,2.82225501,-2.70623357
0.0001,2.82050876,-2.65067456
0.00011,2.81518207,-2.59994568
0.00012,2.81451629,-2.53610803
0.00013,2.81422736,-2.47396568
0.00014,2.81422736,-2.4200841
0.00015,2.81422736,-2.35975084
0.00016,2.81422736,-2.30198106
0.00017,2.81422736,-2.24318046
0.00018,2.81457913,-2.18117719
0.00019,2.81456652,-2.12654789
0.0002,2.81523237,-2.06452476
0.00021,2.81714196,-2.00884064
0.00022,2.81642585,-1.95265291
0.00023,2.81768213,-1.89167984
0.00024,2.81920222,-1.84043569
0.00025,2.81893843,-1.77975761
0.00026,2.82045853,-1.72617732
0.00027,2.82146358,-1.67265307
0.00028,2.82302133,-1.61397879
0.00029,2.82521982,-1.56359544
0.0003,2.82609928,-1.50472606
0.00031,2.82769465,-1.45205679
0.00032,2.82957913,-1.40562462
0.00033,2.83167707,-1.35107014
0.00034,2.83065947,-1.297628
0.00035,2.83212937,-1.24819376
0.00036,2.83479272,-1.20022861
0.00037,2.83657663,-1.15144704
0.00038,2.83765709,-1.10135283
0.00039,2.84195354,-1.05193719
0.0004,2.84230523,-1.00613975
0.00041,2.84412694,-0.9592802
0.00042,2.84625008,-0.91473229
0.00043,2.85057168,-0.87215058
0.00044,2.8513002,-0.8215036
0.00045,2.85323496,-0.77693049
0.00046,2.85597364,-0.73071241
0.00047,2.85726752,-0.69056156
0.00048,2.85829772,-0.64468872
0.00049,2.86008163,-0.6052038
0.0005,2.861966,-0.562421
0.00051,2.86315943,-0.52168626
0.00052,2.864466,-0.48176783
0.00053,2.86636303,-0.44124029
0.00054,2.8684988,-0.40224518
0.00055,2.87013188,-0.36125908
0.00056,2.87109925,-0.32315584
0.00057,2.87299618,-0.28128407
0.00058,2.87538315,-0.24410462
0.00059,2.87586059,-0.20539851
0.0006,2.87603652,-0.1709637
0.00061,2.8783731,-0.13193098
0.00062,2.88013184,-0.09830028
0.00063,2.87960421,-0.06716338
0.00064,2.87112418,-0.03193096
0.00065,2.86962935,0.0010838
0.00066,2.87148872,0.03800594
0.00067,2.87362441,0.07321959
0.00068,2.87417709,0.10877879
0.00069,2.87452886,0.13428758
0.0007,2.87565955,0.16575098
