x-axis,1,2
second,Volt,Volt
+0.0E+00,+2.89934091E+00,-3.05048668E+00
+10.00E-06,+2.89596082E+00,-3.03543616E+00
+20.00E-06,+2.88619953E+00,-3.01385346E+00
+30.00E-06,+2.86969189E+00,-2.97979540E+00
+40.00E-06,+2.84214168E+00,-2.93661713E+00
+50.00E-06,+2.82459146E+00,-2.89184911E+00
+60.00E-06,+2.81421478E+00,-2.82714448E+00
+70.00E-06,+2.80900118E+00,-2.77172996E+00
+80.00E-06,+2.80097344E+00,-2.69777852E+00
+90.00E-06,+2.79097346E+00,-2.62710017E+00
+100.00E-06,+2.77182764E+00,-2.54618283E+00
+110.00E-06,+2.76132526E+00,-2.46418565E+00
+120.00E-06,+2.75275737E+00,-2.38089368E+00
+130.00E-06,+2.74653883E+00,-2.28498922E+00
+140.00E-06,+2.74395096E+00,-2.19862645E+00
+150.00E-06,+2.73972984E+00,-2.10158460E+00
+160.00E-06,+2.73839820E+00,-2.01040422E+00
+170.00E-06,+2.73665198E+00,-1.91364478E+00
+180.00E-06,+2.73504393E+00,-1.81936135E+00
+190.00E-06,+2.73445349E+00,-1.72063649E+00
+200.00E-06,+2.73439069E+00,-1.62133976E+00
+210.00E-06,+2.73570977E+00,-1.52360755E+00
+220.00E-06,+2.73539570E+00,-1.42514631E+00
+230.00E-06,+2.73582280E+00,-1.32672322E+00
+240.00E-06,+2.73597357E+00,-1.23048555E+00
+250.00E-06,+2.73696607E+00,-1.13104491E+00
+260.00E-06,+2.73863687E+00,-1.03670431E+00
+270.00E-06,+2.74053392E+00,-938.53827E-03
+280.00E-06,+2.74294598E+00,-848.62635E-03
+290.00E-06,+2.74641333E+00,-753.37507E-03
+300.00E-06,+2.74676506E+00,-661.35249E-03
+310.00E-06,+2.75146360E+00,-571.13899E-03
+320.00E-06,+2.75423992E+00,-483.38163E-03
+330.00E-06,+2.76173998E+00,-394.89544E-03
+340.00E-06,+2.76579779E+00,-305.84366E-03
+350.00E-06,+2.77226765E+00,-221.33996E-03
+360.00E-06,+2.77823506E+00,-138.55109E-03
+370.00E-06,+2.77906385E+00,-60.57377E-03
+380.00E-06,+2.77054647E+00,+17.83706E-03
+390.00E-06,+2.77608675E+00,+97.45397E-03
+400.00E-06,+2.78087313E+00,+171.09084E-03
+410.00E-06,+2.78839828E+00,+249.90988E-03
+420.00E-06,+2.79485540E+00,+321.61829E-03
+430.00E-06,+2.79852384E+00,+394.27512E-03
+440.00E-06,+2.80221741E+00,+464.87857E-03
+450.00E-06,+2.80392592E+00,+531.32950E-03
