f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
716.0 	 0.016366112235526663 	 35.08446307759244 	 0.020808206381595862 	 40.29260633467064
717.0 	 0.01659198573615187 	 33.94240294934908 	 0.021211507392159514 	 38.964538722761866
718.0 	 0.016816894811895175 	 32.77057006783046 	 0.021617856520964877 	 37.58676490342868
719.0 	 0.01704024275941505 	 31.56880028370039 	 0.022026005099760725 	 36.158121690552356
720.0 	 0.017261386612673117 	 30.33702611850751 	 0.022434520170791845 	 34.67761125535481
721.0 	 0.017479638120851782 	 29.075287406709524 	 0.022841775649618846 	 33.144438810400786
722.0 	 0.01769426559545039 	 27.783741958654144 	 0.023245946687647616 	 31.558053362462392
723.0 	 0.01790449673120849 	 26.462676038550537 	 0.023645008276271032 	 29.91819092869049
724.0 	 0.018109522493978826 	 25.11251441913296 	 0.02403673920928216 	 28.224919328263244
725.0 	 0.018308502150511656 	 23.733829744776106 	 0.024418732537034235 	 26.47868334796743
726.0 	 0.018500569489709743 	 22.327350909358735 	 0.024788413581255726 	 24.680348750783743
727.0 	 0.018684840252027254 	 20.893970136461093 	 0.02514306641035272 	 22.831243275091506
728.0 	 0.0188604207435459 	 19.434748439959627 	 0.025479869382283603 	 20.93319249023902
729.0 	 0.01902641756469444 	 17.950919145129593 	 0.025795939935201434 	 18.988548170413132
730.0 	 0.019181948332084458 	 16.443889166110054 	 0.02608838824849622 	 17.00020676539069
731.0 	 0.01932615321772457 	 14.915237766697775 	 0.026354378730879147 	 14.97161562545202
732.0 	 0.019458207075829244 	 13.366712578828746 	 0.0265911975619133 	 12.906764912654038
733.0 	 0.01957733187698701 	 11.800222716760162 	 0.0267963237849694 	 10.8101636210609
734.0 	 0.019682809126369553 	 10.21782890366658 	 0.02696750080642679 	 8.68679883129732
735.0 	 0.019773991910756857 	 8.621730618691041 	 0.027102804689399757 	 6.542078209108418
736.0 	 0.01985031620192127 	 7.014250372723775 	 0.02720070542576126 	 4.381756763096952
737.0 	 0.019911311044140272 	 5.39781532552787 	 0.027260117491115853 	 2.2118499170778962
738.0 	 0.019956607273007927 	 3.774936559615711 	 0.027280436459901598 	 0.038535924093407524
739.0 	 0.019985944451627873 	 2.1481864214455917 	 0.027261559261027066 	 -2.1319485544307595
740.0 	 0.019999175767492907 	 0.5201744220367748 	 0.02720388671835227 	 -4.293415352924546
741.0 	 0.01999627070613175 	 -1.1064777484375592 	 0.02710830823373292 	 -6.43982964280025
742.0 	 0.019977315401786683 	 -2.729161498394217 	 0.026976169697742032 	 -8.565408326115305
743.0 	 0.019942510655784 	 -4.345306298217822 	 0.026809226816934206 	 -10.664708096587933
744.0 	 0.01989216770410162 	 -5.952403736565388 	 0.02660958690958483 	 -12.732700057829707
745.0 	 0.01982670190112008 	 -7.548030116924285 	 0.02637964276577038 	 -14.764828748390979
746.0 	 0.019746624561376606 	 -9.129867104997459 	 0.02612200236218332 	 -16.75705446161117
747.0 	 0.019652533261035793 	 -10.695720019609643 	 0.025839418084885084 	 -18.705878760985705
748.0 	 0.01954510094280241 	 -12.243533455374841 	 0.025534718701137 	 -20.608353990335104
749.0 	 0.0194250641907248 	 -13.771404028324433 	 0.025210746716158874 	 -22.462078299494692
750.0 	 0.01929321104490744 	 -15.27759013997863 	 0.024870303042562502 	 -24.26517821692146
751.0 	 0.019150368712092573 	 -16.76051875533075 	 0.024516100184171094 	 -26.016281095063672
752.0 	 0.018997391499012816 	 -18.218789281137127 	 0.024150724461068706 	 -27.71447985002645
753.0 	 0.018835149254734486 	 -19.65117470910001 	 0.023776607227038192 	 -29.3592923471058
754.0 	 0.018664516559644153 	 -21.056620251598623 	 0.023396004580183937 	 -30.950617589338737
755.0 	 0.01848636284601726 	 -22.434239744417027 	 0.023010984749390163 	 -32.48869058989523
756.0 	 0.018301543581686678 	 -23.783310121451425 	 0.02262342214552789 	 -33.974037489924115
757.0 	 0.018110892597124333 	 -25.1032642815897 	 0.022234996979653737 	 -35.40743215368388
758.0 	 0.01791521558953197 	 -26.39368266954273 	 0.021847199348724762 	 -36.78985515684707
759.0 	 0.01771528479688938 	 -27.654283882503243 	 0.021461336749525307 	 -38.12245579818563
760.0 	 0.017511834801238874 	 -28.884914595514353 	 0.02107854408219619 	 -39.406517518833425
761.0 	 0.017305559394110912 	 -30.08553907276296 	 0.02069979532785017 	 -40.64342691069965
762.0 	 0.01709710941775168 	 -31.25622850194633 	 0.0203259162160128 	 -41.834646335890156
763.0 	 0.016887091483161733 	 -32.39715035647645 	 0.019957597326660585 	 -42.9816900589621
764.0 	 0.01667606745912352 	 -33.50855795728179 	 0.01959540719154062 	 -44.086103708586094
765.0 	 0.016464554624468462 	 -34.59078037376247 	 0.01923980506618228 	 -45.149446829179126
766.0 	 0.016253026377855046 	 -35.644212773082394 	 0.018891153135698533 	 -46.17327825066387
767.0 	 0.01604191340436277 	 -36.669307299187274 	 0.018549727993832532 	 -47.159143990467264
768.0 	 0.015831605205393725 	 -37.666564538159776 	 0.018215731296500677 	 -48.10856740153902
769.0 	 0.015622451906956386 	 -38.63652560498815 	 0.017889299539698932 	 -49.023041289624175
770.0 	 0.015414766270751206 	 -39.57976486855201 	 0.017570512948772727 	 -49.90402173904053
771.0 	 0.015208825842066623 	 -40.496883316520126 	 0.01725940349347772 	 -50.75292340626973
772.0 	 0.01500487517793289 	 -41.38850254969345 	 0.016955962062701665 	 -51.57111606282216
773.0 	 0.01480312810798013 	 -42.255259385830044 	 0.01666014484575367 	 -52.35992219164397
774.0 	 0.014603769988800822 	 -43.0978010458751 	 0.016371878975130073 	 -53.12061546380602
775.0 	 0.014406959920211258 	 -43.91678089043613 	 0.016091067489827464 	 -53.85441994363321
776.0 	 0.014212832898570884 	 -44.71285467101079 	 0.01581759367955942 	 -54.56250989039943
777.0 	 0.014021501888246647 	 -45.486677258563816 	 0.015551324869450532 	 -55.24601004295971
778.0 	 0.013833059797414364 	 -46.238899811318795 	 0.015292115702550855 	 -55.90599629014724
779.0 	 0.013647581348721467 	 -46.97016734381101 	 0.01503981097433834 	 -56.54349664440279
780.0 	 0.013465124838950675 	 -47.68111666014756 	 0.014794248069624953 	 -57.15949244901402
781.0 	 0.013285733784795419 	 -48.37237461584056 	 0.014555259048243376 	 -57.75491976061274
782.0 	 0.013109438454253846 	 -49.04455667438399 	 0.014322672421764283 	 -58.330670858357806
783.0 	 0.012936257285044463 	 -49.69826572679197 	 0.014096314659430285 	 -58.88759583964866
784.0 	 0.012766198192911514 	 -50.33409114451306 	 0.013876011457589292 	 -59.42650426942103
785.0 	 0.012599259773785773 	 -50.95260803839951 	 0.01366158880322966 	 -59.948166856213945
786.0 	 0.01243543240455805 	 -51.55437669867393 	 0.013452873858802802 	 -60.45331713339107
787.0 	 0.012274699247758678 	 -52.13994219305898 	 0.013249695692379817 	 -60.9426531282814
788.0 	 0.012117037165766502 	 -52.70983410237203 	 0.013051885874335901 	 -61.41683900567314
789.0 	 0.011962417550332135 	 -53.26456637492599 	 0.01285927895917841 	 -61.87650667516351
790.0 	 0.011810807073231391 	 -53.804637282987855 	 0.012671712868824861 	 -62.32225735440972
791.0 	 0.011662168363791737 	 -54.33052946633342 	 0.012489029191574956 	 -62.754663082431875
792.0 	 0.011516460618885293 	 -54.84271004958195 	 0.012311073409191048 	 -63.17426817884424
793.0 	 0.011373640150774376 	 -55.341630821510165 	 0.012137695062881922 	 -63.58159064630343
794.0 	 0.011233660877947766 	 -55.82772846592633 	 0.011968747867557195 	 -63.97712351460633
795.0 	 0.01109647476381256 	 -56.30142483493663 	 0.011804089782465943 	 -64.36133612578898
796.0 	 0.010962032207815891 	 -56.763127256571806 	 0.011643583045232253 	 -64.73467536031323
797.0 	 0.010830282393274502 	 -57.21322886975789 	 0.011487094175339111 	 -65.09756680500317
798.0 	 0.01070117359589271 	 -57.65210898053106 	 0.011334493952271398 	 -65.45041586384355
799.0 	 0.010574653456657467 	 -58.0801334342083 	 0.011185657372797687 	 -65.79360881309253
800.0 	 0.010450669222515297 	 -58.49765499895446 	 0.01104046359123309 	 -66.12751380241548
