x-axis,1,2
second,Volt,Volt
+0.0E+00,+2.90342361E+00,-3.05190001E+00
+10.00E-06,+2.89543316E+00,-3.03779801E+00
+20.00E-06,+2.88599855E+00,-3.01478937E+00
+30.00E-06,+2.86760636E+00,-2.98048632E+00
+40.00E-06,+2.84023209E+00,-2.93620256E+00
+50.00E-06,+2.82170207E+00,-2.89106386E+00
+60.00E-06,+2.81378751E+00,-2.82483926E+00
+70.00E-06,+2.80739316E+00,-2.76823751E+00
+80.00E-06,+2.79716697E+00,-2.69091927E+00
+90.00E-06,+2.78222953E+00,-2.61810546E+00
+100.00E-06,+2.76253117E+00,-2.53248945E+00
+110.00E-06,+2.75276997E+00,-2.44919817E+00
+120.00E-06,+2.74416453E+00,-2.36082451E+00
+130.00E-06,+2.73926499E+00,-2.25892119E+00
+140.00E-06,+2.73656400E+00,-2.16973197E+00
+150.00E-06,+2.73420226E+00,-2.06826157E+00
+160.00E-06,+2.73354894E+00,-1.97341923E+00
+170.00E-06,+2.73158911E+00,-1.86995767E+00
+180.00E-06,+2.73021976E+00,-1.76909106E+00
+190.00E-06,+2.72975498E+00,-1.66733864E+00
+200.00E-06,+2.73043345E+00,-1.56329966E+00
+210.00E-06,+2.72985548E+00,-1.45549808E+00
+220.00E-06,+2.73005650E+00,-1.34981329E+00
+230.00E-06,+2.72890074E+00,-1.24483241E+00
+240.00E-06,+2.73010677E+00,-1.14239525E+00
+250.00E-06,+2.73099876E+00,-1.04012108E+00
+260.00E-06,+2.73256907E+00,-933.36864E-03
+270.00E-06,+2.73372486E+00,-833.95284E-03
+280.00E-06,+2.73397609E+00,-732.34495E-03
+290.00E-06,+2.73496855E+00,-629.75682E-03
+300.00E-06,+2.73677764E+00,-530.25970E-03
+310.00E-06,+2.73952893E+00,-437.60858E-03
+320.00E-06,+2.74156409E+00,-338.89004E-03
+330.00E-06,+2.74720482E+00,-243.29986E-03
+340.00E-06,+2.74925252E+00,-152.96685E-03
+350.00E-06,+2.75436548E+00,-65.40391E-03
+360.00E-06,+2.74637566E+00,+21.92636E-03
+370.00E-06,+2.75206657E+00,+113.72869E-03
+380.00E-06,+2.75534554E+00,+196.70670E-03
+390.00E-06,+2.76320987E+00,+278.13831E-03
+400.00E-06,+2.77025759E+00,+362.48501E-03
+410.00E-06,+2.77611188E+00,+440.95879E-03
+420.00E-06,+2.78303399E+00,+522.61066E-03
+430.00E-06,+2.78729272E+00,+599.43226E-03
+440.00E-06,+2.79187818E+00,+674.77186E-03
+450.00E-06,+2.79638823E+00,+745.46301E-03
