1.100000000000000000e+01,4.630000000000000000e+02,5.130000000000000000e+02,4.830000000000000000e+02,5.400000000000000000e+02,nan,3.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.640000000000000000e+02,5.140000000000000000e+02,4.720000000000000000e+02,5.400000000000000000e+02,nan,3.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.560000000000000000e+02,5.150000000000000000e+02,4.740000000000000000e+02,5.410000000000000000e+02,nan,3.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.620000000000000000e+02,5.150000000000000000e+02,4.760000000000000000e+02,5.370000000000000000e+02,nan,3.150000000000000000e+02,5.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.520000000000000000e+02,5.100000000000000000e+02,4.740000000000000000e+02,5.310000000000000000e+02,nan,3.140000000000000000e+02,5.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.480000000000000000e+02,5.070000000000000000e+02,4.750000000000000000e+02,5.300000000000000000e+02,nan,3.130000000000000000e+02,5.720000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,4.450000000000000000e+02,5.050000000000000000e+02,4.720000000000000000e+02,5.320000000000000000e+02,nan,3.120000000000000000e+02,5.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,4.440000000000000000e+02,5.070000000000000000e+02,4.690000000000000000e+02,5.310000000000000000e+02,nan,3.090000000000000000e+02,5.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,4.440000000000000000e+02,5.080000000000000000e+02,4.680000000000000000e+02,5.290000000000000000e+02,nan,3.080000000000000000e+02,5.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,4.380000000000000000e+02,5.020000000000000000e+02,4.720000000000000000e+02,5.290000000000000000e+02,nan,3.060000000000000000e+02,5.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,4.370000000000000000e+02,4.980000000000000000e+02,4.740000000000000000e+02,5.290000000000000000e+02,nan,3.060000000000000000e+02,5.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,4.380000000000000000e+02,5.000000000000000000e+02,4.690000000000000000e+02,5.260000000000000000e+02,nan,3.050000000000000000e+02,5.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,4.360000000000000000e+02,4.970000000000000000e+02,4.660000000000000000e+02,5.240000000000000000e+02,nan,3.040000000000000000e+02,5.460000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,4.320000000000000000e+02,4.940000000000000000e+02,4.610000000000000000e+02,5.260000000000000000e+02,nan,3.030000000000000000e+02,5.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,4.330000000000000000e+02,4.930000000000000000e+02,4.650000000000000000e+02,5.240000000000000000e+02,nan,3.010000000000000000e+02,5.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,4.270000000000000000e+02,4.920000000000000000e+02,4.630000000000000000e+02,5.250000000000000000e+02,nan,3.010000000000000000e+02,5.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,4.230000000000000000e+02,4.920000000000000000e+02,4.620000000000000000e+02,5.220000000000000000e+02,nan,3.000000000000000000e+02,5.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,4.210000000000000000e+02,4.900000000000000000e+02,4.630000000000000000e+02,5.210000000000000000e+02,nan,2.990000000000000000e+02,5.350000000000000000e+02,5.560000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,4.190000000000000000e+02,4.860000000000000000e+02,4.600000000000000000e+02,5.190000000000000000e+02,nan,3.000000000000000000e+02,5.310000000000000000e+02,5.510000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,4.140000000000000000e+02,4.860000000000000000e+02,4.590000000000000000e+02,5.180000000000000000e+02,nan,2.980000000000000000e+02,5.290000000000000000e+02,5.500000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,4.100000000000000000e+02,4.810000000000000000e+02,4.580000000000000000e+02,5.170000000000000000e+02,nan,2.990000000000000000e+02,5.270000000000000000e+02,5.470000000000000000e+02,5.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,4.130000000000000000e+02,4.830000000000000000e+02,4.590000000000000000e+02,5.180000000000000000e+02,nan,2.980000000000000000e+02,5.260000000000000000e+02,5.420000000000000000e+02,5.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,4.030000000000000000e+02,4.760000000000000000e+02,4.600000000000000000e+02,5.180000000000000000e+02,nan,2.960000000000000000e+02,5.220000000000000000e+02,5.380000000000000000e+02,5.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,4.020000000000000000e+02,4.760000000000000000e+02,4.590000000000000000e+02,5.190000000000000000e+02,nan,2.960000000000000000e+02,5.210000000000000000e+02,5.360000000000000000e+02,5.770000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,3.970000000000000000e+02,4.780000000000000000e+02,4.570000000000000000e+02,5.200000000000000000e+02,nan,2.930000000000000000e+02,5.190000000000000000e+02,5.340000000000000000e+02,5.720000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,3.960000000000000000e+02,4.730000000000000000e+02,4.580000000000000000e+02,5.180000000000000000e+02,nan,2.910000000000000000e+02,5.430000000000000000e+02,5.300000000000000000e+02,5.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,3.950000000000000000e+02,4.750000000000000000e+02,4.560000000000000000e+02,5.200000000000000000e+02,nan,2.920000000000000000e+02,5.450000000000000000e+02,5.260000000000000000e+02,5.760000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,3.930000000000000000e+02,4.750000000000000000e+02,4.560000000000000000e+02,5.180000000000000000e+02,nan,2.920000000000000000e+02,5.490000000000000000e+02,5.220000000000000000e+02,5.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,3.890000000000000000e+02,4.710000000000000000e+02,4.490000000000000000e+02,5.190000000000000000e+02,nan,2.890000000000000000e+02,5.600000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,3.880000000000000000e+02,4.740000000000000000e+02,4.580000000000000000e+02,5.200000000000000000e+02,nan,nan,5.620000000000000000e+02,5.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,nan,4.720000000000000000e+02,4.470000000000000000e+02,5.210000000000000000e+02,nan,nan,5.590000000000000000e+02,5.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,nan,nan,nan,5.190000000000000000e+02,nan,nan,5.540000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.300000000000000000e+01,nan,nan,nan,5.170000000000000000e+02,nan,nan,5.520000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400000000000000000e+01,nan,nan,nan,5.200000000000000000e+02,nan,nan,5.530000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.500000000000000000e+01,nan,nan,nan,5.190000000000000000e+02,nan,nan,5.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.600000000000000000e+01,nan,nan,nan,5.210000000000000000e+02,nan,nan,5.460000000000000000e+02,nan,nan,4.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.700000000000000000e+01,nan,nan,nan,5.200000000000000000e+02,nan,nan,5.450000000000000000e+02,nan,nan,4.870000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.800000000000000000e+01,nan,nan,nan,5.180000000000000000e+02,nan,nan,5.430000000000000000e+02,nan,nan,4.880000000000000000e+02,nan,5.180000000000000000e+02,4.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.900000000000000000e+01,nan,nan,nan,5.140000000000000000e+02,nan,nan,5.380000000000000000e+02,nan,nan,4.890000000000000000e+02,nan,nan,4.520000000000000000e+02,3.740000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+01,nan,nan,nan,5.140000000000000000e+02,nan,nan,5.400000000000000000e+02,nan,nan,4.880000000000000000e+02,nan,nan,4.510000000000000000e+02,3.710000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.100000000000000000e+01,nan,nan,nan,5.150000000000000000e+02,nan,nan,5.330000000000000000e+02,nan,nan,4.890000000000000000e+02,nan,nan,4.500000000000000000e+02,3.640000000000000000e+02,5.100000000000000000e+02,4.690000000000000000e+02,nan,nan,nan,nan,nan
5.200000000000000000e+01,nan,nan,nan,5.170000000000000000e+02,nan,nan,5.310000000000000000e+02,nan,nan,4.900000000000000000e+02,nan,nan,4.500000000000000000e+02,3.620000000000000000e+02,5.090000000000000000e+02,nan,3.790000000000000000e+02,4.680000000000000000e+02,nan,nan,nan
5.300000000000000000e+01,nan,nan,nan,5.170000000000000000e+02,nan,nan,5.270000000000000000e+02,nan,nan,4.940000000000000000e+02,nan,nan,4.470000000000000000e+02,3.590000000000000000e+02,5.070000000000000000e+02,nan,3.790000000000000000e+02,nan,4.680000000000000000e+02,nan,nan
5.400000000000000000e+01,nan,nan,nan,5.140000000000000000e+02,nan,nan,5.270000000000000000e+02,nan,nan,4.970000000000000000e+02,nan,nan,4.450000000000000000e+02,3.530000000000000000e+02,5.020000000000000000e+02,nan,3.800000000000000000e+02,nan,nan,nan,nan
5.500000000000000000e+01,nan,nan,nan,5.160000000000000000e+02,nan,nan,5.250000000000000000e+02,nan,nan,4.980000000000000000e+02,nan,nan,4.480000000000000000e+02,3.510000000000000000e+02,5.040000000000000000e+02,nan,3.760000000000000000e+02,nan,nan,nan,nan
5.600000000000000000e+01,nan,nan,nan,5.190000000000000000e+02,nan,nan,5.240000000000000000e+02,nan,nan,4.980000000000000000e+02,nan,nan,4.430000000000000000e+02,3.450000000000000000e+02,4.990000000000000000e+02,nan,3.750000000000000000e+02,nan,nan,nan,nan
5.700000000000000000e+01,nan,nan,nan,5.180000000000000000e+02,nan,nan,5.020000000000000000e+02,nan,nan,4.950000000000000000e+02,nan,nan,4.470000000000000000e+02,3.440000000000000000e+02,nan,nan,3.740000000000000000e+02,nan,nan,4.450000000000000000e+02,4.700000000000000000e+02
5.800000000000000000e+01,nan,nan,nan,5.190000000000000000e+02,nan,nan,4.960000000000000000e+02,nan,nan,nan,nan,nan,4.460000000000000000e+02,3.390000000000000000e+02,nan,nan,3.750000000000000000e+02,nan,nan,4.420000000000000000e+02,nan
