0.000000000000000000e+00,4.130000000000000000e+02,5.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.180000000000000000e+02,5.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.190000000000000000e+02,5.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.260000000000000000e+02,5.090000000000000000e+02,nan,4.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.270000000000000000e+02,5.110000000000000000e+02,nan,4.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.210000000000000000e+02,5.130000000000000000e+02,nan,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.260000000000000000e+02,5.140000000000000000e+02,nan,3.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.320000000000000000e+02,5.150000000000000000e+02,nan,3.810000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.310000000000000000e+02,5.210000000000000000e+02,nan,3.710000000000000000e+02,3.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.300000000000000000e+02,5.230000000000000000e+02,nan,3.600000000000000000e+02,3.900000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.320000000000000000e+02,5.270000000000000000e+02,nan,3.500000000000000000e+02,3.980000000000000000e+02,5.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.360000000000000000e+02,5.300000000000000000e+02,nan,3.460000000000000000e+02,4.010000000000000000e+02,5.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.370000000000000000e+02,5.280000000000000000e+02,nan,3.360000000000000000e+02,4.080000000000000000e+02,5.140000000000000000e+02,2.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.420000000000000000e+02,5.320000000000000000e+02,nan,3.270000000000000000e+02,4.170000000000000000e+02,5.110000000000000000e+02,2.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.410000000000000000e+02,5.300000000000000000e+02,nan,3.220000000000000000e+02,4.200000000000000000e+02,5.100000000000000000e+02,2.120000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,4.480000000000000000e+02,5.360000000000000000e+02,nan,3.110000000000000000e+02,4.280000000000000000e+02,5.080000000000000000e+02,2.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
