0.000000000000000000e+00,5.590000000000000000e+02,3.970000000000000000e+02,4.630000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.580000000000000000e+02,3.950000000000000000e+02,4.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,5.580000000000000000e+02,3.950000000000000000e+02,4.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,5.560000000000000000e+02,3.960000000000000000e+02,4.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,5.570000000000000000e+02,3.960000000000000000e+02,4.690000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,5.530000000000000000e+02,3.960000000000000000e+02,4.750000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,5.530000000000000000e+02,3.950000000000000000e+02,4.730000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,5.530000000000000000e+02,3.990000000000000000e+02,4.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,5.510000000000000000e+02,3.940000000000000000e+02,4.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,5.510000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,5.510000000000000000e+02,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,5.530000000000000000e+02,3.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,5.500000000000000000e+02,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,5.500000000000000000e+02,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,5.480000000000000000e+02,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,5.480000000000000000e+02,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,5.530000000000000000e+02,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,5.460000000000000000e+02,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,5.470000000000000000e+02,3.970000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,5.450000000000000000e+02,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,5.470000000000000000e+02,3.960000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,5.490000000000000000e+02,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,5.550000000000000000e+02,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,5.530000000000000000e+02,3.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,nan,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,nan,4.070000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000000e+01,nan,nan,nan,4.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.200000000000000000e+01,nan,nan,nan,4.350000000000000000e+02,4.000000000000000000e+02,5.110000000000000000e+02,nan,nan,nan,nan,nan
4.300000000000000000e+01,nan,nan,nan,4.300000000000000000e+02,3.880000000000000000e+02,5.050000000000000000e+02,1.310000000000000000e+02,nan,nan,nan,nan
4.400000000000000000e+01,nan,nan,nan,4.240000000000000000e+02,3.850000000000000000e+02,4.980000000000000000e+02,1.240000000000000000e+02,nan,nan,nan,nan
4.500000000000000000e+01,nan,nan,nan,4.210000000000000000e+02,3.720000000000000000e+02,4.920000000000000000e+02,1.160000000000000000e+02,nan,nan,nan,nan
4.600000000000000000e+01,nan,nan,nan,4.170000000000000000e+02,3.690000000000000000e+02,4.880000000000000000e+02,1.070000000000000000e+02,nan,nan,nan,nan
4.700000000000000000e+01,nan,nan,nan,4.100000000000000000e+02,3.540000000000000000e+02,4.780000000000000000e+02,1.030000000000000000e+02,nan,nan,nan,nan
4.800000000000000000e+01,nan,nan,nan,4.040000000000000000e+02,3.460000000000000000e+02,4.730000000000000000e+02,9.500000000000000000e+01,5.550000000000000000e+02,nan,nan,nan
4.900000000000000000e+01,nan,nan,nan,3.970000000000000000e+02,3.400000000000000000e+02,4.660000000000000000e+02,1.060000000000000000e+02,5.460000000000000000e+02,nan,nan,nan
5.000000000000000000e+01,nan,nan,nan,3.910000000000000000e+02,3.280000000000000000e+02,4.600000000000000000e+02,1.020000000000000000e+02,5.400000000000000000e+02,nan,nan,nan
5.100000000000000000e+01,nan,nan,nan,3.880000000000000000e+02,3.180000000000000000e+02,4.490000000000000000e+02,9.700000000000000000e+01,5.310000000000000000e+02,nan,nan,nan
5.200000000000000000e+01,nan,nan,nan,3.790000000000000000e+02,3.040000000000000000e+02,4.420000000000000000e+02,9.000000000000000000e+01,5.210000000000000000e+02,nan,nan,nan
5.300000000000000000e+01,nan,nan,nan,3.780000000000000000e+02,2.980000000000000000e+02,4.350000000000000000e+02,nan,5.120000000000000000e+02,1.560000000000000000e+02,nan,nan
5.400000000000000000e+01,nan,nan,nan,3.710000000000000000e+02,2.890000000000000000e+02,4.300000000000000000e+02,nan,5.030000000000000000e+02,1.500000000000000000e+02,4.710000000000000000e+02,5.260000000000000000e+02
5.500000000000000000e+01,nan,nan,nan,3.670000000000000000e+02,2.800000000000000000e+02,4.270000000000000000e+02,nan,4.970000000000000000e+02,1.360000000000000000e+02,4.620000000000000000e+02,5.180000000000000000e+02
5.600000000000000000e+01,nan,nan,nan,3.610000000000000000e+02,2.730000000000000000e+02,4.230000000000000000e+02,nan,4.940000000000000000e+02,1.330000000000000000e+02,4.530000000000000000e+02,5.160000000000000000e+02
5.700000000000000000e+01,nan,nan,nan,3.660000000000000000e+02,2.700000000000000000e+02,4.230000000000000000e+02,nan,4.890000000000000000e+02,1.300000000000000000e+02,4.490000000000000000e+02,5.180000000000000000e+02
5.800000000000000000e+01,nan,nan,nan,3.640000000000000000e+02,2.660000000000000000e+02,4.230000000000000000e+02,nan,4.840000000000000000e+02,1.330000000000000000e+02,4.440000000000000000e+02,5.120000000000000000e+02
