1.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.130000000000000000e+02,2.530000000000000000e+02,7.300000000000000000e+01,5.340000000000000000e+02,nan,nan,nan,nan,4.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.100000000000000000e+02,2.450000000000000000e+02,5.900000000000000000e+01,5.370000000000000000e+02,nan,nan,nan,nan,4.940000000000000000e+02,nan,3.570000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.120000000000000000e+02,2.480000000000000000e+02,5.100000000000000000e+01,5.310000000000000000e+02,nan,nan,nan,nan,4.970000000000000000e+02,nan,3.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.140000000000000000e+02,2.490000000000000000e+02,4.600000000000000000e+01,5.330000000000000000e+02,nan,nan,nan,nan,4.950000000000000000e+02,nan,3.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.160000000000000000e+02,2.530000000000000000e+02,4.200000000000000000e+01,5.380000000000000000e+02,nan,nan,nan,nan,4.930000000000000000e+02,nan,3.610000000000000000e+02,3.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.180000000000000000e+02,2.570000000000000000e+02,5.500000000000000000e+01,5.400000000000000000e+02,nan,nan,nan,nan,5.000000000000000000e+02,nan,3.610000000000000000e+02,3.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.210000000000000000e+02,2.620000000000000000e+02,6.600000000000000000e+01,5.440000000000000000e+02,nan,nan,nan,nan,4.980000000000000000e+02,nan,3.640000000000000000e+02,3.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.240000000000000000e+02,2.690000000000000000e+02,8.300000000000000000e+01,5.530000000000000000e+02,nan,nan,nan,nan,5.030000000000000000e+02,nan,3.670000000000000000e+02,3.390000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.210000000000000000e+02,2.720000000000000000e+02,9.200000000000000000e+01,5.530000000000000000e+02,nan,nan,nan,nan,5.040000000000000000e+02,nan,3.660000000000000000e+02,3.430000000000000000e+02,8.600000000000000000e+01,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.240000000000000000e+02,2.770000000000000000e+02,1.030000000000000000e+02,5.560000000000000000e+02,nan,nan,nan,nan,5.060000000000000000e+02,nan,3.700000000000000000e+02,3.410000000000000000e+02,8.900000000000000000e+01,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.270000000000000000e+02,2.790000000000000000e+02,1.220000000000000000e+02,nan,nan,nan,nan,nan,5.050000000000000000e+02,nan,3.720000000000000000e+02,3.450000000000000000e+02,9.300000000000000000e+01,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.280000000000000000e+02,2.880000000000000000e+02,1.370000000000000000e+02,nan,nan,nan,nan,nan,5.100000000000000000e+02,nan,3.750000000000000000e+02,3.470000000000000000e+02,1.010000000000000000e+02,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.310000000000000000e+02,2.900000000000000000e+02,1.480000000000000000e+02,nan,nan,nan,nan,nan,5.120000000000000000e+02,nan,3.790000000000000000e+02,3.430000000000000000e+02,1.090000000000000000e+02,nan,nan,nan,nan,nan,nan
2.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.350000000000000000e+02,2.980000000000000000e+02,nan,nan,nan,nan,nan,nan,5.200000000000000000e+02,nan,3.800000000000000000e+02,3.530000000000000000e+02,1.170000000000000000e+02,nan,nan,nan,nan,nan,nan
2.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.400000000000000000e+02,3.020000000000000000e+02,nan,nan,nan,nan,nan,nan,5.200000000000000000e+02,nan,3.770000000000000000e+02,3.510000000000000000e+02,1.190000000000000000e+02,nan,nan,nan,nan,nan,nan
3.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.420000000000000000e+02,3.040000000000000000e+02,nan,nan,nan,nan,nan,nan,5.210000000000000000e+02,nan,3.810000000000000000e+02,3.550000000000000000e+02,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan
3.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.480000000000000000e+02,3.110000000000000000e+02,nan,nan,nan,nan,nan,nan,4.950000000000000000e+02,nan,3.850000000000000000e+02,3.550000000000000000e+02,1.310000000000000000e+02,nan,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.440000000000000000e+02,3.190000000000000000e+02,nan,nan,nan,nan,nan,nan,4.900000000000000000e+02,nan,3.860000000000000000e+02,3.610000000000000000e+02,1.340000000000000000e+02,nan,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.510000000000000000e+02,3.250000000000000000e+02,nan,nan,nan,nan,nan,nan,4.920000000000000000e+02,nan,3.850000000000000000e+02,3.620000000000000000e+02,1.390000000000000000e+02,nan,nan,nan,nan,nan,nan
3.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.500000000000000000e+02,3.290000000000000000e+02,nan,nan,nan,nan,nan,nan,4.950000000000000000e+02,nan,3.910000000000000000e+02,3.640000000000000000e+02,1.420000000000000000e+02,nan,nan,nan,nan,nan,nan
3.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.520000000000000000e+02,3.330000000000000000e+02,nan,nan,nan,nan,nan,nan,4.980000000000000000e+02,nan,3.920000000000000000e+02,3.620000000000000000e+02,1.470000000000000000e+02,nan,nan,nan,nan,nan,nan
3.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.580000000000000000e+02,3.390000000000000000e+02,nan,nan,nan,nan,nan,nan,4.980000000000000000e+02,nan,3.930000000000000000e+02,3.640000000000000000e+02,1.530000000000000000e+02,2.250000000000000000e+02,nan,nan,nan,nan,nan
3.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.600000000000000000e+02,3.450000000000000000e+02,nan,nan,nan,nan,nan,nan,5.020000000000000000e+02,nan,3.990000000000000000e+02,3.690000000000000000e+02,1.560000000000000000e+02,2.310000000000000000e+02,3.650000000000000000e+02,nan,nan,nan,nan
3.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.620000000000000000e+02,3.450000000000000000e+02,nan,nan,nan,nan,nan,nan,5.030000000000000000e+02,nan,4.010000000000000000e+02,3.690000000000000000e+02,1.580000000000000000e+02,2.260000000000000000e+02,3.600000000000000000e+02,nan,nan,nan,nan
3.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.660000000000000000e+02,3.690000000000000000e+02,nan,nan,nan,nan,nan,nan,5.190000000000000000e+02,nan,4.030000000000000000e+02,nan,1.560000000000000000e+02,2.310000000000000000e+02,3.520000000000000000e+02,3.470000000000000000e+02,nan,nan,nan
4.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.630000000000000000e+02,3.730000000000000000e+02,nan,nan,nan,nan,nan,nan,5.100000000000000000e+02,nan,4.050000000000000000e+02,nan,1.520000000000000000e+02,2.170000000000000000e+02,3.440000000000000000e+02,3.470000000000000000e+02,nan,nan,nan
4.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.660000000000000000e+02,3.750000000000000000e+02,nan,nan,nan,nan,nan,nan,5.090000000000000000e+02,nan,4.060000000000000000e+02,nan,1.520000000000000000e+02,2.170000000000000000e+02,3.360000000000000000e+02,3.490000000000000000e+02,nan,nan,nan
4.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.710000000000000000e+02,3.800000000000000000e+02,nan,nan,nan,nan,nan,nan,5.100000000000000000e+02,nan,4.100000000000000000e+02,nan,1.500000000000000000e+02,2.240000000000000000e+02,3.310000000000000000e+02,3.510000000000000000e+02,2.140000000000000000e+02,nan,nan
4.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.740000000000000000e+02,3.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.120000000000000000e+02,nan,1.460000000000000000e+02,2.190000000000000000e+02,3.240000000000000000e+02,3.500000000000000000e+02,2.150000000000000000e+02,3.810000000000000000e+02,nan
4.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.760000000000000000e+02,3.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.140000000000000000e+02,nan,1.460000000000000000e+02,2.170000000000000000e+02,3.240000000000000000e+02,3.500000000000000000e+02,2.170000000000000000e+02,3.890000000000000000e+02,nan
4.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.740000000000000000e+02,3.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.160000000000000000e+02,nan,1.450000000000000000e+02,2.160000000000000000e+02,3.130000000000000000e+02,3.520000000000000000e+02,2.210000000000000000e+02,3.840000000000000000e+02,nan
4.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.720000000000000000e+02,3.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.160000000000000000e+02,nan,1.440000000000000000e+02,2.150000000000000000e+02,3.100000000000000000e+02,3.530000000000000000e+02,2.240000000000000000e+02,3.860000000000000000e+02,nan
4.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.760000000000000000e+02,3.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.210000000000000000e+02,nan,1.410000000000000000e+02,2.160000000000000000e+02,3.030000000000000000e+02,3.550000000000000000e+02,2.200000000000000000e+02,3.850000000000000000e+02,nan
4.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.670000000000000000e+02,3.950000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.220000000000000000e+02,nan,1.410000000000000000e+02,2.110000000000000000e+02,2.970000000000000000e+02,3.480000000000000000e+02,2.250000000000000000e+02,3.830000000000000000e+02,nan
4.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.720000000000000000e+02,3.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.240000000000000000e+02,nan,1.360000000000000000e+02,2.130000000000000000e+02,2.870000000000000000e+02,3.540000000000000000e+02,2.290000000000000000e+02,3.850000000000000000e+02,nan
5.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.720000000000000000e+02,4.030000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.260000000000000000e+02,nan,1.380000000000000000e+02,2.160000000000000000e+02,2.870000000000000000e+02,3.490000000000000000e+02,2.300000000000000000e+02,3.900000000000000000e+02,nan
5.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.680000000000000000e+02,3.990000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.280000000000000000e+02,nan,1.310000000000000000e+02,2.120000000000000000e+02,2.780000000000000000e+02,3.540000000000000000e+02,2.280000000000000000e+02,3.900000000000000000e+02,nan
5.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.720000000000000000e+02,4.050000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.300000000000000000e+02,nan,1.390000000000000000e+02,2.120000000000000000e+02,2.700000000000000000e+02,3.510000000000000000e+02,2.310000000000000000e+02,3.920000000000000000e+02,nan
5.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,4.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.330000000000000000e+02,nan,nan,2.090000000000000000e+02,2.620000000000000000e+02,3.520000000000000000e+02,2.360000000000000000e+02,3.920000000000000000e+02,nan
5.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.380000000000000000e+02,nan,nan,2.110000000000000000e+02,2.600000000000000000e+02,3.500000000000000000e+02,2.290000000000000000e+02,3.950000000000000000e+02,nan
5.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,4.090000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.390000000000000000e+02,nan,nan,2.050000000000000000e+02,2.520000000000000000e+02,nan,2.340000000000000000e+02,3.890000000000000000e+02,nan
5.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,4.140000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.410000000000000000e+02,nan,nan,2.040000000000000000e+02,2.460000000000000000e+02,nan,2.340000000000000000e+02,3.980000000000000000e+02,nan
5.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,4.190000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.390000000000000000e+02,nan,nan,2.100000000000000000e+02,2.410000000000000000e+02,nan,2.380000000000000000e+02,3.950000000000000000e+02,nan
5.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,4.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,4.440000000000000000e+02,nan,nan,2.130000000000000000e+02,2.390000000000000000e+02,nan,2.390000000000000000e+02,3.950000000000000000e+02,2.560000000000000000e+02
