0.000000000000000000e+00,2.680000000000000000e+02,1.280000000000000000e+02,4.830000000000000000e+02,5.130000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,2.650000000000000000e+02,1.260000000000000000e+02,4.820000000000000000e+02,5.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.650000000000000000e+02,1.220000000000000000e+02,4.810000000000000000e+02,5.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.630000000000000000e+02,1.240000000000000000e+02,4.830000000000000000e+02,5.170000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.590000000000000000e+02,1.190000000000000000e+02,4.820000000000000000e+02,5.180000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,2.590000000000000000e+02,1.150000000000000000e+02,4.820000000000000000e+02,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,2.580000000000000000e+02,1.150000000000000000e+02,4.760000000000000000e+02,5.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.560000000000000000e+02,1.170000000000000000e+02,4.800000000000000000e+02,5.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.520000000000000000e+02,1.130000000000000000e+02,4.770000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.560000000000000000e+02,1.090000000000000000e+02,4.800000000000000000e+02,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.540000000000000000e+02,1.140000000000000000e+02,4.760000000000000000e+02,5.260000000000000000e+02,nan,4.820000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,2.520000000000000000e+02,1.100000000000000000e+02,4.760000000000000000e+02,5.280000000000000000e+02,nan,4.780000000000000000e+02,5.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,2.510000000000000000e+02,1.050000000000000000e+02,4.780000000000000000e+02,5.270000000000000000e+02,nan,4.720000000000000000e+02,5.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.500000000000000000e+02,1.060000000000000000e+02,4.780000000000000000e+02,5.280000000000000000e+02,nan,4.730000000000000000e+02,5.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,2.470000000000000000e+02,1.070000000000000000e+02,4.720000000000000000e+02,5.310000000000000000e+02,nan,4.690000000000000000e+02,5.260000000000000000e+02,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
