0.000000000000000000e+00,5.430000000000000000e+02,2.890000000000000000e+02,5.080000000000000000e+02,5.370000000000000000e+02,3.960000000000000000e+02,2.420000000000000000e+02,3.920000000000000000e+02,3.310000000000000000e+02,4.390000000000000000e+02,3.960000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,5.420000000000000000e+02,2.880000000000000000e+02,5.050000000000000000e+02,5.350000000000000000e+02,3.980000000000000000e+02,2.440000000000000000e+02,3.930000000000000000e+02,3.330000000000000000e+02,4.380000000000000000e+02,3.940000000000000000e+02,4.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,5.390000000000000000e+02,2.860000000000000000e+02,5.040000000000000000e+02,5.310000000000000000e+02,3.990000000000000000e+02,2.440000000000000000e+02,3.970000000000000000e+02,nan,4.350000000000000000e+02,3.940000000000000000e+02,4.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,5.360000000000000000e+02,2.830000000000000000e+02,5.030000000000000000e+02,5.320000000000000000e+02,3.960000000000000000e+02,2.450000000000000000e+02,3.960000000000000000e+02,nan,4.330000000000000000e+02,3.920000000000000000e+02,4.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,5.340000000000000000e+02,2.870000000000000000e+02,4.980000000000000000e+02,5.340000000000000000e+02,3.980000000000000000e+02,2.460000000000000000e+02,nan,nan,4.310000000000000000e+02,3.890000000000000000e+02,4.650000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,5.280000000000000000e+02,2.790000000000000000e+02,4.960000000000000000e+02,5.260000000000000000e+02,3.950000000000000000e+02,2.490000000000000000e+02,nan,nan,4.320000000000000000e+02,3.880000000000000000e+02,4.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,5.240000000000000000e+02,2.860000000000000000e+02,4.930000000000000000e+02,5.290000000000000000e+02,3.960000000000000000e+02,2.470000000000000000e+02,nan,nan,4.240000000000000000e+02,3.890000000000000000e+02,nan,5.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,5.240000000000000000e+02,2.800000000000000000e+02,4.930000000000000000e+02,5.290000000000000000e+02,3.930000000000000000e+02,2.480000000000000000e+02,nan,nan,4.250000000000000000e+02,nan,nan,5.050000000000000000e+02,3.890000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,5.240000000000000000e+02,2.810000000000000000e+02,4.910000000000000000e+02,5.280000000000000000e+02,3.940000000000000000e+02,2.490000000000000000e+02,nan,nan,4.250000000000000000e+02,nan,nan,5.010000000000000000e+02,nan,3.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,5.220000000000000000e+02,2.820000000000000000e+02,4.880000000000000000e+02,5.270000000000000000e+02,3.930000000000000000e+02,2.500000000000000000e+02,nan,nan,4.240000000000000000e+02,nan,nan,4.960000000000000000e+02,nan,nan,3.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,5.180000000000000000e+02,2.760000000000000000e+02,4.920000000000000000e+02,5.260000000000000000e+02,3.850000000000000000e+02,nan,nan,nan,4.180000000000000000e+02,nan,nan,4.940000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,5.150000000000000000e+02,2.770000000000000000e+02,4.910000000000000000e+02,5.220000000000000000e+02,3.820000000000000000e+02,nan,nan,nan,4.130000000000000000e+02,nan,nan,4.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,5.200000000000000000e+02,2.750000000000000000e+02,4.900000000000000000e+02,5.220000000000000000e+02,3.900000000000000000e+02,nan,nan,nan,4.190000000000000000e+02,nan,nan,4.900000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,5.140000000000000000e+02,2.770000000000000000e+02,4.870000000000000000e+02,5.250000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,4.160000000000000000e+02,nan,nan,4.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,5.150000000000000000e+02,2.770000000000000000e+02,4.840000000000000000e+02,5.220000000000000000e+02,3.890000000000000000e+02,nan,nan,nan,4.110000000000000000e+02,nan,nan,4.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,5.100000000000000000e+02,2.750000000000000000e+02,4.840000000000000000e+02,5.220000000000000000e+02,3.870000000000000000e+02,nan,nan,nan,4.110000000000000000e+02,nan,nan,4.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,5.040000000000000000e+02,2.730000000000000000e+02,4.880000000000000000e+02,5.230000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,4.110000000000000000e+02,nan,nan,4.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,5.040000000000000000e+02,2.750000000000000000e+02,4.840000000000000000e+02,5.200000000000000000e+02,3.810000000000000000e+02,nan,nan,nan,4.090000000000000000e+02,nan,nan,4.730000000000000000e+02,nan,nan,nan,1.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,5.050000000000000000e+02,2.690000000000000000e+02,4.840000000000000000e+02,5.210000000000000000e+02,3.780000000000000000e+02,nan,nan,nan,4.050000000000000000e+02,nan,nan,4.720000000000000000e+02,nan,nan,nan,1.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,5.060000000000000000e+02,2.710000000000000000e+02,4.820000000000000000e+02,5.200000000000000000e+02,3.770000000000000000e+02,nan,nan,nan,4.050000000000000000e+02,nan,nan,4.690000000000000000e+02,nan,nan,nan,1.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,5.010000000000000000e+02,2.680000000000000000e+02,4.870000000000000000e+02,5.210000000000000000e+02,3.750000000000000000e+02,nan,nan,nan,4.050000000000000000e+02,nan,nan,4.700000000000000000e+02,nan,nan,nan,1.780000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,5.030000000000000000e+02,2.690000000000000000e+02,4.840000000000000000e+02,5.220000000000000000e+02,3.760000000000000000e+02,nan,nan,nan,4.010000000000000000e+02,nan,nan,4.610000000000000000e+02,nan,nan,nan,1.790000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,5.010000000000000000e+02,2.680000000000000000e+02,4.870000000000000000e+02,5.240000000000000000e+02,3.720000000000000000e+02,nan,nan,nan,4.010000000000000000e+02,nan,nan,4.590000000000000000e+02,nan,nan,nan,1.710000000000000000e+02,3.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
