1.300000000000000000e+01,3.490000000000000000e+02,1.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,3.480000000000000000e+02,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.370000000000000000e+02,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,3.440000000000000000e+02,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,3.470000000000000000e+02,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.350000000000000000e+02,nan,nan,nan,nan,nan
1.700000000000000000e+01,3.450000000000000000e+02,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.350000000000000000e+02,nan,nan,nan,nan
1.800000000000000000e+01,3.360000000000000000e+02,1.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,3.430000000000000000e+02,1.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,3.450000000000000000e+02,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.960000000000000000e+02,nan,nan,nan
2.100000000000000000e+01,3.480000000000000000e+02,1.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.930000000000000000e+02,nan,nan,nan
2.200000000000000000e+01,3.460000000000000000e+02,1.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.920000000000000000e+02,nan,nan,nan
2.300000000000000000e+01,3.420000000000000000e+02,1.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.900000000000000000e+02,nan,nan,nan
2.400000000000000000e+01,3.440000000000000000e+02,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.920000000000000000e+02,nan,nan,nan
2.500000000000000000e+01,3.410000000000000000e+02,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.870000000000000000e+02,nan,nan,nan
2.600000000000000000e+01,3.450000000000000000e+02,1.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.880000000000000000e+02,nan,nan,nan
2.700000000000000000e+01,3.410000000000000000e+02,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.850000000000000000e+02,nan,nan,nan
2.800000000000000000e+01,3.460000000000000000e+02,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.840000000000000000e+02,nan,nan,nan
2.900000000000000000e+01,3.450000000000000000e+02,1.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.820000000000000000e+02,nan,nan,nan
3.000000000000000000e+01,3.440000000000000000e+02,1.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.800000000000000000e+02,nan,nan,nan
3.100000000000000000e+01,3.400000000000000000e+02,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.760000000000000000e+02,nan,nan,nan
3.200000000000000000e+01,3.390000000000000000e+02,1.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.750000000000000000e+02,nan,nan,nan
3.300000000000000000e+01,3.410000000000000000e+02,1.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.750000000000000000e+02,nan,nan,nan
3.400000000000000000e+01,3.390000000000000000e+02,1.320000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.740000000000000000e+02,nan,nan,nan
3.500000000000000000e+01,3.350000000000000000e+02,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.690000000000000000e+02,nan,nan,nan
3.600000000000000000e+01,3.350000000000000000e+02,1.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.700000000000000000e+02,5.260000000000000000e+02,nan,nan
3.700000000000000000e+01,3.350000000000000000e+02,1.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.710000000000000000e+02,5.230000000000000000e+02,nan,nan
3.800000000000000000e+01,3.360000000000000000e+02,1.250000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.680000000000000000e+02,5.240000000000000000e+02,nan,nan
3.900000000000000000e+01,3.360000000000000000e+02,1.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.660000000000000000e+02,5.230000000000000000e+02,nan,nan
4.000000000000000000e+01,3.370000000000000000e+02,1.220000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.660000000000000000e+02,5.230000000000000000e+02,nan,nan
4.100000000000000000e+01,3.350000000000000000e+02,1.240000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.650000000000000000e+02,5.230000000000000000e+02,nan,nan
4.200000000000000000e+01,3.370000000000000000e+02,1.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.660000000000000000e+02,5.220000000000000000e+02,nan,nan
4.300000000000000000e+01,3.340000000000000000e+02,1.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.660000000000000000e+02,5.210000000000000000e+02,5.720000000000000000e+02,nan
4.400000000000000000e+01,3.340000000000000000e+02,1.230000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.660000000000000000e+02,nan,5.680000000000000000e+02,nan
4.500000000000000000e+01,3.350000000000000000e+02,1.210000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.630000000000000000e+02,nan,5.650000000000000000e+02,nan
4.600000000000000000e+01,3.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.610000000000000000e+02,nan,5.570000000000000000e+02,nan
4.700000000000000000e+01,3.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.580000000000000000e+02,nan,5.590000000000000000e+02,nan
4.800000000000000000e+01,3.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.620000000000000000e+02,nan,5.580000000000000000e+02,nan
4.900000000000000000e+01,3.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.610000000000000000e+02,nan,5.520000000000000000e+02,3.650000000000000000e+02
5.000000000000000000e+01,3.380000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.620000000000000000e+02,nan,5.520000000000000000e+02,3.620000000000000000e+02
5.100000000000000000e+01,3.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.610000000000000000e+02,nan,5.470000000000000000e+02,3.570000000000000000e+02
5.200000000000000000e+01,3.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.610000000000000000e+02,nan,5.440000000000000000e+02,3.540000000000000000e+02
5.300000000000000000e+01,3.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.590000000000000000e+02,nan,5.410000000000000000e+02,3.540000000000000000e+02
5.400000000000000000e+01,3.440000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.560000000000000000e+02,nan,5.410000000000000000e+02,3.550000000000000000e+02
5.500000000000000000e+01,3.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.570000000000000000e+02,nan,5.370000000000000000e+02,3.530000000000000000e+02
5.600000000000000000e+01,3.420000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.590000000000000000e+02,nan,5.340000000000000000e+02,3.550000000000000000e+02
5.700000000000000000e+01,3.450000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.590000000000000000e+02,nan,5.340000000000000000e+02,3.470000000000000000e+02
5.800000000000000000e+01,3.450000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.610000000000000000e+02,nan,5.290000000000000000e+02,3.540000000000000000e+02
