0.000000000000000000e+00,4.570000000000000000e+02,nan,4.930000000000000000e+02,nan,5.440000000000000000e+02,5.480000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.600000000000000000e+02,nan,4.960000000000000000e+02,nan,5.510000000000000000e+02,5.410000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.620000000000000000e+02,nan,4.960000000000000000e+02,nan,5.520000000000000000e+02,5.420000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.610000000000000000e+02,nan,5.040000000000000000e+02,nan,nan,5.450000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.660000000000000000e+02,nan,5.040000000000000000e+02,nan,nan,5.440000000000000000e+02,nan,3.220000000000000000e+02,5.290000000000000000e+02,nan,nan,nan,nan
5.000000000000000000e+00,4.650000000000000000e+02,nan,5.060000000000000000e+02,nan,nan,5.420000000000000000e+02,nan,3.300000000000000000e+02,5.230000000000000000e+02,5.260000000000000000e+02,nan,nan,nan
6.000000000000000000e+00,4.650000000000000000e+02,nan,5.090000000000000000e+02,nan,nan,5.460000000000000000e+02,nan,3.320000000000000000e+02,5.300000000000000000e+02,nan,5.210000000000000000e+02,nan,nan
7.000000000000000000e+00,4.690000000000000000e+02,nan,5.090000000000000000e+02,nan,nan,5.460000000000000000e+02,nan,3.320000000000000000e+02,5.230000000000000000e+02,nan,nan,5.150000000000000000e+02,nan
8.000000000000000000e+00,4.690000000000000000e+02,nan,5.120000000000000000e+02,nan,nan,5.380000000000000000e+02,nan,3.350000000000000000e+02,5.350000000000000000e+02,nan,nan,5.130000000000000000e+02,nan
9.000000000000000000e+00,4.700000000000000000e+02,nan,5.170000000000000000e+02,nan,nan,5.360000000000000000e+02,nan,3.370000000000000000e+02,5.360000000000000000e+02,nan,nan,5.060000000000000000e+02,nan
1.000000000000000000e+01,4.750000000000000000e+02,nan,5.180000000000000000e+02,nan,nan,5.370000000000000000e+02,nan,3.410000000000000000e+02,nan,nan,nan,4.960000000000000000e+02,nan
1.100000000000000000e+01,4.760000000000000000e+02,nan,5.180000000000000000e+02,nan,nan,5.390000000000000000e+02,nan,3.390000000000000000e+02,nan,nan,nan,4.970000000000000000e+02,nan
1.200000000000000000e+01,4.800000000000000000e+02,nan,5.220000000000000000e+02,nan,nan,5.410000000000000000e+02,nan,3.420000000000000000e+02,nan,nan,nan,4.950000000000000000e+02,nan
1.300000000000000000e+01,4.820000000000000000e+02,nan,5.210000000000000000e+02,nan,nan,5.450000000000000000e+02,nan,3.430000000000000000e+02,nan,nan,nan,5.050000000000000000e+02,nan
1.400000000000000000e+01,4.830000000000000000e+02,nan,5.280000000000000000e+02,nan,nan,5.500000000000000000e+02,nan,3.460000000000000000e+02,nan,nan,nan,5.180000000000000000e+02,nan
1.500000000000000000e+01,4.880000000000000000e+02,nan,5.270000000000000000e+02,nan,nan,5.270000000000000000e+02,nan,3.480000000000000000e+02,nan,nan,nan,nan,nan
1.600000000000000000e+01,4.870000000000000000e+02,nan,5.300000000000000000e+02,nan,nan,5.350000000000000000e+02,nan,3.500000000000000000e+02,nan,nan,nan,nan,nan
1.700000000000000000e+01,4.900000000000000000e+02,nan,5.320000000000000000e+02,nan,nan,5.440000000000000000e+02,nan,3.540000000000000000e+02,nan,nan,nan,nan,nan
1.800000000000000000e+01,4.900000000000000000e+02,nan,5.330000000000000000e+02,nan,nan,nan,nan,3.530000000000000000e+02,nan,nan,nan,nan,nan
1.900000000000000000e+01,4.900000000000000000e+02,nan,5.380000000000000000e+02,nan,nan,nan,nan,3.590000000000000000e+02,nan,nan,nan,nan,nan
2.000000000000000000e+01,4.930000000000000000e+02,nan,5.410000000000000000e+02,nan,nan,nan,nan,3.580000000000000000e+02,nan,nan,nan,nan,nan
2.100000000000000000e+01,4.930000000000000000e+02,nan,5.380000000000000000e+02,nan,nan,nan,nan,3.620000000000000000e+02,nan,nan,nan,nan,nan
2.200000000000000000e+01,4.950000000000000000e+02,nan,5.410000000000000000e+02,nan,nan,nan,nan,3.630000000000000000e+02,nan,nan,nan,nan,nan
2.300000000000000000e+01,4.990000000000000000e+02,nan,5.440000000000000000e+02,nan,nan,nan,nan,3.630000000000000000e+02,nan,nan,nan,nan,nan
2.400000000000000000e+01,5.050000000000000000e+02,nan,5.440000000000000000e+02,nan,nan,nan,nan,3.710000000000000000e+02,nan,nan,nan,nan,nan
2.500000000000000000e+01,5.010000000000000000e+02,nan,5.470000000000000000e+02,nan,nan,nan,nan,3.750000000000000000e+02,nan,nan,nan,nan,nan
2.600000000000000000e+01,5.040000000000000000e+02,nan,5.480000000000000000e+02,nan,nan,nan,nan,3.710000000000000000e+02,nan,nan,nan,nan,nan
2.700000000000000000e+01,5.070000000000000000e+02,nan,5.510000000000000000e+02,nan,nan,nan,nan,3.750000000000000000e+02,nan,nan,nan,nan,nan
2.800000000000000000e+01,5.060000000000000000e+02,nan,5.540000000000000000e+02,nan,nan,nan,nan,3.760000000000000000e+02,nan,nan,nan,nan,nan
2.900000000000000000e+01,5.130000000000000000e+02,nan,5.550000000000000000e+02,nan,nan,nan,nan,3.850000000000000000e+02,nan,nan,nan,nan,nan
3.000000000000000000e+01,5.140000000000000000e+02,nan,5.570000000000000000e+02,nan,nan,nan,nan,3.790000000000000000e+02,nan,nan,nan,nan,nan
3.100000000000000000e+01,5.130000000000000000e+02,nan,5.570000000000000000e+02,nan,nan,nan,nan,3.830000000000000000e+02,nan,nan,nan,nan,nan
3.200000000000000000e+01,5.160000000000000000e+02,nan,5.570000000000000000e+02,nan,nan,nan,nan,3.900000000000000000e+02,nan,nan,nan,nan,nan
3.300000000000000000e+01,5.140000000000000000e+02,nan,nan,nan,nan,nan,nan,3.910000000000000000e+02,nan,nan,nan,nan,nan
3.400000000000000000e+01,5.200000000000000000e+02,nan,nan,nan,nan,nan,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan
3.500000000000000000e+01,5.210000000000000000e+02,nan,nan,nan,nan,nan,nan,3.960000000000000000e+02,nan,nan,nan,nan,nan
3.600000000000000000e+01,5.240000000000000000e+02,nan,nan,nan,nan,nan,nan,4.030000000000000000e+02,nan,nan,nan,nan,nan
3.700000000000000000e+01,5.270000000000000000e+02,nan,nan,nan,nan,nan,nan,4.010000000000000000e+02,nan,nan,nan,nan,nan
