0.000000000000000000e+00,5.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,nan,9.700000000000000000e+01,1.080000000000000000e+02,2.880000000000000000e+02,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,nan,9.400000000000000000e+01,1.080000000000000000e+02,2.890000000000000000e+02,4.290000000000000000e+02,nan,nan,nan,nan
1.600000000000000000e+01,nan,nan,1.020000000000000000e+02,1.060000000000000000e+02,2.900000000000000000e+02,4.310000000000000000e+02,nan,nan,nan,nan
1.700000000000000000e+01,nan,nan,1.030000000000000000e+02,1.110000000000000000e+02,2.930000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan
1.800000000000000000e+01,nan,nan,1.060000000000000000e+02,1.150000000000000000e+02,2.950000000000000000e+02,4.400000000000000000e+02,nan,nan,nan,nan
1.900000000000000000e+01,nan,nan,1.000000000000000000e+02,1.140000000000000000e+02,2.960000000000000000e+02,4.450000000000000000e+02,nan,nan,nan,nan
2.000000000000000000e+01,nan,nan,1.110000000000000000e+02,1.160000000000000000e+02,2.960000000000000000e+02,4.470000000000000000e+02,nan,nan,nan,nan
2.100000000000000000e+01,nan,nan,1.150000000000000000e+02,1.220000000000000000e+02,3.000000000000000000e+02,4.520000000000000000e+02,nan,nan,nan,nan
2.200000000000000000e+01,nan,nan,1.170000000000000000e+02,1.240000000000000000e+02,3.040000000000000000e+02,4.540000000000000000e+02,nan,nan,nan,nan
2.300000000000000000e+01,nan,nan,1.080000000000000000e+02,1.270000000000000000e+02,3.050000000000000000e+02,4.540000000000000000e+02,nan,nan,nan,nan
2.400000000000000000e+01,nan,nan,1.190000000000000000e+02,1.300000000000000000e+02,3.050000000000000000e+02,4.590000000000000000e+02,nan,nan,nan,nan
2.500000000000000000e+01,nan,nan,1.120000000000000000e+02,1.350000000000000000e+02,3.120000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan
