0.000000000000000000e+00,1.790000000000000000e+02,4.160000000000000000e+02,4.440000000000000000e+02,4.830000000000000000e+02,5.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.780000000000000000e+02,4.150000000000000000e+02,4.420000000000000000e+02,4.840000000000000000e+02,5.040000000000000000e+02,2.930000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.710000000000000000e+02,4.240000000000000000e+02,4.440000000000000000e+02,4.780000000000000000e+02,5.050000000000000000e+02,2.950000000000000000e+02,3.980000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.690000000000000000e+02,4.260000000000000000e+02,4.370000000000000000e+02,4.780000000000000000e+02,5.090000000000000000e+02,2.970000000000000000e+02,3.960000000000000000e+02,3.620000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.620000000000000000e+02,4.290000000000000000e+02,4.370000000000000000e+02,4.760000000000000000e+02,5.120000000000000000e+02,2.990000000000000000e+02,3.930000000000000000e+02,3.610000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.570000000000000000e+02,4.320000000000000000e+02,4.330000000000000000e+02,4.760000000000000000e+02,5.130000000000000000e+02,2.990000000000000000e+02,3.900000000000000000e+02,3.660000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.560000000000000000e+02,4.340000000000000000e+02,4.310000000000000000e+02,4.770000000000000000e+02,5.150000000000000000e+02,3.000000000000000000e+02,3.890000000000000000e+02,3.640000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.490000000000000000e+02,4.390000000000000000e+02,4.260000000000000000e+02,4.750000000000000000e+02,5.190000000000000000e+02,3.060000000000000000e+02,3.820000000000000000e+02,3.700000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.460000000000000000e+02,4.380000000000000000e+02,4.260000000000000000e+02,4.760000000000000000e+02,5.220000000000000000e+02,3.030000000000000000e+02,3.820000000000000000e+02,3.660000000000000000e+02,4.360000000000000000e+02,5.440000000000000000e+02,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.380000000000000000e+02,4.450000000000000000e+02,4.180000000000000000e+02,4.690000000000000000e+02,5.230000000000000000e+02,3.060000000000000000e+02,3.780000000000000000e+02,3.660000000000000000e+02,4.330000000000000000e+02,5.430000000000000000e+02,1.390000000000000000e+02,nan,nan,nan,nan,nan
