0.000000000000000000e+00,4.770000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,nan,nan,4.850000000000000000e+02,3.680000000000000000e+02,1.520000000000000000e+02,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,nan,4.800000000000000000e+02,3.610000000000000000e+02,1.490000000000000000e+02,1.920000000000000000e+02,nan,nan,nan,nan
1.600000000000000000e+01,nan,nan,4.770000000000000000e+02,3.530000000000000000e+02,1.450000000000000000e+02,1.900000000000000000e+02,nan,nan,nan,nan
1.700000000000000000e+01,nan,nan,4.690000000000000000e+02,3.470000000000000000e+02,1.390000000000000000e+02,1.840000000000000000e+02,nan,nan,nan,nan
1.800000000000000000e+01,nan,nan,4.580000000000000000e+02,3.400000000000000000e+02,1.340000000000000000e+02,1.780000000000000000e+02,nan,nan,nan,nan
1.900000000000000000e+01,nan,nan,4.580000000000000000e+02,3.340000000000000000e+02,1.290000000000000000e+02,1.730000000000000000e+02,nan,nan,nan,nan
2.000000000000000000e+01,nan,nan,4.370000000000000000e+02,3.190000000000000000e+02,1.200000000000000000e+02,1.690000000000000000e+02,nan,nan,nan,nan
2.100000000000000000e+01,nan,nan,4.260000000000000000e+02,3.140000000000000000e+02,1.100000000000000000e+02,1.600000000000000000e+02,nan,nan,nan,nan
2.200000000000000000e+01,nan,nan,4.160000000000000000e+02,3.050000000000000000e+02,1.040000000000000000e+02,1.560000000000000000e+02,nan,nan,nan,nan
2.300000000000000000e+01,nan,nan,4.190000000000000000e+02,2.950000000000000000e+02,9.800000000000000000e+01,1.490000000000000000e+02,nan,nan,nan,nan
2.400000000000000000e+01,nan,nan,4.020000000000000000e+02,2.890000000000000000e+02,9.100000000000000000e+01,1.420000000000000000e+02,nan,nan,nan,nan
2.500000000000000000e+01,nan,nan,4.000000000000000000e+02,2.840000000000000000e+02,8.200000000000000000e+01,1.360000000000000000e+02,nan,nan,nan,nan
2.600000000000000000e+01,nan,nan,3.920000000000000000e+02,2.680000000000000000e+02,7.300000000000000000e+01,1.290000000000000000e+02,nan,nan,nan,nan
