0.000000000000000000e+00,2.740000000000000000e+02,3.130000000000000000e+02,3.650000000000000000e+02,3.690000000000000000e+02,3.790000000000000000e+02,4.210000000000000000e+02,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,2.750000000000000000e+02,3.070000000000000000e+02,3.710000000000000000e+02,3.770000000000000000e+02,3.810000000000000000e+02,4.230000000000000000e+02,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,2.810000000000000000e+02,3.040000000000000000e+02,3.830000000000000000e+02,3.780000000000000000e+02,3.840000000000000000e+02,4.240000000000000000e+02,4.360000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,2.790000000000000000e+02,2.940000000000000000e+02,3.820000000000000000e+02,3.830000000000000000e+02,3.850000000000000000e+02,4.270000000000000000e+02,4.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,2.810000000000000000e+02,2.870000000000000000e+02,3.820000000000000000e+02,3.830000000000000000e+02,3.870000000000000000e+02,4.270000000000000000e+02,4.400000000000000000e+02,nan,2.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,2.820000000000000000e+02,2.820000000000000000e+02,3.980000000000000000e+02,3.810000000000000000e+02,3.890000000000000000e+02,4.330000000000000000e+02,4.420000000000000000e+02,nan,2.040000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,2.850000000000000000e+02,2.780000000000000000e+02,4.020000000000000000e+02,3.860000000000000000e+02,3.950000000000000000e+02,4.340000000000000000e+02,4.450000000000000000e+02,nan,2.030000000000000000e+02,2.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,2.840000000000000000e+02,2.690000000000000000e+02,4.110000000000000000e+02,3.840000000000000000e+02,3.960000000000000000e+02,4.340000000000000000e+02,4.450000000000000000e+02,nan,2.050000000000000000e+02,2.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,2.880000000000000000e+02,2.630000000000000000e+02,4.180000000000000000e+02,3.930000000000000000e+02,3.960000000000000000e+02,4.360000000000000000e+02,4.480000000000000000e+02,nan,2.070000000000000000e+02,2.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.890000000000000000e+02,2.560000000000000000e+02,4.210000000000000000e+02,3.920000000000000000e+02,4.000000000000000000e+02,4.410000000000000000e+02,4.530000000000000000e+02,nan,2.090000000000000000e+02,2.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
