0.000000000000000000e+00,4.380000000000000000e+02,4.630000000000000000e+02,5.260000000000000000e+02,nan,3.800000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.450000000000000000e+02,4.640000000000000000e+02,5.300000000000000000e+02,nan,3.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.540000000000000000e+02,4.670000000000000000e+02,5.320000000000000000e+02,nan,3.910000000000000000e+02,4.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.600000000000000000e+02,4.680000000000000000e+02,5.330000000000000000e+02,nan,3.890000000000000000e+02,4.370000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.700000000000000000e+02,4.720000000000000000e+02,5.360000000000000000e+02,nan,3.980000000000000000e+02,4.390000000000000000e+02,3.150000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.770000000000000000e+02,4.750000000000000000e+02,5.400000000000000000e+02,nan,4.000000000000000000e+02,4.390000000000000000e+02,3.200000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.810000000000000000e+02,4.770000000000000000e+02,5.430000000000000000e+02,nan,4.050000000000000000e+02,nan,3.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.880000000000000000e+02,4.780000000000000000e+02,5.470000000000000000e+02,nan,4.080000000000000000e+02,nan,3.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.960000000000000000e+02,4.820000000000000000e+02,5.470000000000000000e+02,nan,4.130000000000000000e+02,nan,3.360000000000000000e+02,4.430000000000000000e+02,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,5.050000000000000000e+02,4.840000000000000000e+02,5.530000000000000000e+02,nan,4.180000000000000000e+02,nan,3.410000000000000000e+02,4.470000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,5.120000000000000000e+02,4.860000000000000000e+02,5.520000000000000000e+02,nan,4.270000000000000000e+02,nan,3.470000000000000000e+02,4.470000000000000000e+02,nan,nan,nan,nan,nan,nan
