0.000000000000000000e+00,3.390000000000000000e+02,2.090000000000000000e+02,nan,4.080000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.420000000000000000e+02,2.090000000000000000e+02,nan,4.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,3.470000000000000000e+02,2.060000000000000000e+02,nan,4.060000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,3.450000000000000000e+02,2.110000000000000000e+02,nan,4.100000000000000000e+02,nan,nan,3.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,3.470000000000000000e+02,2.100000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,3.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,3.460000000000000000e+02,2.110000000000000000e+02,nan,4.050000000000000000e+02,nan,nan,3.340000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,3.470000000000000000e+02,2.120000000000000000e+02,nan,4.050000000000000000e+02,nan,nan,3.330000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,3.510000000000000000e+02,2.110000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,3.370000000000000000e+02,2.740000000000000000e+02,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,3.460000000000000000e+02,2.120000000000000000e+02,nan,4.100000000000000000e+02,nan,nan,3.380000000000000000e+02,2.730000000000000000e+02,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,3.450000000000000000e+02,2.130000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,3.400000000000000000e+02,2.760000000000000000e+02,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,3.450000000000000000e+02,2.110000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,3.380000000000000000e+02,2.730000000000000000e+02,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,3.470000000000000000e+02,2.120000000000000000e+02,nan,4.100000000000000000e+02,nan,nan,3.400000000000000000e+02,2.750000000000000000e+02,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,3.450000000000000000e+02,2.100000000000000000e+02,nan,4.130000000000000000e+02,nan,nan,3.430000000000000000e+02,2.760000000000000000e+02,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,3.440000000000000000e+02,2.130000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,3.470000000000000000e+02,2.790000000000000000e+02,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,3.440000000000000000e+02,2.150000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,3.470000000000000000e+02,2.800000000000000000e+02,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,3.490000000000000000e+02,2.170000000000000000e+02,nan,4.090000000000000000e+02,nan,nan,3.480000000000000000e+02,2.800000000000000000e+02,nan,nan,nan,nan,nan,nan
1.600000000000000000e+01,3.470000000000000000e+02,2.160000000000000000e+02,nan,4.110000000000000000e+02,nan,nan,3.500000000000000000e+02,2.800000000000000000e+02,nan,nan,nan,nan,nan,nan
1.700000000000000000e+01,3.540000000000000000e+02,2.160000000000000000e+02,nan,4.070000000000000000e+02,nan,nan,3.530000000000000000e+02,2.810000000000000000e+02,nan,nan,nan,nan,nan,nan
1.800000000000000000e+01,3.460000000000000000e+02,2.180000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,3.590000000000000000e+02,2.790000000000000000e+02,nan,nan,nan,nan,nan,nan
1.900000000000000000e+01,3.520000000000000000e+02,2.170000000000000000e+02,nan,4.160000000000000000e+02,nan,nan,3.580000000000000000e+02,2.780000000000000000e+02,nan,nan,nan,nan,nan,nan
2.000000000000000000e+01,3.510000000000000000e+02,2.180000000000000000e+02,nan,4.130000000000000000e+02,nan,nan,3.550000000000000000e+02,2.820000000000000000e+02,nan,nan,nan,nan,nan,nan
2.100000000000000000e+01,3.520000000000000000e+02,2.190000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,nan,2.770000000000000000e+02,nan,nan,nan,nan,nan,nan
2.200000000000000000e+01,3.520000000000000000e+02,2.200000000000000000e+02,nan,4.130000000000000000e+02,nan,nan,nan,2.820000000000000000e+02,nan,nan,nan,nan,nan,nan
2.300000000000000000e+01,3.530000000000000000e+02,2.200000000000000000e+02,nan,4.120000000000000000e+02,nan,nan,nan,2.750000000000000000e+02,nan,nan,nan,nan,nan,nan
2.400000000000000000e+01,3.530000000000000000e+02,2.170000000000000000e+02,nan,4.130000000000000000e+02,nan,nan,nan,2.780000000000000000e+02,nan,nan,nan,nan,nan,nan
2.500000000000000000e+01,3.530000000000000000e+02,2.190000000000000000e+02,nan,4.170000000000000000e+02,nan,nan,nan,2.790000000000000000e+02,nan,nan,nan,nan,nan,nan
2.600000000000000000e+01,3.530000000000000000e+02,2.170000000000000000e+02,nan,4.140000000000000000e+02,nan,nan,nan,2.800000000000000000e+02,nan,nan,nan,nan,nan,nan
2.700000000000000000e+01,3.580000000000000000e+02,2.190000000000000000e+02,nan,4.140000000000000000e+02,nan,nan,nan,2.800000000000000000e+02,4.890000000000000000e+02,nan,nan,nan,nan,nan
2.800000000000000000e+01,3.550000000000000000e+02,2.190000000000000000e+02,nan,4.180000000000000000e+02,nan,nan,nan,2.790000000000000000e+02,4.880000000000000000e+02,nan,nan,nan,nan,nan
2.900000000000000000e+01,3.550000000000000000e+02,2.190000000000000000e+02,nan,4.160000000000000000e+02,nan,nan,nan,2.780000000000000000e+02,4.810000000000000000e+02,nan,nan,nan,nan,nan
3.000000000000000000e+01,3.560000000000000000e+02,2.190000000000000000e+02,nan,4.160000000000000000e+02,nan,nan,nan,2.760000000000000000e+02,4.760000000000000000e+02,nan,nan,nan,nan,nan
3.100000000000000000e+01,3.570000000000000000e+02,2.180000000000000000e+02,nan,4.130000000000000000e+02,nan,nan,nan,2.790000000000000000e+02,4.710000000000000000e+02,nan,nan,nan,nan,nan
3.200000000000000000e+01,3.560000000000000000e+02,2.220000000000000000e+02,nan,4.210000000000000000e+02,nan,nan,nan,2.780000000000000000e+02,4.710000000000000000e+02,nan,nan,nan,nan,nan
3.300000000000000000e+01,3.570000000000000000e+02,2.220000000000000000e+02,nan,4.250000000000000000e+02,nan,nan,nan,2.790000000000000000e+02,4.650000000000000000e+02,nan,nan,nan,nan,nan
3.400000000000000000e+01,3.550000000000000000e+02,2.180000000000000000e+02,nan,4.170000000000000000e+02,nan,nan,nan,2.720000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan,nan
3.500000000000000000e+01,3.600000000000000000e+02,2.200000000000000000e+02,nan,4.180000000000000000e+02,nan,nan,nan,2.710000000000000000e+02,4.550000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan
3.600000000000000000e+01,3.620000000000000000e+02,2.190000000000000000e+02,nan,4.240000000000000000e+02,nan,nan,nan,2.710000000000000000e+02,4.540000000000000000e+02,4.530000000000000000e+02,nan,nan,nan,nan
3.700000000000000000e+01,3.640000000000000000e+02,2.230000000000000000e+02,nan,4.240000000000000000e+02,nan,nan,nan,2.720000000000000000e+02,4.470000000000000000e+02,nan,nan,nan,nan,nan
3.800000000000000000e+01,3.640000000000000000e+02,2.240000000000000000e+02,nan,4.210000000000000000e+02,nan,nan,nan,2.720000000000000000e+02,4.420000000000000000e+02,nan,4.530000000000000000e+02,nan,nan,nan
3.900000000000000000e+01,3.640000000000000000e+02,nan,nan,4.250000000000000000e+02,nan,nan,nan,2.720000000000000000e+02,4.360000000000000000e+02,nan,nan,nan,nan,nan
4.000000000000000000e+01,3.660000000000000000e+02,nan,nan,4.250000000000000000e+02,nan,nan,nan,2.710000000000000000e+02,4.350000000000000000e+02,nan,nan,nan,nan,nan
4.100000000000000000e+01,3.680000000000000000e+02,nan,nan,4.240000000000000000e+02,nan,nan,nan,2.720000000000000000e+02,4.310000000000000000e+02,nan,nan,nan,nan,nan
4.200000000000000000e+01,3.670000000000000000e+02,nan,nan,4.280000000000000000e+02,nan,nan,nan,2.710000000000000000e+02,4.290000000000000000e+02,nan,nan,nan,nan,nan
4.300000000000000000e+01,3.710000000000000000e+02,nan,nan,4.290000000000000000e+02,nan,nan,nan,2.720000000000000000e+02,4.230000000000000000e+02,nan,nan,4.590000000000000000e+02,nan,nan
