v1,v2
-1.4374999999999798,5.473214285714256
-4.999999999999993,8.124999999999954
-5.8125000000031175,11.991071428629771
-1.2678571428571543,5.883928571472928
-5.625000000000005,8.017857142857128
-0.7500000000000024,5.044642857142851
