v1,v2,delta
6.133928571428581,-1.3124999999999598,7.446428571428541
8.883928571428601,-3.455357142857105,12.339285714285706
5.999999999999979,-4.580357142846851,10.580357142846829
6.232142857142894,-2.687499999981348,8.919642857124241
-0.6517857142856713,5.785714285721401,6.437500000007072
-1.7142857142095802,9.3839285714137,11.09821428562328
-1.017857142857131,4.678571428594314,5.696428571451444
-5.044642857063805,10.294642857142886,15.339285714206692
-1.651785714399846,6.892857142830225,8.544642857230071
-2.321428571428584,6.50000000000002,8.821428571428605
-1.7678571428233636,11.46428571428573,13.232142857109093
-2.80357142855264,7.678571428571417,10.482142857124057
6.473214285714313,-0.0892857142857013,6.562500000000014
6.992857142857154,-1.2053571428571492,8.198214285714304
9.825000000000044,-5.178571428571418,15.003571428571462
-2.821428571436283,8.785714285714263,11.607142857150546
-3.830357142857139,6.232142857194814,10.062500000051953
-2.9732142857142785,6.919642857167511,9.89285714288179
-0.9464285714285642,6.196428571454316,7.14285714288288
-2.437499999999968,12.508928571435233,14.9464285714352
11.464285714285737,-6.107142857142854,17.57142857142859
6.714285714313484,-2.714285714221603,9.428571428535086
6.589285714285691,-0.5714285714412612,7.160714285726953
15.071428571428536,-6.1875,21.258928571428534
7.624999999993428,-0.7589285714285744,8.383928571422002
-0.9464285714285776,6.250000000037886,7.1964285714664635
8.937500000000007,-3.366071428571428,12.303571428571434
6.214285714285728,-1.6250000000000238,7.839285714285752
6.20000000000001,-1.5178571428697734,7.717857142869783
-2.080357142842191,6.535714285718725,8.616071428560916
-3.821428571394416,6.249999999999998,10.071428571394414
-11.482142857142849,16.133928571428566,27.616071428571416
-8.607142857142845,10.892857142857128,19.49999999999997
-2.285714285714274,6.660714285714286,8.946428571428559
-3.374999999999992,7.357142857142825,10.732142857142817
-4.250000000000028,8.499999999999995,12.750000000000023
8.964285714285676,-3.1071428571895328,12.07142857147521
6.41964285714283,-1.9374999999840936,8.357142857126924
-3.642857142848187,8.017857142853527,11.660714285701715
-2.3660714285714306,6.982142857149502,9.348214285720932
1.848214285739787,-2.294642857264785,4.142857143004572
6.812500000038324,-0.6875000000527353,7.50000000009106
9.000000000000039,-1.1517857140638188,10.151785714063857
-2.6071428571045763,6.642857142863744,9.24999999996832
-6.142857142857126,11.549999999999958,17.692857142857086
-5.473214285714287,9.599999999999978,15.073214285714265
-0.883928571202999,10.116071428571434,10.999999999774433
-0.9375000000637992,6.142857142857157,7.080357142920956
-1.1071428571428306,5.424999999999981,6.532142857142812
6.071428571483037,-0.7499999995649724,6.82142857104801
6.178571428586077,-1.0249999992236012,7.203571427809678
5.72500000015056,-0.0803571403307667,5.805357140481327
7.499999999999967,-3.49107142857143,10.991071428571397
10.035714285730894,-6.6071428571713895,16.642857142902283
6.660714285646285,-2.2142857142857046,8.87499999993199
1.785714285514693,-3.321428571428552,5.107142856943245
5.499999999999985,-0.7500000000870007,6.2500000000869855
-0.9464285714286296,5.550000000046079,6.496428571474709
-6.474999999999994,10.674999999985356,17.14999999998535
-0.9196428571379296,6.0446428571428665,6.964285714280797
-2.350000000000004,7.275000000000022,9.625000000000025
-1.2410714285714282,6.544642857084535,7.785714285655963
-9.0624999999965,18.0625,27.1249999999965
-1.8928571427269083,5.475000000000014,7.367857142726923
-2.8750000000000573,5.24999999999994,8.124999999999996
7.0892857142857055,-3.294642857142885,10.38392857142859
6.187500000048551,-0.0535714289774485,6.241071429026
-6.687500000000026,2.5267857143151256,9.214285714315151
6.571428571428551,-4.437499999980792,11.008928571409342
7.821428571414667,-2.571428571428584,10.392857142843251
-1.2142857142857049,10.17857142858639,11.392857142872094
-3.285714285667947,6.580357142857131,9.866071428525078
-2.937499999958038,11.324999999999957,14.262499999957996
-2.8750000001034035,7.124999999999954,10.000000000103357
-1.1499999999999873,5.517857142857141,6.667857142857128
-2.950000000000017,5.5267857143017824,8.4767857143018
-3.2499999999640656,6.6517857142985255,9.90178571426259
-3.401785714285668,6.749999999999997,10.151785714285666
-2.660714285714278,6.607142857142853,9.267857142857132
-3.633928571428561,9.30357142860104,12.937500000029601
-3.0714285713719174,7.3214285715355185,10.392857142907436
-2.821428571428537,7.249999999800826,10.071428571229363
-5.803571428571395,10.50000000000002,16.303571428571416
-4.249999999996592,11.721428571442964,15.971428571439557
-3.7589285713543137,7.026785714327244,10.785714285681557
-3.800000000000028,7.107142857124526,10.907142857124553
-3.074999999926061,7.125000000000014,10.199999999926074
-2.6428571428571392,7.000000000000006,9.642857142857146
-1.2589285714048124,6.187500000000014,7.446428571404827
-7.419642857142843,13.544642857142865,20.964285714285708
-0.3303571430272339,7.160714285712147,7.491071428739381
-1.4107142857142427,5.475000000000014,6.885714285714257
-3.5982142857142785,6.7321428571428354,10.330357142857114
-2.624999999999987,6.857142857164003,9.482142857163991
-1.1874999999999942,7.160714285786511,8.348214285786506
6.9999999999999885,-3.55357142857143,10.553571428571418
7.0267857142857295,-0.928571428571424,7.955357142857154
5.901785714275427,-0.9000000000000057,6.801785714275432
8.651785714263346,-2.607142856993956,11.258928571257302
6.4821428571358535,-1.4285714285714048,7.910714285707258
-2.937499999999979,6.482142857142857,9.419642857142836
-4.375000000000028,7.419642857075087,11.794642857075115
-0.5267857141308733,6.339285714285726,6.866071428416599
-6.410714285717678,11.482142857142856,17.892857142860535
-1.7857142857345882,5.839285714314895,7.625000000049483
-7.674999999999965,12.975000000000009,20.649999999999974
-3.349999999999948,8.97500000000004,12.324999999999989
-6.785714285703843,12.06249999996779,18.84821428567163
-0.901785714208471,6.044642857083676,6.946428571292147
