330.0000305	0.3103496
332.0000305	0.5841237
334.0000305	1.0227082
336.0000305	1.6892661
338.0000305	2.6052489
340.0000305	3.8539433
342.0000305	5.5236478
344.0000305	7.7593088
346.0000305	10.6697350
348.0000305	14.1232109
350.0000305	17.7649384
352.0000305	21.0049553
354.0000305	23.6167088
356.0000305	26.0647774
358.0000305	29.0545063
360.0000305	33.2649345
362.0000305	39.1072044
364.0000305	46.6532173
366.0000305	54.8055801
368.0000305	61.5517006
370.0000305	64.5816269
372.0000305	63.4603157
374.0000305	59.9407539
376.0000305	56.0505676
378.0000305	52.9775734
380.0000305	51.3234177
382.0000305	51.2287445
384.0000305	52.7160912
386.0000305	55.7647247
388.0000305	60.1693878
390.0000305	65.6468277
392.0000305	71.7161560
394.0000305	77.6423569
396.0000305	82.4010468
398.0000305	85.0033569
400.0000305	85.0393143
402.0000305	82.6886520
404.0000305	78.9592590
406.0000305	74.4465714
408.0000305	69.9707565
410.0000305	65.9615936
412.0000305	62.5848770
414.0000305	60.1376152
416.0000305	58.5865822
418.0000305	57.8489037
420.0000305	57.8487434
422.0000305	58.5395622
424.0000305	59.9245834
426.0000305	61.9026184
428.0000305	64.3631287
430.0000305	67.3328781
432.0000305	70.6273804
434.0000305	74.1737442
436.0000305	77.7731857
438.0000305	81.1200104
440.0000305	84.0059280
442.0000305	86.0257721
444.0000305	87.0261078
446.0000305	87.0143738
448.0000305	86.0995178
450.0000305	84.4800797
452.0000305	82.1503983
454.0000305	79.5034943
456.0000305	76.6884613
458.0000305	73.9124603
460.0000305	71.3408737
462.0000305	68.9521103
464.0000305	66.8222961
466.0000305	64.9981613
468.0000305	63.4973679
470.0000305	62.4593010
472.0000305	61.7170296
474.0000305	61.2692528
476.0000305	61.1478462
478.0000305	61.3770103
480.0000305	61.8778801
482.0000305	62.5895233
484.0000305	63.5617790
486.0000305	64.8156815
488.0000305	66.2337265
490.0000305	67.8847351
492.0000305	69.6974945
494.0000305	71.7621307
496.0000305	73.9279709
498.0000305	76.5285645
500.0000305	78.2864304
502.0000305	80.3947906
504.0000305	82.2741318
506.0000305	84.0231247
508.0000305	85.5668945
510.0000305	86.7755890
512.0000000	87.5594254
514.0000000	88.0221558
516.0000000	88.1704483
518.0000000	87.9611282
520.0000000	87.3433304
522.0000000	86.3721390
524.0000000	85.1168289
526.0000000	83.6656570
528.0000000	82.0792618
530.0000000	80.4386444
532.0000000	78.8406143
534.0000000	77.2180939
536.0000000	75.5884399
538.0000000	74.0177841
540.0000000	72.5032120
542.0000000	71.0939331
544.0000000	69.8225250
546.0000000	68.6754303
548.0000000	67.5516815
550.0000000	66.5964203
552.0000000	65.7468109
554.0000000	65.0678253
556.0000000	64.5153580
558.0000000	64.1315918
560.0000000	63.8297043
562.0000000	63.7003212
564.0000000	63.6112099
566.0000000	63.6696510
568.0000000	63.8752174
570.0000000	64.1535645
572.0000000	64.5155106
574.0000000	65.0190430
576.0000000	65.6256180
578.0000000	66.3416214
580.0000000	67.1729126
582.0000000	68.0244904
584.0000000	68.9260254
586.0000000	69.9514389
588.0000000	70.9843979
590.0000000	72.1818314
592.0000000	73.3129120
594.0000000	74.5029144
596.0000000	75.7768784
598.0000000	76.9764481
600.0000000	78.2047882
602.0000000	79.4168091
604.0000000	80.6374969
606.0000000	81.8420258
608.0000000	82.9946823
610.0000000	84.0355911
612.0000000	84.9811859
614.0000000	85.8531723
616.0000000	86.5847702
618.0000000	87.2499542
620.0000000	87.7952042
622.0000000	88.1634674
624.0000000	88.4285278
626.0000000	88.5473328
628.0000000	88.5188751
630.0000000	88.3808517
632.0000000	88.0953979
634.0000000	87.7067261
636.0000000	87.2274933
638.0000000	86.6383514
640.0000000	85.9546280
642.0000000	85.1750336
644.0000610	84.3707352
646.0000610	83.4939804
648.0000610	82.6208420
650.0000610	81.6848221
652.0000610	80.7906036
654.0000610	79.8342209
656.0000610	78.8667755
658.0000610	77.8971176
660.0000610	76.9037170
662.0000610	75.9219360
664.0000610	74.9383774
666.0000610	74.0626755
668.0000610	73.1794128
670.0000610	72.3619766
672.0000610	71.5876236
674.0000610	70.7954559
676.0000610	70.1148911
678.0000610	69.4485931
680.0000610	68.8424454
682.0000610	68.2793884
684.0000610	67.7743073
686.0000610	67.2627411
688.0000610	66.7845535
690.0000610	66.3268967
692.0000610	65.9646301
694.0000610	65.6760483
696.0000610	65.4333572
698.0000610	65.2125397
700.0000610	64.9614410
702.0000610	64.8189240
704.0000610	64.7302322
706.0000610	64.6865616
708.0000610	64.6434326
710.0000610	64.6520767
712.0000610	64.7062988
714.0000610	64.8160095
716.0000610	64.9545593
718.0000610	65.1458130
720.0000610	65.3469009
722.0000610	65.5820694
724.0000610	65.8480072
726.0000610	66.1304016
728.0000610	66.4790039
730.0000610	66.8779907
732.0000610	67.2646713
734.0000610	67.6985397
736.0000610	68.1374283
738.0000610	68.5546417
740.0000610	69.0796127
742.0000610	69.5801468
744.0000610	70.1080093
746.0000610	70.6883698
748.0000610	71.3222198
750.0000610	71.9399261
752.0000610	72.5319290
754.0000610	73.1710587
756.0000610	73.7660370
758.0000610	74.4636612
760.0000610	75.1448212
762.0000610	75.7947617
764.0000610	76.4291229
766.0000610	77.0995407
768.0000610	77.7599030
770.0000610	78.4132919
772.0000610	79.0808868
774.0000610	79.7573547
776.0000610	80.3939743
778.0000610	81.0711517
780.0000610	81.7412872
782.0000610	82.3309860
784.0000610	82.9124069
786.0000610	83.4612045
788.0000610	83.9973297
790.0000610	84.5018616
792.0000610	85.0010834
794.0000610	85.4498901
