0.000000000000000000e+00,4.560000000000000000e+02,5.520000000000000000e+02,4.880000000000000000e+02,4.430000000000000000e+02,nan,nan,nan,nan,nan
1.000000000000000000e+00,4.520000000000000000e+02,5.490000000000000000e+02,4.860000000000000000e+02,4.440000000000000000e+02,nan,nan,nan,nan,nan
2.000000000000000000e+00,4.470000000000000000e+02,5.480000000000000000e+02,4.850000000000000000e+02,4.380000000000000000e+02,nan,nan,nan,nan,nan
3.000000000000000000e+00,4.460000000000000000e+02,5.440000000000000000e+02,4.860000000000000000e+02,4.420000000000000000e+02,nan,nan,nan,nan,nan
4.000000000000000000e+00,4.400000000000000000e+02,5.500000000000000000e+02,4.850000000000000000e+02,4.470000000000000000e+02,nan,nan,nan,nan,nan
5.000000000000000000e+00,4.330000000000000000e+02,5.430000000000000000e+02,4.890000000000000000e+02,4.450000000000000000e+02,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.340000000000000000e+02,5.400000000000000000e+02,4.870000000000000000e+02,4.420000000000000000e+02,nan,nan,nan,nan,nan
7.000000000000000000e+00,4.320000000000000000e+02,5.450000000000000000e+02,4.870000000000000000e+02,4.470000000000000000e+02,nan,nan,nan,nan,nan
8.000000000000000000e+00,4.270000000000000000e+02,5.420000000000000000e+02,4.840000000000000000e+02,4.490000000000000000e+02,nan,nan,nan,nan,nan
9.000000000000000000e+00,4.270000000000000000e+02,5.340000000000000000e+02,4.900000000000000000e+02,4.520000000000000000e+02,nan,nan,nan,nan,nan
1.000000000000000000e+01,4.200000000000000000e+02,5.330000000000000000e+02,4.870000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan,nan
1.100000000000000000e+01,4.010000000000000000e+02,5.340000000000000000e+02,4.840000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,nan,nan
1.200000000000000000e+01,4.130000000000000000e+02,5.330000000000000000e+02,4.850000000000000000e+02,4.510000000000000000e+02,nan,nan,nan,nan,nan
1.300000000000000000e+01,4.030000000000000000e+02,5.300000000000000000e+02,4.850000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan,nan
1.400000000000000000e+01,4.040000000000000000e+02,5.250000000000000000e+02,4.880000000000000000e+02,4.500000000000000000e+02,nan,nan,nan,nan,nan
1.500000000000000000e+01,nan,5.300000000000000000e+02,4.900000000000000000e+02,4.520000000000000000e+02,nan,nan,nan,nan,nan
1.600000000000000000e+01,nan,5.260000000000000000e+02,4.870000000000000000e+02,4.600000000000000000e+02,nan,nan,nan,nan,nan
1.700000000000000000e+01,nan,5.310000000000000000e+02,4.860000000000000000e+02,4.550000000000000000e+02,nan,nan,nan,nan,nan
1.800000000000000000e+01,nan,5.270000000000000000e+02,4.940000000000000000e+02,4.560000000000000000e+02,nan,3.540000000000000000e+02,nan,nan,nan
1.900000000000000000e+01,nan,5.220000000000000000e+02,4.880000000000000000e+02,4.580000000000000000e+02,nan,3.540000000000000000e+02,nan,nan,nan
2.000000000000000000e+01,nan,5.210000000000000000e+02,4.910000000000000000e+02,4.650000000000000000e+02,nan,3.550000000000000000e+02,nan,nan,nan
2.100000000000000000e+01,nan,5.220000000000000000e+02,4.940000000000000000e+02,4.640000000000000000e+02,nan,3.520000000000000000e+02,nan,nan,nan
2.200000000000000000e+01,nan,5.150000000000000000e+02,4.980000000000000000e+02,4.620000000000000000e+02,nan,3.500000000000000000e+02,nan,nan,nan
2.300000000000000000e+01,nan,5.180000000000000000e+02,4.990000000000000000e+02,4.650000000000000000e+02,nan,3.500000000000000000e+02,2.080000000000000000e+02,nan,nan
2.400000000000000000e+01,nan,5.150000000000000000e+02,4.990000000000000000e+02,4.680000000000000000e+02,nan,3.540000000000000000e+02,2.080000000000000000e+02,nan,nan
2.500000000000000000e+01,nan,5.170000000000000000e+02,4.980000000000000000e+02,4.680000000000000000e+02,nan,3.560000000000000000e+02,2.070000000000000000e+02,nan,nan
2.600000000000000000e+01,nan,5.190000000000000000e+02,5.020000000000000000e+02,4.690000000000000000e+02,nan,3.530000000000000000e+02,2.090000000000000000e+02,3.160000000000000000e+02,nan
2.700000000000000000e+01,nan,5.100000000000000000e+02,5.030000000000000000e+02,4.730000000000000000e+02,nan,3.550000000000000000e+02,2.080000000000000000e+02,3.140000000000000000e+02,nan
2.800000000000000000e+01,nan,5.120000000000000000e+02,5.030000000000000000e+02,4.720000000000000000e+02,nan,3.550000000000000000e+02,2.070000000000000000e+02,3.110000000000000000e+02,nan
2.900000000000000000e+01,nan,5.150000000000000000e+02,5.020000000000000000e+02,4.730000000000000000e+02,nan,3.530000000000000000e+02,2.080000000000000000e+02,3.120000000000000000e+02,nan
3.000000000000000000e+01,nan,5.130000000000000000e+02,5.060000000000000000e+02,4.760000000000000000e+02,nan,3.560000000000000000e+02,2.070000000000000000e+02,3.070000000000000000e+02,nan
3.100000000000000000e+01,nan,5.110000000000000000e+02,5.050000000000000000e+02,4.890000000000000000e+02,nan,3.510000000000000000e+02,2.130000000000000000e+02,3.080000000000000000e+02,nan
3.200000000000000000e+01,nan,5.180000000000000000e+02,nan,nan,nan,3.540000000000000000e+02,2.100000000000000000e+02,3.060000000000000000e+02,nan
3.300000000000000000e+01,nan,5.120000000000000000e+02,nan,nan,nan,3.550000000000000000e+02,2.080000000000000000e+02,3.070000000000000000e+02,nan
3.400000000000000000e+01,nan,5.140000000000000000e+02,nan,nan,nan,3.540000000000000000e+02,2.120000000000000000e+02,3.050000000000000000e+02,nan
