0.000000000000000000e+00,3.170000000000000000e+02,2.490000000000000000e+02,5.480000000000000000e+02,2.150000000000000000e+02,2.550000000000000000e+02,4.570000000000000000e+02,1.840000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,3.180000000000000000e+02,2.470000000000000000e+02,5.480000000000000000e+02,2.140000000000000000e+02,2.740000000000000000e+02,4.750000000000000000e+02,1.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,3.110000000000000000e+02,2.470000000000000000e+02,5.460000000000000000e+02,2.110000000000000000e+02,2.710000000000000000e+02,4.550000000000000000e+02,1.830000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,3.110000000000000000e+02,2.410000000000000000e+02,5.400000000000000000e+02,2.100000000000000000e+02,2.710000000000000000e+02,4.550000000000000000e+02,1.890000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,3.070000000000000000e+02,2.440000000000000000e+02,5.400000000000000000e+02,2.090000000000000000e+02,2.750000000000000000e+02,4.540000000000000000e+02,1.880000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,3.040000000000000000e+02,2.490000000000000000e+02,5.410000000000000000e+02,2.090000000000000000e+02,2.750000000000000000e+02,4.590000000000000000e+02,1.840000000000000000e+02,nan,4.040000000000000000e+02,4.280000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,3.040000000000000000e+02,2.400000000000000000e+02,5.390000000000000000e+02,2.030000000000000000e+02,2.730000000000000000e+02,4.560000000000000000e+02,1.860000000000000000e+02,nan,4.010000000000000000e+02,4.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,3.030000000000000000e+02,2.430000000000000000e+02,5.400000000000000000e+02,1.990000000000000000e+02,2.740000000000000000e+02,4.570000000000000000e+02,1.850000000000000000e+02,nan,3.970000000000000000e+02,4.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,3.010000000000000000e+02,2.370000000000000000e+02,5.370000000000000000e+02,2.070000000000000000e+02,2.760000000000000000e+02,4.530000000000000000e+02,1.850000000000000000e+02,nan,3.950000000000000000e+02,4.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,2.920000000000000000e+02,2.420000000000000000e+02,5.280000000000000000e+02,2.090000000000000000e+02,2.740000000000000000e+02,4.540000000000000000e+02,1.840000000000000000e+02,nan,3.900000000000000000e+02,4.310000000000000000e+02,2.260000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+01,2.890000000000000000e+02,2.400000000000000000e+02,5.320000000000000000e+02,2.080000000000000000e+02,2.750000000000000000e+02,4.570000000000000000e+02,1.900000000000000000e+02,nan,3.830000000000000000e+02,4.330000000000000000e+02,2.270000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,2.910000000000000000e+02,2.370000000000000000e+02,5.300000000000000000e+02,2.070000000000000000e+02,2.760000000000000000e+02,4.570000000000000000e+02,1.890000000000000000e+02,nan,3.820000000000000000e+02,4.350000000000000000e+02,2.290000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.200000000000000000e+01,2.900000000000000000e+02,2.380000000000000000e+02,5.250000000000000000e+02,2.050000000000000000e+02,2.780000000000000000e+02,4.560000000000000000e+02,1.870000000000000000e+02,nan,3.780000000000000000e+02,4.320000000000000000e+02,2.300000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.300000000000000000e+01,2.910000000000000000e+02,2.390000000000000000e+02,5.230000000000000000e+02,2.080000000000000000e+02,2.790000000000000000e+02,4.560000000000000000e+02,1.870000000000000000e+02,nan,3.770000000000000000e+02,4.390000000000000000e+02,2.310000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,2.850000000000000000e+02,2.430000000000000000e+02,5.260000000000000000e+02,2.060000000000000000e+02,2.790000000000000000e+02,4.560000000000000000e+02,1.890000000000000000e+02,nan,3.740000000000000000e+02,4.380000000000000000e+02,2.340000000000000000e+02,2.610000000000000000e+02,nan,nan,nan,nan,nan,nan
