0.000000000000000000e+00,2.440000000000000000e+02,3.000000000000000000e+02,5.360000000000000000e+02,3.270000000000000000e+02,5.630000000000000000e+02,3.810000000000000000e+02,nan,nan,nan
1.000000000000000000e+00,2.410000000000000000e+02,2.990000000000000000e+02,5.360000000000000000e+02,3.280000000000000000e+02,5.630000000000000000e+02,3.870000000000000000e+02,nan,nan,nan
2.000000000000000000e+00,2.380000000000000000e+02,2.940000000000000000e+02,5.300000000000000000e+02,3.260000000000000000e+02,5.660000000000000000e+02,3.900000000000000000e+02,nan,nan,nan
3.000000000000000000e+00,2.320000000000000000e+02,2.930000000000000000e+02,5.300000000000000000e+02,3.270000000000000000e+02,5.650000000000000000e+02,3.890000000000000000e+02,nan,nan,nan
4.000000000000000000e+00,2.350000000000000000e+02,2.930000000000000000e+02,5.280000000000000000e+02,3.210000000000000000e+02,5.640000000000000000e+02,3.920000000000000000e+02,nan,nan,nan
5.000000000000000000e+00,2.260000000000000000e+02,2.910000000000000000e+02,5.250000000000000000e+02,3.240000000000000000e+02,5.650000000000000000e+02,3.940000000000000000e+02,nan,nan,nan
6.000000000000000000e+00,2.210000000000000000e+02,2.840000000000000000e+02,5.290000000000000000e+02,3.240000000000000000e+02,5.620000000000000000e+02,3.900000000000000000e+02,nan,nan,nan
7.000000000000000000e+00,2.170000000000000000e+02,2.830000000000000000e+02,5.210000000000000000e+02,3.230000000000000000e+02,5.640000000000000000e+02,3.950000000000000000e+02,nan,nan,nan
8.000000000000000000e+00,2.120000000000000000e+02,2.800000000000000000e+02,5.250000000000000000e+02,3.220000000000000000e+02,5.640000000000000000e+02,nan,nan,nan,nan
9.000000000000000000e+00,2.150000000000000000e+02,2.810000000000000000e+02,5.160000000000000000e+02,3.200000000000000000e+02,5.620000000000000000e+02,nan,nan,nan,nan
1.000000000000000000e+01,2.100000000000000000e+02,2.780000000000000000e+02,5.180000000000000000e+02,3.200000000000000000e+02,5.620000000000000000e+02,nan,nan,nan,nan
1.100000000000000000e+01,2.060000000000000000e+02,2.770000000000000000e+02,5.120000000000000000e+02,3.190000000000000000e+02,5.630000000000000000e+02,nan,nan,nan,nan
1.200000000000000000e+01,2.050000000000000000e+02,2.770000000000000000e+02,5.100000000000000000e+02,3.200000000000000000e+02,5.620000000000000000e+02,nan,nan,nan,nan
1.300000000000000000e+01,2.000000000000000000e+02,2.770000000000000000e+02,5.110000000000000000e+02,3.150000000000000000e+02,5.630000000000000000e+02,nan,nan,nan,nan
1.400000000000000000e+01,1.970000000000000000e+02,2.760000000000000000e+02,5.070000000000000000e+02,3.210000000000000000e+02,5.610000000000000000e+02,nan,nan,2.340000000000000000e+02,nan
1.500000000000000000e+01,1.920000000000000000e+02,2.700000000000000000e+02,5.080000000000000000e+02,3.160000000000000000e+02,nan,nan,nan,2.370000000000000000e+02,nan
1.600000000000000000e+01,1.880000000000000000e+02,2.690000000000000000e+02,5.030000000000000000e+02,3.220000000000000000e+02,nan,nan,nan,2.510000000000000000e+02,nan
1.700000000000000000e+01,1.850000000000000000e+02,2.720000000000000000e+02,5.070000000000000000e+02,3.190000000000000000e+02,nan,nan,nan,2.510000000000000000e+02,nan
1.800000000000000000e+01,1.840000000000000000e+02,2.710000000000000000e+02,5.060000000000000000e+02,3.210000000000000000e+02,nan,nan,nan,2.530000000000000000e+02,nan
1.900000000000000000e+01,1.800000000000000000e+02,2.640000000000000000e+02,5.050000000000000000e+02,3.170000000000000000e+02,nan,nan,nan,nan,nan
2.000000000000000000e+01,1.770000000000000000e+02,2.670000000000000000e+02,5.050000000000000000e+02,3.160000000000000000e+02,nan,nan,nan,nan,nan
2.100000000000000000e+01,1.750000000000000000e+02,2.640000000000000000e+02,4.960000000000000000e+02,3.210000000000000000e+02,nan,nan,nan,nan,nan
2.200000000000000000e+01,nan,2.640000000000000000e+02,4.980000000000000000e+02,3.230000000000000000e+02,nan,nan,nan,nan,nan
2.300000000000000000e+01,nan,2.630000000000000000e+02,4.980000000000000000e+02,3.200000000000000000e+02,nan,nan,nan,nan,nan
2.400000000000000000e+01,nan,2.610000000000000000e+02,4.940000000000000000e+02,3.270000000000000000e+02,nan,nan,nan,nan,nan
2.500000000000000000e+01,nan,2.630000000000000000e+02,4.930000000000000000e+02,3.240000000000000000e+02,nan,nan,nan,nan,nan
2.600000000000000000e+01,nan,2.570000000000000000e+02,4.850000000000000000e+02,3.180000000000000000e+02,nan,nan,nan,nan,nan
2.700000000000000000e+01,nan,2.520000000000000000e+02,4.860000000000000000e+02,3.220000000000000000e+02,nan,nan,nan,nan,nan
2.800000000000000000e+01,nan,2.550000000000000000e+02,4.840000000000000000e+02,3.230000000000000000e+02,nan,nan,nan,nan,nan
2.900000000000000000e+01,nan,2.510000000000000000e+02,4.830000000000000000e+02,3.240000000000000000e+02,nan,nan,nan,nan,nan
3.000000000000000000e+01,nan,2.490000000000000000e+02,4.830000000000000000e+02,3.200000000000000000e+02,nan,nan,nan,nan,nan
3.100000000000000000e+01,nan,nan,4.830000000000000000e+02,3.230000000000000000e+02,nan,nan,nan,nan,nan
3.200000000000000000e+01,nan,nan,4.870000000000000000e+02,3.260000000000000000e+02,nan,nan,nan,nan,nan
3.300000000000000000e+01,nan,nan,4.840000000000000000e+02,3.270000000000000000e+02,nan,nan,nan,nan,nan
3.400000000000000000e+01,nan,nan,4.800000000000000000e+02,3.220000000000000000e+02,nan,nan,nan,nan,nan
3.500000000000000000e+01,nan,nan,4.770000000000000000e+02,3.260000000000000000e+02,nan,nan,nan,nan,nan
3.600000000000000000e+01,nan,nan,4.790000000000000000e+02,3.300000000000000000e+02,nan,nan,nan,nan,5.320000000000000000e+02
3.700000000000000000e+01,nan,nan,4.790000000000000000e+02,3.200000000000000000e+02,nan,nan,nan,nan,5.320000000000000000e+02
3.800000000000000000e+01,nan,nan,4.800000000000000000e+02,3.230000000000000000e+02,nan,nan,nan,nan,5.240000000000000000e+02
