0.000000000000000000e+00,1.230000000000000000e+02,3.620000000000000000e+02,2.700000000000000000e+02,3.730000000000000000e+02,2.410000000000000000e+02,4.970000000000000000e+02,5.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000000000000000e+00,1.140000000000000000e+02,3.600000000000000000e+02,2.700000000000000000e+02,3.740000000000000000e+02,2.400000000000000000e+02,4.970000000000000000e+02,5.160000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.000000000000000000e+00,1.140000000000000000e+02,3.660000000000000000e+02,2.640000000000000000e+02,3.790000000000000000e+02,2.420000000000000000e+02,5.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.000000000000000000e+00,1.130000000000000000e+02,3.660000000000000000e+02,2.660000000000000000e+02,3.760000000000000000e+02,2.410000000000000000e+02,5.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,1.120000000000000000e+02,3.650000000000000000e+02,2.640000000000000000e+02,3.750000000000000000e+02,2.400000000000000000e+02,5.010000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,1.110000000000000000e+02,3.620000000000000000e+02,2.650000000000000000e+02,3.750000000000000000e+02,2.430000000000000000e+02,5.020000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,1.100000000000000000e+02,3.580000000000000000e+02,nan,3.760000000000000000e+02,nan,5.000000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.000000000000000000e+00,1.060000000000000000e+02,3.640000000000000000e+02,nan,3.740000000000000000e+02,nan,5.000000000000000000e+02,nan,nan,1.690000000000000000e+02,2.430000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan
8.000000000000000000e+00,1.080000000000000000e+02,3.610000000000000000e+02,nan,3.770000000000000000e+02,nan,4.990000000000000000e+02,nan,nan,1.670000000000000000e+02,nan,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
9.000000000000000000e+00,1.040000000000000000e+02,3.620000000000000000e+02,nan,3.700000000000000000e+02,nan,5.000000000000000000e+02,nan,nan,1.650000000000000000e+02,nan,4.100000000000000000e+02,nan,nan,nan,nan,nan,nan,nan
